# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 18 5 23 0.565217 13
1 1 12 13 -0.846154 9
2 17 0 17 1 9
3 21 1 22 0.909091 10
4 14 2 16 0.75 9
5 3 17 20 -0.7 13
6 4 14 18 -0.555556 13
7 16 2 18 0.777778 10
8 18 2 20 0.8 9
9 2 3 5 -0.2 4
10 21 0 21 1 6
11 10 4 14 0.428571 12
12 11 5 16 0.375 8
13 10 4 14 0.428571 7
14 5 9 14 -0.285714 11
15 5 17 22 -0.545455 11
16 16 13 29 0.103448 14
17 8 14 22 -0.272727 11
18 12 8 20 0.2 9
19 6 13 19 -0.368421 11
20 5 14 19 -0.473684 13
21 15 10 25 0.2 16
22 6 10 16 -0.25 9
23 22 3 25 0.76 16
24 2 13 15 -0.733333 11
25 9 10 19 -0.0526316 11
26 11 9 20 0.1 13
27 0 26 26 -1 11
28 2 3 5 -0.2 5
29 16 9 25 0.28 10
30 2 31 33 -0.878788 8
31 0 6 6 -1 5
32 12 6 18 0.333333 12
33 6 14 20 -0.4 15
34 9 8 17 0.0588235 11
35 11 14 25 -0.12 10
36 22 0 22 1 6
37 4 9 13 -0.384615 12
38 12 10 22 0.0909091 11
39 10 10 20 0 11
40 14 1 15 0.866667 11
41 5 20 25 -0.6 13
42 0 17 17 -1 13
43 9 6 15 0.2 13
44 0 18 18 -1 10
45 10 12 22 -0.0909091 12
46 2 11 13 -0.692308 6
47 25 0 25 1 11
48 2 8 10 -0.6 9
49 0 9 9 -1 7
50 4 13 17 -0.529412 11
51 1 28 29 -0.931034 6
52 16 1 17 0.882353 13
53 25 0 25 1 9
54 19 3 22 0.727273 12
55 9 16 25 -0.28 14
56 15 1 16 0.875 8
57 21 3 24 0.75 11
58 3 5 8 -0.25 6
59 3 22 25 -0.76 12
60 25 0 25 1 8
61 0 25 25 -1 11
62 1 17 18 -0.888889 12
63 7 5 12 0.166667 7
64 5 9 14 -0.285714 10
65 13 1 14 0.857143 7
66 3 8 11 -0.454545 11
67 12 6 18 0.333333 13
68 2 10 12 -0.666667 9
69 18 3 21 0.714286 8
70 3 14 17 -0.647059 8
71 9 16 25 -0.28 16
72 23 0 23 1 10
73 2 8 10 -0.6 8
74 18 0 18 1 9
75 2 24 26 -0.846154 12
76 19 4 23 0.652174 11
77 3 15 18 -0.666667 10
78 11 3 14 0.571429 11
79 14 4 18 0.555556 12
80 5 11 16 -0.375 12
81 14 4 18 0.555556 11
