# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 77 9 86 0.790698 28
1 35 74 109 -0.357798 30
2 71 27 98 0.44898 28
3 12 129 141 -0.829787 26
4 30 67 97 -0.381443 23
5 94 9 103 0.825243 24
6 4 118 122 -0.934426 22
7 42 54 96 -0.125 24
8 54 35 89 0.213483 29
9 17 140 157 -0.783439 28
10 116 11 127 0.826772 23
11 6 127 133 -0.909774 14
12 22 63 85 -0.482353 25
13 9 99 108 -0.833333 26
14 2 124 126 -0.968254 21
15 51 49 100 0.02 29
16 33 49 82 -0.195122 22
17 77 16 93 0.655914 28
18 78 43 121 0.289256 36
19 22 56 78 -0.435897 27
20 27 45 72 -0.25 29
21 50 49 99 0.010101 29
22 11 76 87 -0.747126 27
23 53 41 94 0.12766 28
24 47 36 83 0.13253 30
25 51 48 99 0.030303 28
26 3 110 113 -0.946903 22
27 117 7 124 0.887097 21
28 76 24 100 0.52 29
29 4 120 124 -0.935484 22
30 44 68 112 -0.214286 22
31 24 59 83 -0.421687 28
32 61 30 91 0.340659 29
33 76 17 93 0.634409 18
34 51 55 106 -0.0377358 25
35 30 70 100 -0.4 28
36 51 56 107 -0.046729 32
37 66 21 87 0.517241 31
38 82 17 99 0.656566 27
39 57 34 91 0.252747 30
40 14 98 112 -0.75 29
41 19 94 113 -0.663717 27
42 61 43 104 0.173077 31
43 40 56 96 -0.166667 27
44 50 33 83 0.204819 33
45 46 73 119 -0.226891 33
46 71 23 94 0.510638 27
47 29 117 146 -0.60274 29
48 21 68 89 -0.52809 31
49 18 68 86 -0.581395 24
50 77 7 84 0.833333 21
51 65 11 76 0.710526 23
52 67 19 86 0.55814 30
53 47 67 114 -0.175439 32
54 69 56 125 0.104 30
55 60 23 83 0.445783 24
56 21 84 105 -0.6 24
57 67 35 102 0.313725 28
58 34 75 109 -0.376147 27
59 139 3 142 0.957746 18
60 75 46 121 0.239669 27
61 73 33 106 0.377358 31
62 45 72 117 -0.230769 30
63 18 71 89 -0.595506 23
64 47 49 96 -0.0208333 29
65 22 14 36 0.222222 16
66 69 39 108 0.277778 29
67 31 76 107 -0.420561 23
68 56 28 84 0.333333 27
69 39 61 100 -0.22 26
70 56 72 128 -0.125 34
71 38 46 84 -0.0952381 28
72 106 21 127 0.669291 29
73 12 58 70 -0.657143 24
74 48 64 112 -0.142857 31
75 33 111 144 -0.541667 24
76 87 6 93 0.870968 22
77 10 63 73 -0.726027 24
78 50 54 104 -0.0384615 29
79 82 49 131 0.251908 33
80 24 95 119 -0.596639 29
81 52 74 126 -0.174603 35
82 6 169 175 -0.931429 19
83 5 103 108 -0.907407 21
84 30 78 108 -0.444444 30
85 116 7 123 0.886179 22
86 21 82 103 -0.592233 27
87 80 53 133 0.203008 33
88 20 84 104 -0.615385 30
89 23 75 98 -0.530612 27
90 106 12 118 0.79661 23
91 18 68 86 -0.581395 28
92 6 105 111 -0.891892 23
93 83 22 105 0.580952 30
94 7 134 141 -0.900709 18
95 5 131 136 -0.926471 19
96 125 7 132 0.893939 21
97 67 39 106 0.264151 32
98 35 66 101 -0.306931 26
99 59 34 93 0.268817 31
100 80 32 112 0.428571 30
101 9 93 102 -0.823529 23
102 9 117 126 -0.857143 20
103 20 79 99 -0.59596 30
104 71 16 87 0.632184 24
105 109 6 115 0.895652 23
106 112 13 125 0.792 28
107 43 75 118 -0.271186 30
108 124 17 141 0.758865 26
109 71 21 92 0.543478 31
110 18 104 122 -0.704918 28
111 12 92 104 -0.769231 25
112 74 38 112 0.321429 27
113 87 13 100 0.74 27
114 39 60 99 -0.212121 28
115 50 43 93 0.0752688 24
116 70 29 99 0.414141 31
117 56 68 124 -0.0967742 28
118 80 35 115 0.391304 25
119 144 8 152 0.894737 20
120 5 72 77 -0.87013 23
121 68 26 94 0.446809 22
122 18 111 129 -0.72093 27
123 84 6 90 0.866667 23
124 21 109 130 -0.676923 27
125 34 83 117 -0.418803 32
126 79 32 111 0.423423 28
127 27 72 99 -0.454545 27
128 49 79 128 -0.234375 29
129 60 58 118 0.0169492 26
130 13 109 122 -0.786885 29
131 12 79 91 -0.736264 25
132 31 81 112 -0.446429 32
133 105 18 123 0.707317 26
134 27 85 112 -0.517857 29
135 28 72 100 -0.44 28
136 120 7 127 0.889764 15
137 106 13 119 0.781513 26
138 91 13 104 0.75 26
139 28 78 106 -0.471698 26
140 26 87 113 -0.539823 29
141 70 14 84 0.666667 27
142 3 102 105 -0.942857 20
143 72 30 102 0.411765 32
144 52 62 114 -0.0877193 29
145 44 51 95 -0.0736842 31
146 70 34 104 0.346154 31
147 48 43 91 0.0549451 28
148 2 104 106 -0.962264 19
149 125 6 131 0.908397 21
150 116 12 128 0.8125 26
151 82 15 97 0.690722 24
152 14 148 162 -0.82716 22
153 76 18 94 0.617021 26
154 6 152 158 -0.924051 22
155 11 92 103 -0.786408 27
156 9 38 47 -0.617021 20
157 111 20 131 0.694656 27
158 51 32 83 0.228916 28
159 24 72 96 -0.5 26
160 86 27 113 0.522124 27
161 28 95 123 -0.544715 31
162 95 2 97 0.958763 11
163 7 76 83 -0.831325 24
164 15 103 118 -0.745763 28
165 70 17 87 0.609195 21
166 70 22 92 0.521739 29
167 27 52 79 -0.316456 25
168 73 37 110 0.327273 25
