# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 8 0 8 1 3
1 0 4 4 -1 2
2 6 0 6 1 5
3 0 4 4 -1 3
4 1 11 12 -0.833333 6
5 12 0 12 1 9
6 1 3 4 -0.5 4
7 0 0 0 0 0
8 0 2 2 -1 1
9 0 6 6 -1 5
10 6 0 6 1 4
11 0 9 9 -1 3
12 0 3 3 -1 3
13 7 3 10 0.4 5
14 6 0 6 1 4
15 0 6 6 -1 4
16 1 0 1 1 1
17 3 3 6 0 6
18 6 3 9 0.333333 6
19 1 5 6 -0.666667 5
20 8 0 8 1 4
21 0 6 6 -1 5
22 0 5 5 -1 4
23 0 7 7 -1 4
24 2 1 3 0.333333 3
25 5 2 7 0.428571 3
26 2 3 5 -0.2 4
27 5 0 5 1 4
28 7 1 8 0.75 7
29 11 1 12 0.833333 10
30 10 1 11 0.818182 6
31 2 2 4 0 3
32 1 7 8 -0.75 4
33 1 0 1 1 1
34 6 0 6 1 3
35 3 0 3 1 3
36 1 2 3 -0.333333 3
37 1 4 5 -0.6 5
38 0 11 11 -1 6
39 3 4 7 -0.142857 5
40 10 1 11 0.818182 6
41 8 1 9 0.777778 5
42 3 0 3 1 2
43 0 0 0 0 0
44 3 2 5 0.2 4
45 2 2 4 0 4
46 0 0 0 0 0
47 0 9 9 -1 4
48 1 1 2 0 2
49 0 7 7 -1 3
50 5 1 6 0.666667 4
51 4 0 4 1 3
52 1 3 4 -0.5 2
53 0 7 7 -1 4
54 0 0 0 0 0
55 0 0 0 0 0
56 6 3 9 0.333333 8
57 0 4 4 -1 4
58 1 6 7 -0.714286 6
59 6 0 6 1 3
60 0 0 0 0 0
61 0 1 1 -1 1
62 3 0 3 1 3
63 5 1 6 0.666667 5
64 0 2 2 -1 2
65 0 1 1 -1 1
66 3 1 4 0.5 4
67 5 0 5 1 4
68 4 3 7 0.142857 6
69 0 4 4 -1 3
70 9 1 10 0.8 6
71 4 0 4 1 2
72 8 0 8 1 4
73 2 1 3 0.333333 3
74 0 5 5 -1 4
75 2 3 5 -0.2 5
76 0 13 13 -1 8
77 1 6 7 -0.714286 7
78 0 1 1 -1 1
79 6 1 7 0.714286 6
80 5 1 6 0.666667 6
81 0 7 7 -1 4
82 0 3 3 -1 3
83 4 1 5 0.6 5
84 1 1 2 0 2
85 1 0 1 1 1
86 7 0 7 1 6
87 0 3 3 -1 2
88 0 8 8 -1 5
89 0 3 3 -1 3
90 0 1 1 -1 1
91 1 5 6 -0.666667 6
92 0 3 3 -1 3
93 0 0 0 0 0
94 7 1 8 0.75 6
95 0 5 5 -1 2
96 1 0 1 1 1
97 7 1 8 0.75 7
98 0 5 5 -1 4
99 0 8 8 -1 5
100 9 0 9 1 5
101 5 2 7 0.428571 6
102 4 0 4 1 3
103 0 4 4 -1 2
104 2 6 8 -0.5 5
105 1 1 2 0 2
106 2 0 2 1 2
107 0 1 1 -1 1
108 0 5 5 -1 4
109 6 2 8 0.5 3
110 0 5 5 -1 4
111 0 4 4 -1 2
112 8 3 11 0.454545 8
113 0 1 1 -1 1
114 0 5 5 -1 3
115 2 3 5 -0.2 5
116 3 2 5 0.2 5
117 7 0 7 1 4
118 3 0 3 1 3
119 0 2 2 -1 2
120 8 0 8 1 6
121 2 9 11 -0.636364 8
122 4 2 6 0.333333 6
123 2 0 2 1 2
124 3 0 3 1 3
125 0 12 12 -1 5
126 4 0 4 1 4
127 4 3 7 0.142857 6
128 7 0 7 1 7
129 1 0 1 1 1
130 0 8 8 -1 4
131 4 1 5 0.6 4
132 3 0 3 1 3
133 3 0 3 1 3
134 1 7 8 -0.75 7
135 1 1 2 0 2
136 4 2 6 0.333333 3
137 2 10 12 -0.666667 7
138 6 0 6 1 4
139 0 6 6 -1 4
140 2 2 4 0 4
141 0 6 6 -1 6
142 2 3 5 -0.2 4
143 3 0 3 1 2
144 2 0 2 1 2
145 4 4 8 0 5
146 3 1 4 0.5 4
147 6 0 6 1 3
148 0 5 5 -1 4
149 4 0 4 1 3
150 5 0 5 1 3
151 7 0 7 1 4
152 5 1 6 0.666667 5
153 0 3 3 -1 3
154 0 3 3 -1 2
155 1 2 3 -0.333333 3
156 1 3 4 -0.5 4
157 3 3 6 0 2
158 0 2 2 -1 2
159 8 1 9 0.777778 6
160 8 0 8 1 8
161 0 4 4 -1 3
162 0 10 10 -1 5
163 1 3 4 -0.5 4
164 5 0 5 1 3
165 0 0 0 0 0
166 1 0 1 1 1
167 2 0 2 1 2
168 0 5 5 -1 2
169 4 3 7 0.142857 4
170 3 0 3 1 2
171 4 1 5 0.6 5
172 6 0 6 1 4
173 2 1 3 0.333333 2
174 0 1 1 -1 1
175 1 7 8 -0.75 5
176 2 6 8 -0.5 6
177 0 6 6 -1 4
178 5 3 8 0.25 6
179 3 4 7 -0.142857 6
180 0 7 7 -1 2
181 7 1 8 0.75 4
182 5 3 8 0.25 6
183 0 4 4 -1 3
184 0 4 4 -1 3
185 8 0 8 1 5
186 1 7 8 -0.75 6
187 3 4 7 -0.142857 5
188 7 1 8 0.75 8
189 4 2 6 0.333333 5
190 3 3 6 0 5
191 0 0 0 0 0
192 0 3 3 -1 3
193 4 0 4 1 3
194 3 0 3 1 3
195 3 0 3 1 1
196 0 6 6 -1 4
197 5 0 5 1 5
198 3 2 5 0.2 5
199 0 2 2 -1 1
200 3 1 4 0.5 3
201 2 10 12 -0.666667 5
202 6 1 7 0.714286 6
203 0 5 5 -1 2
204 0 4 4 -1 4
205 1 2 3 -0.333333 3
206 8 4 12 0.333333 7
207 0 6 6 -1 5
208 1 3 4 -0.5 4
209 6 0 6 1 3
210 6 0 6 1 5
211 1 1 2 0 2
212 0 0 0 0 0
213 0 5 5 -1 3
214 4 0 4 1 4
215 5 0 5 1 4
216 5 0 5 1 5
217 1 1 2 0 2
218 0 0 0 0 0
219 1 2 3 -0.333333 3
220 7 0 7 1 5
221 6 0 6 1 2
222 7 0 7 1 3
223 8 0 8 1 4
224 4 2 6 0.333333 5
225 0 3 3 -1 3
226 6 0 6 1 6
227 0 4 4 -1 2
228 15 0 15 1 4
229 0 6 6 -1 4
230 5 1 6 0.666667 4
231 7 1 8 0.75 6
232 0 4 4 -1 4
233 2 0 2 1 1
234 4 0 4 1 4
235 6 1 7 0.714286 4
236 0 0 0 0 0
237 3 1 4 0.5 3
238 7 2 9 0.555556 6
239 3 1 4 0.5 4
240 3 0 3 1 3
241 4 0 4 1 4
242 0 2 2 -1 2
243 4 4 8 0 5
244 3 3 6 0 5
245 4 0 4 1 1
246 4 1 5 0.6 5
247 0 2 2 -1 2
248 9 0 9 1 5
249 2 0 2 1 2
250 6 0 6 1 4
251 2 0 2 1 1
252 0 3 3 -1 3
253 0 4 4 -1 4
254 1 9 10 -0.8 6
255 1 1 2 0 2
256 1 7 8 -0.75 5
257 1 2 3 -0.333333 3
258 4 4 8 0 7
259 2 0 2 1 2
260 3 0 3 1 3
261 0 1 1 -1 1
262 0 4 4 -1 3
263 1 5 6 -0.666667 5
264 13 0 13 1 4
265 0 3 3 -1 2
266 0 7 7 -1 4
267 0 1 1 -1 1
268 7 0 7 1 2
269 0 0 0 0 0
270 0 2 2 -1 2
271 6 0 6 1 3
272 0 3 3 -1 3
273 4 0 4 1 3
274 0 1 1 -1 1
275 2 3 5 -0.2 4
276 3 0 3 1 3
277 3 1 4 0.5 4
278 2 11 13 -0.692308 5
279 0 5 5 -1 4
280 0 7 7 -1 4
281 1 1 2 0 2
282 0 3 3 -1 3
283 5 2 7 0.428571 6
284 3 0 3 1 2
285 4 2 6 0.333333 5
286 1 0 1 1 1
287 0 6 6 -1 2
288 0 1 1 -1 1
289 1 5 6 -0.666667 5
290 0 5 5 -1 4
291 7 0 7 1 3
292 3 3 6 0 5
293 0 3 3 -1 2
294 6 3 9 0.333333 6
295 1 0 1 1 1
296 0 7 7 -1 6
297 0 5 5 -1 3
298 0 0 0 0 0
299 0 6 6 -1 5
300 1 11 12 -0.833333 6
301 2 1 3 0.333333 3
302 4 2 6 0.333333 4
303 2 2 4 0 3
304 10 1 11 0.818182 5
305 2 1 3 0.333333 3
306 3 0 3 1 3
307 17 0 17 1 5
308 0 4 4 -1 4
309 3 0 3 1 2
310 8 2 10 0.6 8
311 5 1 6 0.666667 5
312 3 4 7 -0.142857 5
313 2 7 9 -0.555556 7
314 2 0 2 1 2
315 4 0 4 1 3
316 2 1 3 0.333333 3
317 0 4 4 -1 2
318 0 7 7 -1 5
319 7 0 7 1 4
320 3 0 3 1 2
321 0 5 5 -1 4
322 0 3 3 -1 3
323 1 5 6 -0.666667 5
324 5 0 5 1 3
325 4 1 5 0.6 5
326 0 4 4 -1 4
327 1 5 6 -0.666667 4
328 5 0 5 1 3
329 0 0 0 0 0
330 4 0 4 1 2
331 13 0 13 1 5
332 0 4 4 -1 3
333 4 2 6 0.333333 5
334 3 0 3 1 2
335 2 2 4 0 3
336 1 2 3 -0.333333 3
337 0 2 2 -1 1
338 3 0 3 1 3
339 5 0 5 1 4
340 0 4 4 -1 2
341 0 3 3 -1 3
342 3 0 3 1 1
343 0 5 5 -1 4
344 0 9 9 -1 7
345 4 4 8 0 7
346 0 3 3 -1 3
347 8 0 8 1 7
348 2 3 5 -0.2 5
349 0 3 3 -1 1
350 1 5 6 -0.666667 4
351 4 0 4 1 3
352 0 9 9 -1 5
353 10 0 10 1 4
354 7 1 8 0.75 6
355 1 6 7 -0.714286 4
356 1 0 1 1 1
357 4 2 6 0.333333 6
358 1 5 6 -0.666667 5
359 5 0 5 1 3
360 1 6 7 -0.714286 3
361 0 2 2 -1 1
362 1 6 7 -0.714286 5
363 6 1 7 0.714286 4
364 1 2 3 -0.333333 3
365 0 6 6 -1 4
366 3 0 3 1 2
367 0 3 3 -1 2
368 0 4 4 -1 3
369 6 3 9 0.333333 7
370 2 0 2 1 2
371 0 11 11 -1 4
372 3 1 4 0.5 4
373 1 8 9 -0.777778 5
374 1 0 1 1 1
375 0 6 6 -1 3
376 8 1 9 0.777778 4
377 0 6 6 -1 5
378 1 2 3 -0.333333 2
379 2 8 10 -0.6 5
380 0 1 1 -1 1
381 1 7 8 -0.75 5
382 5 2 7 0.428571 7
383 8 0 8 1 5
384 11 0 11 1 7
385 0 2 2 -1 2
386 1 1 2 0 2
387 3 8 11 -0.454545 8
388 5 1 6 0.666667 5
389 2 0 2 1 2
390 6 0 6 1 6
391 5 1 6 0.666667 5
392 4 0 4 1 4
393 1 0 1 1 1
394 2 3 5 -0.2 5
395 0 9 9 -1 4
396 0 3 3 -1 3
397 0 1 1 -1 1
398 3 1 4 0.5 4
399 0 7 7 -1 6
400 4 0 4 1 3
401 2 0 2 1 1
402 11 0 11 1 7
403 0 2 2 -1 2
404 0 10 10 -1 3
405 6 0 6 1 3
406 0 9 9 -1 5
407 0 3 3 -1 2
408 0 3 3 -1 2
409 5 0 5 1 3
410 6 1 7 0.714286 6
411 3 1 4 0.5 4
412 1 4 5 -0.6 5
413 0 8 8 -1 7
414 0 9 9 -1 4
415 1 7 8 -0.75 5
416 0 0 0 0 0
417 3 7 10 -0.4 7
418 0 5 5 -1 5
419 11 0 11 1 6
420 0 2 2 -1 2
421 0 4 4 -1 4
422 4 4 8 0 5
423 3 2 5 0.2 4
424 3 3 6 0 6
425 5 2 7 0.428571 5
426 4 1 5 0.6 5
427 12 1 13 0.846154 6
428 0 6 6 -1 5
429 0 9 9 -1 7
430 0 5 5 -1 5
431 4 4 8 0 7
432 0 2 2 -1 2
433 4 6 10 -0.2 7
434 0 7 7 -1 4
435 1 0 1 1 1
436 8 1 9 0.777778 6
437 0 0 0 0 0
438 1 4 5 -0.6 5
439 6 0 6 1 4
440 6 0 6 1 5
441 0 0 0 0 0
442 3 6 9 -0.333333 7
443 1 3 4 -0.5 3
444 4 0 4 1 3
445 5 2 7 0.428571 6
446 0 4 4 -1 2
447 0 7 7 -1 6
448 3 0 3 1 2
449 0 7 7 -1 4
450 5 2 7 0.428571 5
451 0 3 3 -1 3
452 0 4 4 -1 2
453 5 1 6 0.666667 4
454 3 5 8 -0.25 7
455 2 4 6 -0.333333 6
456 0 1 1 -1 1
457 0 0 0 0 0
458 0 0 0 0 0
459 1 0 1 1 1
460 2 1 3 0.333333 3
461 6 0 6 1 4
462 4 1 5 0.6 3
463 0 0 0 0 0
464 7 2 9 0.555556 8
465 6 0 6 1 5
466 1 5 6 -0.666667 6
467 2 0 2 1 2
468 0 2 2 -1 2
469 0 3 3 -1 2
470 5 1 6 0.666667 4
471 0 0 0 0 0
472 6 0 6 1 6
473 0 7 7 -1 2
474 5 0 5 1 4
475 2 1 3 0.333333 3
476 4 0 4 1 4
477 0 1 1 -1 1
478 7 0 7 1 5
479 5 0 5 1 4
480 1 4 5 -0.6 4
481 1 1 2 0 2
482 5 2 7 0.428571 5
483 0 10 10 -1 5
484 0 0 0 0 0
485 0 0 0 0 0
486 1 10 11 -0.818182 7
487 1 12 13 -0.846154 7
488 7 0 7 1 6
489 7 0 7 1 2
490 1 1 2 0 2
491 0 7 7 -1 5
492 5 0 5 1 2
493 5 0 5 1 3
494 2 2 4 0 4
495 3 5 8 -0.25 3
496 3 2 5 0.2 5
497 0 0 0 0 0
498 7 0 7 1 6
499 2 0 2 1 1
500 1 15 16 -0.875 8
501 0 3 3 -1 3
502 2 0 2 1 2
503 7 0 7 1 4
504 7 0 7 1 6
505 7 0 7 1 4
506 5 0 5 1 5
507 1 5 6 -0.666667 6
508 5 5 10 0 7
509 0 0 0 0 0
510 4 3 7 0.142857 7
511 0 6 6 -1 4
512 4 1 5 0.6 5
513 0 5 5 -1 5
514 3 0 3 1 2
515 3 2 5 0.2 4
516 7 0 7 1 4
517 5 0 5 1 4
518 2 1 3 0.333333 3
519 3 0 3 1 3
520 7 1 8 0.75 7
521 0 6 6 -1 4
522 0 2 2 -1 1
523 4 6 10 -0.2 5
524 5 0 5 1 3
525 4 6 10 -0.2 7
526 11 0 11 1 7
527 5 0 5 1 5
528 3 0 3 1 3
529 3 2 5 0.2 5
530 1 4 5 -0.6 4
531 0 1 1 -1 1
532 1 6 7 -0.714286 6
533 4 0 4 1 3
534 1 2 3 -0.333333 3
535 2 3 5 -0.2 4
536 2 1 3 0.333333 3
537 0 8 8 -1 8
538 4 0 4 1 3
539 1 0 1 1 1
540 3 2 5 0.2 5
541 0 8 8 -1 5
542 4 0 4 1 3
543 2 8 10 -0.6 10
544 1 4 5 -0.6 4
545 1 3 4 -0.5 3
546 0 5 5 -1 2
547 8 0 8 1 5
548 1 7 8 -0.75 8
549 0 3 3 -1 2
550 0 2 2 -1 2
551 1 1 2 0 2
552 1 5 6 -0.666667 4
553 0 4 4 -1 2
554 0 4 4 -1 3
555 5 0 5 1 4
556 0 6 6 -1 3
557 0 7 7 -1 4
558 0 10 10 -1 3
559 3 1 4 0.5 3
560 0 0 0 0 0
561 5 0 5 1 4
562 0 5 5 -1 1
563 4 0 4 1 4
564 2 8 10 -0.6 7
565 0 0 0 0 0
566 3 0 3 1 3
567 0 0 0 0 0
568 1 4 5 -0.6 4
569 1 5 6 -0.666667 3
570 8 0 8 1 7
571 0 0 0 0 0
572 0 5 5 -1 4
573 3 0 3 1 2
574 8 0 8 1 6
575 2 2 4 0 4
576 3 0 3 1 2
577 0 7 7 -1 4
578 3 2 5 0.2 4
579 12 0 12 1 4
580 3 1 4 0.5 2
581 2 3 5 -0.2 5
582 3 0 3 1 3
583 0 2 2 -1 2
584 0 6 6 -1 2
585 3 0 3 1 3
586 5 0 5 1 3
587 2 0 2 1 1
588 1 3 4 -0.5 3
589 1 4 5 -0.6 4
590 8 0 8 1 6
591 4 0 4 1 3
592 4 0 4 1 4
593 2 2 4 0 4
594 5 0 5 1 4
595 2 1 3 0.333333 2
596 2 0 2 1 2
597 0 4 4 -1 4
598 7 1 8 0.75 6
599 8 2 10 0.6 8
600 0 5 5 -1 4
601 1 1 2 0 2
602 6 3 9 0.333333 7
603 4 1 5 0.6 4
604 1 0 1 1 1
605 0 3 3 -1 3
606 0 0 0 0 0
607 7 0 7 1 5
608 1 6 7 -0.714286 6
609 1 3 4 -0.5 3
610 7 1 8 0.75 4
611 0 0 0 0 0
612 1 3 4 -0.5 4
613 4 1 5 0.6 5
614 2 0 2 1 2
615 0 3 3 -1 3
616 0 3 3 -1 3
617 0 7 7 -1 5
618 2 2 4 0 4
619 0 5 5 -1 4
620 3 0 3 1 3
621 4 4 8 0 6
622 6 2 8 0.5 7
623 0 6 6 -1 5
624 0 1 1 -1 1
625 13 0 13 1 2
626 2 1 3 0.333333 3
627 0 3 3 -1 3
628 0 5 5 -1 4
629 10 0 10 1 6
630 0 3 3 -1 2
631 3 1 4 0.5 4
632 0 3 3 -1 3
633 11 0 11 1 6
634 2 1 3 0.333333 3
635 3 3 6 0 5
636 1 1 2 0 2
637 1 2 3 -0.333333 3
638 7 2 9 0.555556 5
639 0 1 1 -1 1
640 0 6 6 -1 5
641 6 1 7 0.714286 2
642 7 1 8 0.75 5
643 0 7 7 -1 4
644 0 5 5 -1 4
