# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 5 33 38 -0.736842 21
1 42 12 54 0.555556 20
2 53 17 70 0.514286 17
3 15 18 33 -0.0909091 14
4 31 15 46 0.347826 21
5 22 0 22 1 4
6 11 35 46 -0.521739 18
7 55 5 60 0.833333 22
8 43 9 52 0.653846 22
9 1 54 55 -0.963636 18
10 12 28 40 -0.4 19
11 19 34 53 -0.283019 23
12 13 34 47 -0.446809 15
13 28 16 44 0.272727 20
14 26 16 42 0.238095 22
15 43 12 55 0.563636 17
16 6 76 82 -0.853659 16
17 12 31 43 -0.44186 19
18 23 35 58 -0.206897 18
19 6 27 33 -0.636364 18
20 12 33 45 -0.466667 23
21 6 67 73 -0.835616 24
22 57 7 64 0.78125 22
23 7 71 78 -0.820513 17
24 52 3 55 0.890909 13
25 4 36 40 -0.8 21
26 6 45 51 -0.764706 19
27 44 12 56 0.571429 17
28 39 18 57 0.368421 24
29 23 28 51 -0.0980392 25
30 36 15 51 0.411765 19
31 58 13 71 0.633803 14
32 2 40 42 -0.904762 19
33 13 35 48 -0.458333 23
34 40 4 44 0.818182 13
35 3 56 59 -0.898305 19
36 11 68 79 -0.721519 26
37 17 36 53 -0.358491 21
38 24 21 45 0.0666667 21
39 28 20 48 0.166667 20
40 48 1 49 0.959184 14
41 6 55 61 -0.803279 18
42 37 6 43 0.72093 14
43 21 16 37 0.135135 21
44 64 1 65 0.969231 16
45 37 10 47 0.574468 21
46 8 51 59 -0.728814 20
47 60 10 70 0.714286 17
48 31 32 63 -0.015873 19
49 25 36 61 -0.180328 21
50 9 18 27 -0.333333 16
51 23 29 52 -0.115385 28
52 46 11 57 0.614035 24
53 55 9 64 0.71875 23
54 46 2 48 0.916667 18
55 17 27 44 -0.227273 24
56 12 44 56 -0.571429 24
57 15 48 63 -0.52381 22
58 7 34 41 -0.658537 22
59 27 27 54 0 21
60 3 43 46 -0.869565 17
61 8 54 62 -0.741935 20
62 34 22 56 0.214286 24
63 35 9 44 0.590909 19
64 2 63 65 -0.938462 17
65 18 23 41 -0.121951 22
66 22 29 51 -0.137255 16
67 2 67 69 -0.942029 20
68 10 48 58 -0.655172 19
69 14 18 32 -0.125 20
70 25 34 59 -0.152542 24
71 9 44 53 -0.660377 19
72 24 25 49 -0.0204082 23
73 9 34 43 -0.581395 22
74 9 55 64 -0.71875 22
75 19 17 36 0.0555556 17
76 52 6 58 0.793103 20
77 27 11 38 0.421053 17
78 23 31 54 -0.148148 23
79 0 63 63 -1 12
80 46 11 57 0.614035 21
81 62 12 74 0.675676 26
82 69 1 70 0.971429 12
83 6 60 66 -0.818182 20
84 16 42 58 -0.448276 25
85 28 19 47 0.191489 15
86 2 45 47 -0.914894 12
87 21 15 36 0.166667 18
88 4 85 89 -0.910112 18
89 4 48 52 -0.846154 17
