# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 30 18 48 0.25 23
1 15 11 26 0.153846 14
2 10 32 42 -0.52381 24
3 19 36 55 -0.309091 22
4 32 8 40 0.6 21
5 63 5 68 0.852941 12
6 50 1 51 0.960784 17
7 35 28 63 0.111111 28
8 52 4 56 0.857143 13
9 35 15 50 0.4 22
10 35 22 57 0.22807 17
11 5 39 44 -0.772727 20
12 2 116 118 -0.966102 10
13 25 21 46 0.0869565 20
14 46 21 67 0.373134 25
15 60 2 62 0.935484 18
16 4 49 53 -0.849057 18
17 15 37 52 -0.423077 23
18 39 3 42 0.857143 18
19 25 23 48 0.0416667 21
20 86 6 92 0.869565 23
21 57 11 68 0.676471 22
22 20 31 51 -0.215686 22
23 24 24 48 0 24
24 4 65 69 -0.884058 15
25 67 9 76 0.763158 15
26 27 21 48 0.125 27
27 10 19 29 -0.310345 18
28 0 72 72 -1 15
29 59 3 62 0.903226 18
30 21 34 55 -0.236364 28
31 10 57 67 -0.701493 26
32 22 45 67 -0.343284 21
33 33 7 40 0.65 17
34 44 18 62 0.419355 16
35 25 11 36 0.388889 18
36 8 51 59 -0.728814 19
37 25 10 35 0.428571 19
38 47 16 63 0.492063 28
39 16 25 41 -0.219512 20
40 39 15 54 0.444444 24
41 18 24 42 -0.142857 19
42 23 25 48 -0.0416667 23
43 37 24 61 0.213115 25
44 41 9 50 0.64 20
45 39 23 62 0.258065 24
46 20 47 67 -0.402985 26
47 17 31 48 -0.291667 23
48 30 14 44 0.363636 21
49 2 45 47 -0.914894 18
50 21 33 54 -0.222222 21
51 12 29 41 -0.414634 19
52 21 22 43 -0.0232558 22
53 27 20 47 0.148936 22
54 72 7 79 0.822785 18
55 62 8 70 0.771429 20
56 30 19 49 0.22449 22
57 9 31 40 -0.55 19
58 30 20 50 0.2 20
59 2 36 38 -0.894737 17
60 33 3 36 0.833333 15
61 64 7 71 0.802817 13
62 44 8 52 0.692308 22
63 16 42 58 -0.448276 22
64 16 41 57 -0.438596 24
65 30 20 50 0.2 22
66 18 38 56 -0.357143 24
67 19 41 60 -0.366667 25
68 13 35 48 -0.458333 20
69 57 8 65 0.753846 20
70 17 43 60 -0.433333 24
71 43 10 53 0.622642 21
72 58 10 68 0.705882 22
73 34 10 44 0.545455 18
74 41 13 54 0.518519 20
75 33 25 58 0.137931 24
76 23 43 66 -0.30303 26
77 5 30 35 -0.714286 19
78 25 2 27 0.851852 16
79 21 33 54 -0.222222 20
80 26 9 35 0.485714 19
81 52 7 59 0.762712 20
82 24 15 39 0.230769 20
83 63 7 70 0.8 21
84 14 39 53 -0.471698 17
85 36 10 46 0.565217 23
86 7 35 42 -0.666667 22
87 8 35 43 -0.627907 23
88 5 33 38 -0.736842 19
89 39 22 61 0.278689 26
90 81 3 84 0.928571 19
91 8 68 76 -0.789474 19
92 23 27 50 -0.08 25
93 60 20 80 0.5 24
94 2 64 66 -0.939394 19
95 52 9 61 0.704918 20
96 2 30 32 -0.875 18
97 34 18 52 0.307692 23
98 24 33 57 -0.157895 21
99 16 19 35 -0.0857143 19
100 13 29 42 -0.380952 18
101 31 21 52 0.192308 23
102 3 89 92 -0.934783 21
103 20 21 41 -0.0243902 21
104 44 19 63 0.396825 21
105 13 49 62 -0.580645 22
106 36 35 71 0.0140845 28
107 44 20 64 0.375 20
108 40 3 43 0.860465 17
109 9 61 70 -0.742857 23
110 53 2 55 0.927273 14
111 9 48 57 -0.684211 21
112 12 71 83 -0.710843 27
113 47 10 57 0.649123 21
114 15 53 68 -0.558824 17
115 55 11 66 0.666667 23
116 27 7 34 0.588235 20
117 21 29 50 -0.16 21
118 59 8 67 0.761194 20
119 19 47 66 -0.424242 22
120 25 21 46 0.0869565 22
121 11 39 50 -0.56 23
122 3 41 44 -0.863636 17
123 3 62 65 -0.907692 16
124 28 66 94 -0.404255 31
125 33 13 46 0.434783 20
126 5 35 40 -0.75 13
127 3 47 50 -0.88 17
128 6 22 28 -0.571429 12
129 4 48 52 -0.846154 15
130 28 31 59 -0.0508475 26
131 5 33 38 -0.736842 12
132 72 6 78 0.846154 19
133 3 52 55 -0.890909 18
134 1 73 74 -0.972973 15
135 23 42 65 -0.292308 26
136 7 48 55 -0.745455 19
137 43 2 45 0.911111 17
138 2 66 68 -0.941176 17
139 24 28 52 -0.0769231 21
140 33 8 41 0.609756 17
141 4 30 34 -0.764706 16
142 8 25 33 -0.515152 21
143 63 8 71 0.774648 23
144 25 24 49 0.0204082 25
145 45 1 46 0.956522 12
146 55 3 58 0.896552 16
147 1 60 61 -0.967213 18
148 28 41 69 -0.188406 28
149 2 70 72 -0.944444 12
150 25 5 30 0.666667 17
151 10 55 65 -0.692308 23
152 13 50 63 -0.587302 22
153 9 44 53 -0.660377 19
154 3 58 61 -0.901639 13
155 7 39 46 -0.695652 18
156 19 18 37 0.027027 16
157 36 37 73 -0.0136986 26
158 30 31 61 -0.0163934 28
159 19 35 54 -0.296296 23
160 2 21 23 -0.826087 14
161 12 30 42 -0.428571 20
162 36 18 54 0.333333 23
163 86 3 89 0.932584 21
164 23 46 69 -0.333333 23
165 17 43 60 -0.433333 18
166 28 22 50 0.12 15
167 19 43 62 -0.387097 21
168 4 45 49 -0.836735 18
169 27 36 63 -0.142857 24
170 3 51 54 -0.888889 13
171 35 8 43 0.627907 21
172 1 43 44 -0.954545 17
173 2 13 15 -0.733333 10
174 52 5 57 0.824561 24
175 44 19 63 0.396825 28
176 36 22 58 0.241379 22
177 29 55 84 -0.309524 23
178 9 75 84 -0.785714 17
179 49 5 54 0.814815 12
180 41 21 62 0.322581 25
181 43 19 62 0.387097 24
182 38 12 50 0.52 21
183 57 7 64 0.78125 19
184 9 31 40 -0.55 19
185 6 57 63 -0.809524 23
186 20 33 53 -0.245283 22
187 25 21 46 0.0869565 18
188 82 5 87 0.885057 20
189 5 71 76 -0.868421 15
190 41 18 59 0.389831 14
191 52 6 58 0.793103 23
192 25 24 49 0.0204082 20
193 31 46 77 -0.194805 27
194 8 67 75 -0.786667 21
195 5 41 46 -0.782609 19
196 34 2 36 0.888889 15
197 28 11 39 0.435897 19
198 45 23 68 0.323529 24
