# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 24 7 31 0.548387 18
1 38 11 49 0.55102 18
2 5 46 51 -0.803922 17
3 4 52 56 -0.857143 20
4 23 22 45 0.0222222 18
5 18 23 41 -0.121951 21
6 28 20 48 0.166667 20
7 40 1 41 0.95122 14
8 37 20 57 0.298246 25
9 29 18 47 0.234043 19
10 18 59 77 -0.532468 24
11 2 41 43 -0.906977 19
12 9 26 35 -0.485714 20
13 48 3 51 0.882353 14
14 8 36 44 -0.636364 21
15 43 18 61 0.409836 22
16 21 43 64 -0.34375 22
17 10 18 28 -0.285714 15
18 11 0 11 1 7
19 11 24 35 -0.371429 16
20 36 14 50 0.44 23
21 32 20 52 0.230769 23
22 8 42 50 -0.68 18
23 7 24 31 -0.548387 16
24 24 7 31 0.548387 18
25 4 55 59 -0.864407 13
26 14 41 55 -0.490909 21
27 19 26 45 -0.155556 22
28 21 19 40 0.05 19
29 20 26 46 -0.130435 19
30 14 39 53 -0.471698 18
31 6 33 39 -0.692308 17
32 21 35 56 -0.25 23
33 8 45 53 -0.698113 25
34 7 29 36 -0.611111 19
35 20 10 30 0.333333 10
36 7 51 58 -0.758621 21
37 10 26 36 -0.444444 22
38 19 36 55 -0.309091 23
39 30 12 42 0.428571 19
40 30 12 42 0.428571 22
41 50 18 68 0.470588 24
42 55 2 57 0.929825 13
43 13 24 37 -0.297297 19
44 37 11 48 0.541667 16
45 20 26 46 -0.130435 20
46 28 33 61 -0.0819672 28
47 44 2 46 0.913043 16
48 17 10 27 0.259259 17
49 8 33 41 -0.609756 13
50 37 7 44 0.681818 18
51 1 50 51 -0.960784 12
52 22 27 49 -0.102041 25
53 25 18 43 0.162791 21
54 17 30 47 -0.276596 20
55 8 28 36 -0.555556 21
56 3 48 51 -0.882353 20
57 6 53 59 -0.79661 19
58 6 35 41 -0.707317 15
59 3 42 45 -0.866667 17
60 10 45 55 -0.636364 19
61 8 48 56 -0.714286 16
62 9 42 51 -0.647059 20
63 44 10 54 0.62963 16
64 15 21 36 -0.166667 16
65 50 4 54 0.851852 16
66 22 9 31 0.419355 16
67 2 53 55 -0.927273 13
68 19 12 31 0.225806 14
69 23 39 62 -0.258065 23
70 15 15 30 0 17
71 10 33 43 -0.534884 17
72 17 19 36 -0.0555556 20
73 21 15 36 0.166667 15
74 28 9 37 0.513514 16
75 37 1 38 0.947368 17
76 43 6 49 0.755102 13
77 22 16 38 0.157895 23
78 6 37 43 -0.72093 19
79 20 33 53 -0.245283 28
80 4 29 33 -0.757576 15
81 46 2 48 0.916667 21
82 11 34 45 -0.511111 22
83 5 40 45 -0.777778 19
84 35 4 39 0.794872 16
85 36 20 56 0.285714 24
86 17 30 47 -0.276596 26
87 15 31 46 -0.347826 22
88 27 15 42 0.285714 19
89 23 12 35 0.314286 22
90 19 18 37 0.027027 21
91 23 21 44 0.0454545 19
92 7 57 64 -0.78125 19
93 47 4 51 0.843137 20
94 42 1 43 0.953488 12
95 8 35 43 -0.627907 20
96 11 30 41 -0.463415 20
97 33 0 33 1 13
98 6 48 54 -0.777778 20
99 30 22 52 0.153846 20
100 23 11 34 0.352941 18
101 6 32 38 -0.684211 16
102 24 17 41 0.170732 17
103 12 36 48 -0.5 13
104 4 42 46 -0.826087 13
105 4 48 52 -0.846154 13
106 26 22 48 0.0833333 22
107 13 18 31 -0.16129 16
108 1 52 53 -0.962264 19
109 39 4 43 0.813953 18
110 37 13 50 0.48 22
111 24 25 49 -0.0204082 22
112 11 35 46 -0.521739 20
113 1 45 46 -0.956522 16
114 7 36 43 -0.674419 20
115 16 34 50 -0.36 15
116 20 4 24 0.666667 15
117 21 19 40 0.05 22
118 1 49 50 -0.96 8
119 2 53 55 -0.927273 10
120 5 46 51 -0.803922 19
121 7 42 49 -0.714286 18
122 42 11 53 0.584906 23
123 24 27 51 -0.0588235 23
124 50 9 59 0.694915 20
125 30 3 33 0.818182 18
126 34 6 40 0.7 14
127 5 39 44 -0.772727 21
128 6 31 37 -0.675676 18
129 35 3 38 0.842105 10
130 3 42 45 -0.866667 17
131 48 5 53 0.811321 21
132 26 12 38 0.368421 20
133 32 18 50 0.28 23
134 31 7 38 0.631579 15
135 30 8 38 0.578947 19
136 10 23 33 -0.393939 16
137 44 9 53 0.660377 23
138 11 30 41 -0.463415 13
139 8 27 35 -0.542857 16
140 16 27 43 -0.255814 26
141 23 26 49 -0.0612245 23
142 62 6 68 0.823529 11
143 36 11 47 0.531915 23
144 2 50 52 -0.923077 20
145 3 42 45 -0.866667 18
146 55 1 56 0.964286 19
147 2 29 31 -0.870968 15
148 4 65 69 -0.884058 14
149 20 31 51 -0.215686 19
150 22 19 41 0.0731707 19
151 26 9 35 0.485714 17
152 22 39 61 -0.278689 23
153 20 27 47 -0.148936 14
154 2 63 65 -0.938462 18
155 19 17 36 0.0555556 18
156 47 7 54 0.740741 21
157 38 14 52 0.461538 21
158 54 5 59 0.830508 19
159 18 4 22 0.636364 10
160 12 22 34 -0.294118 20
161 12 22 34 -0.294118 19
162 2 29 31 -0.870968 15
163 2 56 58 -0.931034 15
164 23 24 47 -0.0212766 19
165 49 4 53 0.849057 13
166 26 15 41 0.268293 22
167 33 5 38 0.736842 16
168 17 25 42 -0.190476 18
169 12 35 47 -0.489362 17
170 7 22 29 -0.517241 14
171 18 34 52 -0.307692 18
172 12 31 43 -0.44186 19
173 17 16 33 0.030303 19
174 25 23 48 0.0416667 20
175 28 15 43 0.302326 22
176 3 23 26 -0.769231 14
177 18 42 60 -0.4 25
178 1 44 45 -0.955556 13
179 20 17 37 0.0810811 21
180 5 28 33 -0.69697 18
181 11 28 39 -0.435897 19
182 28 17 45 0.244444 20
183 4 42 46 -0.826087 18
184 2 56 58 -0.931034 13
185 44 8 52 0.692308 20
186 29 3 32 0.8125 14
187 6 28 34 -0.647059 14
188 10 21 31 -0.354839 17
189 26 8 34 0.529412 16
190 15 30 45 -0.333333 19
191 8 42 50 -0.68 16
192 17 24 41 -0.170732 21
193 2 13 15 -0.733333 9
194 32 12 44 0.454545 21
195 8 52 60 -0.733333 15
196 13 38 51 -0.490196 23
197 36 5 41 0.756098 19
198 38 4 42 0.809524 19
199 10 44 54 -0.62963 16
200 3 35 38 -0.842105 19
201 9 14 23 -0.217391 12
202 6 40 46 -0.73913 17
203 46 4 50 0.84 16
204 23 29 52 -0.115385 23
205 10 34 44 -0.545455 17
206 46 6 52 0.769231 13
207 22 28 50 -0.12 21
208 11 31 42 -0.47619 15
209 1 46 47 -0.957447 12
210 39 4 43 0.813953 16
211 33 22 55 0.2 24
212 15 57 72 -0.583333 20
213 5 21 26 -0.615385 14
214 30 9 39 0.538462 19
215 33 15 48 0.375 25
216 24 32 56 -0.142857 22
217 8 29 37 -0.567568 18
218 22 21 43 0.0232558 17
219 1 36 37 -0.945946 15
220 17 25 42 -0.190476 16
221 19 9 28 0.357143 17
222 2 56 58 -0.931034 12
223 48 4 52 0.846154 20
224 9 51 60 -0.7 22
225 37 10 47 0.574468 22
226 24 18 42 0.142857 21
227 9 42 51 -0.647059 19
228 14 52 66 -0.575758 21
229 26 18 44 0.181818 24
230 10 34 44 -0.545455 21
231 21 13 34 0.235294 18
232 16 39 55 -0.418182 17
233 3 56 59 -0.898305 20
234 38 2 40 0.9 14
235 36 15 51 0.411765 23
236 32 4 36 0.777778 17
237 5 21 26 -0.615385 13
238 18 31 49 -0.265306 21
239 19 26 45 -0.155556 14
240 17 25 42 -0.190476 19
241 36 13 49 0.469388 18
242 25 14 39 0.282051 20
243 69 2 71 0.943662 18
244 34 17 51 0.333333 17
245 8 46 54 -0.703704 21
246 13 24 37 -0.297297 21
247 18 36 54 -0.333333 20
248 29 6 35 0.657143 19
249 33 10 43 0.534884 17
250 17 12 29 0.172414 14
251 20 41 61 -0.344262 20
252 47 9 56 0.678571 22
253 8 27 35 -0.542857 17
254 61 1 62 0.967742 14
255 17 10 27 0.259259 16
256 18 20 38 -0.0526316 21
257 7 38 45 -0.688889 22
258 20 14 34 0.176471 21
259 26 26 52 0 20
260 15 34 49 -0.387755 19
261 9 33 42 -0.571429 14
262 5 53 58 -0.827586 17
