# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 81 51 132 0.227273 30
1 173 15 188 0.840426 29
2 17 139 156 -0.782051 21
3 112 48 160 0.4 32
4 18 97 115 -0.686957 25
5 8 216 224 -0.928571 20
6 91 52 143 0.272727 31
7 138 15 153 0.803922 29
8 145 11 156 0.858974 27
9 122 41 163 0.496933 33
10 109 38 147 0.482993 32
11 92 35 127 0.448819 27
12 109 55 164 0.329268 33
13 46 154 200 -0.54 29
14 88 33 121 0.454545 36
15 65 118 183 -0.289617 37
16 34 96 130 -0.476923 31
17 149 12 161 0.850932 28
18 122 18 140 0.742857 28
19 162 8 170 0.905882 24
20 65 58 123 0.0569106 30
21 8 176 184 -0.913043 24
22 66 86 152 -0.131579 32
23 82 75 157 0.044586 31
24 140 18 158 0.772152 29
25 56 94 150 -0.253333 36
26 46 88 134 -0.313433 31
27 36 131 167 -0.568862 33
28 139 24 163 0.705521 31
29 70 15 85 0.647059 19
30 17 72 89 -0.617978 23
31 139 21 160 0.7375 29
32 88 63 151 0.165563 34
33 31 108 139 -0.553957 22
34 45 65 110 -0.181818 28
35 82 57 139 0.179856 34
36 7 146 153 -0.908497 25
37 169 38 207 0.63285 29
38 22 123 145 -0.696552 30
39 76 54 130 0.169231 35
40 41 91 132 -0.378788 29
41 60 80 140 -0.142857 32
42 45 95 140 -0.357143 31
43 120 35 155 0.548387 34
44 125 26 151 0.655629 33
45 81 46 127 0.275591 31
46 233 5 238 0.957983 23
47 86 50 136 0.264706 32
48 57 58 115 -0.00869565 28
49 148 27 175 0.691429 31
50 127 17 144 0.763889 30
51 35 72 107 -0.345794 29
52 94 25 119 0.579832 30
53 5 146 151 -0.933775 22
54 35 96 131 -0.465649 33
55 83 53 136 0.220588 32
56 74 84 158 -0.0632911 31
57 176 15 191 0.842932 24
58 13 165 178 -0.853933 26
59 68 66 134 0.0149254 29
60 115 20 135 0.703704 32
61 43 71 114 -0.245614 27
62 100 61 161 0.242236 35
63 110 56 166 0.325301 28
64 87 52 139 0.251799 33
65 123 2 125 0.968 21
66 23 108 131 -0.648855 30
67 26 113 139 -0.625899 31
68 77 46 123 0.252033 25
69 153 12 165 0.854545 30
70 72 23 95 0.515789 34
71 92 63 155 0.187097 29
72 125 23 148 0.689189 27
