# event_id  Enu_MeV  Te+_MeV
474 4.81789 3.00367
475 5.0597 3.22283
476 5.45537 3.63589
477 4.22425 2.3992
478 4.66551 2.83
479 3.87616 2.0506
480 3.41708 1.60122
481 4.67288 2.85809
482 3.70084 1.87782
483 2.60811 0.800537
484 4.19501 2.36596
485 4.33011 2.5137
486 4.10597 2.29587
487 3.85027 2.0271
488 5.86539 4.00559
489 6.31076 4.4914
490 2.19851 0.390673
491 3.90733 2.08957
492 6.33272 4.5095
493 2.00977 0.202295
494 4.9711 3.13432
495 5.90386 4.04314
496 3.84655 2.03127
497 4.14244 2.32649
498 3.37618 1.56902
499 5.18216 3.37556
500 4.89948 3.06901
501 3.14077 1.32785
502 3.50998 1.68896
503 3.1243 1.31603
504 2.51704 0.709197
505 3.18137 1.36658
506 4.20162 2.39435
507 6.0076 4.1451
508 3.98012 2.16791
509 5.09864 3.2834
510 5.81524 4.00834
511 1.95197 0.145913
512 3.04721 1.23512
513 2.98947 1.17437
514 5.12747 3.31919
515 4.33333 2.50238
516 3.8319 2.00634
517 6.65786 4.80591
518 4.05742 2.24451
519 4.56707 2.75981
520 3.13839 1.33155
521 3.13728 1.32356
522 3.31167 1.49768
523 3.87632 2.05858
524 3.79201 1.98639
525 2.46033 0.653682
526 5.07393 3.2591
527 2.07233 0.264353
528 6.81733 4.95008
529 4.48993 2.67678
530 1.94713 0.140299
531 4.60005 2.77258
532 3.80903 1.99958
533 5.15923 3.33839
534 3.53369 1.71295
535 5.11549 3.28187
536 6.54589 4.69304
537 3.16653 1.35587
538 3.50715 1.68993
539 3.24917 1.44025
540 4.47297 2.66534
541 4.97521 3.15684
542 2.13056 0.324104
543 2.67193 0.866265
544 4.46076 2.63689
545 4.5046 2.67286
546 3.17823 1.36787
547 4.62713 2.81215
548 4.24977 2.43249
549 5.21276 3.36975
550 5.28209 3.45059
551 5.67002 3.81971
552 4.46121 2.62776
553 6.29554 4.47938
554 4.56449 2.74808
555 4.47264 2.65548
556 5.60453 3.79644
557 2.96241 1.15499
558 5.14099 3.29429
559 5.00645 3.19063
560 2.91712 1.10732
561 2.93301 1.11833
562 3.3833 1.57296
563 2.86552 1.05902
564 3.25278 1.43952
565 3.62709 1.8207
566 3.31968 1.50327
567 3.58197 1.76738
568 5.69938 3.87352
569 5.47758 3.64554
570 3.68753 1.87185
571 6.01754 4.20244
572 3.20228 1.38444
573 3.31762 1.5049
574 2.65577 0.845643
575 2.53537 0.728443
576 3.88668 2.06128
577 2.89262 1.08348
578 5.03788 3.19295
579 2.85605 1.04916
580 3.38776 1.56921
581 5.43472 3.59759
582 2.34878 0.539076
583 2.59592 0.785574
584 4.16644 2.35652
585 6.47207 4.61865
586 6.65809 4.84584
587 2.7703 0.960712
588 6.49853 4.65149
589 5.0904 3.25115
590 4.13678 2.32513
591 3.62426 1.80442
592 3.06596 1.25788
593 3.15277 1.34633
594 6.79928 4.95177
595 6.31511 4.47949
596 5.68919 3.87459
597 4.16447 2.33494
598 4.84192 3.03453
599 5.10568 3.28182
600 4.59834 2.77931
601 4.03628 2.21442
602 5.50515 3.6948
603 3.31094 1.49883
604 4.90426 3.09255
605 4.59143 2.77955
606 3.62731 1.81915
