# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 89 39 128 0.390625 27
1 60 29 89 0.348315 26
2 92 8 100 0.84 26
3 100 24 124 0.612903 31
4 72 43 115 0.252174 31
5 28 54 82 -0.317073 23
6 17 78 95 -0.642105 29
7 52 31 83 0.253012 28
8 56 83 139 -0.194245 36
9 144 7 151 0.907285 23
10 79 30 109 0.449541 25
11 21 119 140 -0.7 31
12 58 68 126 -0.0793651 31
13 85 39 124 0.370968 27
14 92 33 125 0.472 31
15 46 97 143 -0.356643 30
16 28 48 76 -0.263158 25
17 47 77 124 -0.241935 31
18 46 79 125 -0.264 25
19 30 71 101 -0.405941 29
20 29 56 85 -0.317647 28
21 95 40 135 0.407407 33
22 88 32 120 0.466667 30
23 85 46 131 0.29771 30
24 92 13 105 0.752381 26
25 82 30 112 0.464286 31
26 24 106 130 -0.630769 31
27 61 47 108 0.12963 28
28 2 126 128 -0.96875 20
29 52 81 133 -0.218045 32
30 36 97 133 -0.458647 31
31 43 33 76 0.131579 31
32 78 27 105 0.485714 31
33 18 107 125 -0.712 28
34 158 6 164 0.926829 22
35 7 90 97 -0.85567 25
36 32 83 115 -0.443478 27
37 16 106 122 -0.737705 20
38 49 62 111 -0.117117 28
39 82 13 95 0.726316 21
40 89 25 114 0.561404 31
41 123 10 133 0.849624 25
42 130 6 136 0.911765 24
43 104 36 140 0.485714 28
44 9 119 128 -0.859375 22
45 9 121 130 -0.861538 26
46 7 115 122 -0.885246 22
47 6 121 127 -0.905512 24
48 31 94 125 -0.504 33
49 63 76 139 -0.0935252 33
50 33 71 104 -0.365385 30
51 124 15 139 0.784173 22
52 21 67 88 -0.522727 29
53 44 98 142 -0.380282 29
54 57 49 106 0.0754717 34
55 43 68 111 -0.225225 32
56 77 37 114 0.350877 32
57 7 148 155 -0.909677 22
58 20 147 167 -0.760479 26
59 136 7 143 0.902098 23
60 100 23 123 0.626016 29
61 58 79 137 -0.153285 33
62 4 143 147 -0.945578 23
63 23 95 118 -0.610169 29
64 117 8 125 0.872 24
65 75 46 121 0.239669 28
66 47 78 125 -0.248 29
67 22 82 104 -0.576923 30
68 50 37 87 0.149425 17
69 25 116 141 -0.64539 25
70 25 90 115 -0.565217 26
71 63 28 91 0.384615 30
72 31 52 83 -0.253012 23
73 4 107 111 -0.927928 22
74 13 94 107 -0.757009 26
75 28 95 123 -0.544715 28
76 79 35 114 0.385965 31
77 12 118 130 -0.815385 25
78 19 163 182 -0.791209 23
79 128 3 131 0.954198 22
80 15 79 94 -0.680851 21
81 17 128 145 -0.765517 24
82 81 61 142 0.140845 30
83 73 48 121 0.206612 31
84 75 36 111 0.351351 33
85 14 15 29 -0.0344828 22
86 65 45 110 0.181818 31
87 79 17 96 0.645833 25
88 56 63 119 -0.0588235 30
89 44 70 114 -0.22807 29
90 53 71 124 -0.145161 30
91 158 18 176 0.795455 25
92 81 34 115 0.408696 32
93 4 126 130 -0.938462 22
94 16 64 80 -0.6 27
95 33 91 124 -0.467742 34
96 85 34 119 0.428571 28
97 8 85 93 -0.827957 24
98 40 84 124 -0.354839 31
99 105 21 126 0.666667 31
100 32 90 122 -0.47541 31
101 43 76 119 -0.277311 31
102 96 42 138 0.391304 31
103 9 95 104 -0.826923 22
104 11 116 127 -0.826772 27
105 66 33 99 0.333333 28
106 119 7 126 0.888889 24
107 75 74 149 0.00671141 34
108 13 99 112 -0.767857 28
109 36 70 106 -0.320755 30
110 107 16 123 0.739837 24
111 13 68 81 -0.679012 28
112 75 46 121 0.239669 24
113 23 99 122 -0.622951 26
114 119 6 125 0.904 22
115 5 109 114 -0.912281 22
116 61 33 94 0.297872 32
117 42 48 90 -0.0666667 22
118 40 61 101 -0.207921 29
119 70 32 102 0.372549 29
120 42 64 106 -0.207547 34
121 41 78 119 -0.310924 26
122 13 97 110 -0.763636 23
123 26 82 108 -0.518519 29
124 33 81 114 -0.421053 26
125 96 30 126 0.52381 28
126 47 53 100 -0.06 28
127 27 62 89 -0.393258 28
128 7 178 185 -0.924324 24
129 50 84 134 -0.253731 31
130 11 135 146 -0.849315 24
131 80 36 116 0.37931 27
132 41 74 115 -0.286957 30
133 33 46 79 -0.164557 27
134 40 69 109 -0.266055 23
135 123 40 163 0.509202 26
136 95 15 110 0.727273 26
137 20 93 113 -0.646018 23
138 24 60 84 -0.428571 21
139 89 20 109 0.633028 31
140 61 19 80 0.525 25
141 64 40 104 0.230769 32
142 56 71 127 -0.11811 30
143 102 33 135 0.511111 28
144 37 61 98 -0.244898 22
145 48 49 97 -0.0103093 24
146 56 26 82 0.365854 26
147 5 135 140 -0.928571 21
148 34 86 120 -0.433333 32
149 133 3 136 0.955882 18
150 54 70 124 -0.129032 32
151 73 46 119 0.226891 25
152 108 7 115 0.878261 25
153 119 37 156 0.525641 29
154 110 7 117 0.880342 25
155 140 13 153 0.830065 22
156 42 69 111 -0.243243 28
157 12 122 134 -0.820896 17
158 63 63 126 0 29
159 140 8 148 0.891892 23
160 6 96 102 -0.882353 24
161 89 11 100 0.78 20
162 17 84 101 -0.663366 27
163 71 38 109 0.302752 21
164 129 9 138 0.869565 19
165 99 38 137 0.445255 29
166 52 78 130 -0.2 35
167 79 59 138 0.144928 25
168 22 77 99 -0.555556 26
169 45 61 106 -0.150943 28
170 87 4 91 0.912088 22
171 102 20 122 0.672131 27
172 50 59 109 -0.0825688 26
173 98 23 121 0.619835 24
174 41 91 132 -0.378788 30
175 9 83 92 -0.804348 20
176 21 99 120 -0.65 29
177 0 134 134 -1 14
178 17 135 152 -0.776316 29
179 107 22 129 0.658915 29
180 6 82 88 -0.863636 22
181 43 63 106 -0.188679 33
182 29 78 107 -0.457944 31
183 111 9 120 0.85 20
184 18 118 136 -0.735294 22
185 70 73 143 -0.020979 35
186 111 42 153 0.45098 31
187 39 25 64 0.21875 22
188 77 17 94 0.638298 26
189 21 128 149 -0.718121 27
190 27 128 155 -0.651613 30
191 28 109 137 -0.591241 28
192 15 80 95 -0.684211 24
193 73 65 138 0.057971 33
194 45 89 134 -0.328358 32
195 6 160 166 -0.927711 17
196 25 90 115 -0.565217 29
197 62 25 87 0.425287 29
198 40 56 96 -0.166667 27
199 36 93 129 -0.44186 30
200 92 23 115 0.6 27
201 70 43 113 0.238938 26
202 26 66 92 -0.434783 30
203 27 86 113 -0.522124 31
204 35 80 115 -0.391304 28
205 27 105 132 -0.590909 28
206 39 61 100 -0.22 27
207 60 46 106 0.132075 32
208 50 93 143 -0.300699 32
209 41 85 126 -0.349206 29
210 122 10 132 0.848485 24
211 28 65 93 -0.397849 30
212 91 22 113 0.610619 24
213 139 3 142 0.957746 22
214 110 7 117 0.880342 21
215 26 104 130 -0.6 30
216 18 69 87 -0.586207 23
217 60 77 137 -0.124088 32
218 206 6 212 0.943396 22
219 126 12 138 0.826087 27
220 81 29 110 0.472727 27
221 72 35 107 0.345794 29
222 75 54 129 0.162791 23
223 57 104 161 -0.291925 36
224 75 28 103 0.456311 26
225 4 96 100 -0.92 22
226 97 6 103 0.883495 23
227 76 18 94 0.617021 23
228 26 127 153 -0.660131 30
229 6 76 82 -0.853659 21
230 6 100 106 -0.886792 23
231 129 25 154 0.675325 28
232 7 161 168 -0.916667 24
233 33 77 110 -0.4 30
234 42 89 131 -0.358779 32
235 138 19 157 0.757962 30
236 65 57 122 0.0655738 30
237 43 48 91 -0.0549451 23
238 131 17 148 0.77027 21
239 45 79 124 -0.274194 34
240 55 27 82 0.341463 30
241 24 96 120 -0.6 25
242 50 4 54 0.851852 17
243 32 90 122 -0.47541 25
244 28 80 108 -0.481481 25
245 164 8 172 0.906977 20
246 76 28 104 0.461538 34
247 15 11 26 0.153846 13
248 108 8 116 0.862069 24
249 96 34 130 0.476923 30
250 61 53 114 0.0701754 28
251 31 101 132 -0.530303 31
252 53 62 115 -0.0782609 29
253 25 119 144 -0.652778 29
254 60 60 120 0 29
255 72 25 97 0.484536 27
256 30 104 134 -0.552239 28
257 52 52 104 0 29
258 46 99 145 -0.365517 27
259 7 120 127 -0.889764 18
260 107 21 128 0.671875 26
261 66 48 114 0.157895 32
262 41 73 114 -0.280702 27
263 35 57 92 -0.23913 27
264 8 159 167 -0.904192 19
265 14 91 105 -0.733333 23
266 61 24 85 0.435294 29
267 54 56 110 -0.0181818 24
268 39 66 105 -0.257143 28
269 5 134 139 -0.928058 24
270 77 30 107 0.439252 27
271 122 5 127 0.92126 21
272 30 116 146 -0.589041 29
273 41 58 99 -0.171717 27
274 10 127 137 -0.854015 28
275 25 109 134 -0.626866 23
276 56 58 114 -0.0175439 35
277 3 116 119 -0.94958 21
278 90 29 119 0.512605 29
279 47 55 102 -0.0784314 26
280 50 74 124 -0.193548 28
281 61 43 104 0.173077 25
282 103 40 143 0.440559 29
283 34 125 159 -0.572327 29
284 96 36 132 0.454545 35
285 59 55 114 0.0350877 33
286 34 50 84 -0.190476 34
287 55 60 115 -0.0434783 30
288 117 14 131 0.78626 27
289 27 70 97 -0.443299 29
290 132 5 137 0.927007 22
291 125 13 138 0.811594 21
292 100 12 112 0.785714 28
293 42 82 124 -0.322581 31
294 7 148 155 -0.909677 21
295 67 31 98 0.367347 28
296 11 149 160 -0.8625 26
297 79 41 120 0.316667 29
298 26 110 136 -0.617647 26
299 93 31 124 0.5 31
300 12 161 173 -0.861272 25
301 47 51 98 -0.0408163 23
302 69 42 111 0.243243 27
303 126 11 137 0.839416 25
304 70 56 126 0.111111 30
305 6 106 112 -0.892857 24
306 64 27 91 0.406593 27
307 98 14 112 0.75 27
308 103 19 122 0.688525 25
309 35 103 138 -0.492754 32
310 94 37 131 0.435115 28
311 9 108 117 -0.846154 19
312 67 50 117 0.145299 31
313 105 20 125 0.68 30
314 34 69 103 -0.339806 30
315 78 22 100 0.56 29
316 108 11 119 0.815126 26
317 24 93 117 -0.589744 31
318 58 56 114 0.0175439 22
319 11 116 127 -0.826772 26
320 77 36 113 0.362832 28
321 99 26 125 0.584 25
322 41 86 127 -0.354331 26
323 147 16 163 0.803681 24
324 11 119 130 -0.830769 25
325 90 42 132 0.363636 30
326 152 17 169 0.798817 32
327 32 91 123 -0.479675 34
328 26 43 69 -0.246377 31
329 79 57 136 0.161765 33
330 148 8 156 0.897436 23
331 37 79 116 -0.362069 34
332 3 121 124 -0.951613 21
333 72 59 131 0.0992366 31
334 41 121 162 -0.493827 31
335 58 49 107 0.0841121 31
336 8 99 107 -0.850467 24
337 50 58 108 -0.0740741 28
338 63 64 127 -0.00787402 32
339 94 26 120 0.566667 29
340 44 84 128 -0.3125 30
341 44 98 142 -0.380282 35
342 87 44 131 0.328244 23
343 53 58 111 -0.045045 33
344 14 110 124 -0.774194 26
345 17 63 80 -0.575 28
346 10 126 136 -0.852941 21
347 9 140 149 -0.879195 26
348 26 70 96 -0.458333 25
349 26 114 140 -0.628571 30
350 99 15 114 0.736842 22
351 10 125 135 -0.851852 27
352 112 31 143 0.566434 29
353 84 54 138 0.217391 34
354 21 91 112 -0.625 29
355 87 3 90 0.933333 19
356 69 44 113 0.221239 33
357 100 11 111 0.801802 25
358 14 82 96 -0.708333 23
359 54 53 107 0.00934579 32
360 20 95 115 -0.652174 25
361 3 145 148 -0.959459 11
362 91 12 103 0.76699 27
363 45 74 119 -0.243697 31
364 79 37 116 0.362069 27
365 60 61 121 -0.00826446 34
366 90 39 129 0.395349 28
367 32 40 72 -0.111111 29
368 69 69 138 0 30
369 44 87 131 -0.328244 26
370 86 33 119 0.445378 30
371 54 70 124 -0.129032 30
372 99 24 123 0.609756 31
373 52 52 104 0 31
374 63 66 129 -0.0232558 34
375 64 33 97 0.319588 25
376 64 40 104 0.230769 30
377 95 18 113 0.681416 27
378 43 49 92 -0.0652174 24
379 10 47 57 -0.649123 20
380 40 87 127 -0.370079 22
381 48 65 113 -0.150442 30
382 93 17 110 0.690909 25
383 49 70 119 -0.176471 30
384 36 92 128 -0.4375 30
385 111 18 129 0.72093 29
386 62 68 130 -0.0461538 30
387 93 17 110 0.690909 30
388 76 32 108 0.407407 26
389 54 66 120 -0.1 32
390 51 57 108 -0.0555556 28
391 19 81 100 -0.62 20
392 79 17 96 0.645833 24
393 130 14 144 0.805556 24
394 160 5 165 0.939394 19
395 18 111 129 -0.72093 23
396 53 62 115 -0.0782609 30
397 13 86 99 -0.737374 24
398 37 81 118 -0.372881 29
399 35 39 74 -0.0540541 28
400 75 47 122 0.229508 25
401 52 62 114 -0.0877193 33
402 39 60 99 -0.212121 32
403 15 95 110 -0.727273 25
404 97 8 105 0.847619 25
405 5 161 166 -0.939759 18
406 20 119 139 -0.71223 18
407 55 49 104 0.0576923 28
