# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 4 10 14 -0.428571 11
1 7 2 9 0.555556 7
2 16 6 22 0.454545 16
3 9 1 10 0.8 5
4 5 14 19 -0.473684 10
5 20 4 24 0.666667 8
6 5 13 18 -0.444444 11
7 15 9 24 0.25 16
8 5 26 31 -0.677419 13
9 16 4 20 0.6 12
10 14 7 21 0.333333 13
11 0 19 19 -1 10
12 10 4 14 0.428571 11
13 15 2 17 0.764706 10
14 16 13 29 0.103448 17
15 12 5 17 0.411765 10
16 3 19 22 -0.727273 13
17 11 4 15 0.466667 9
18 21 1 22 0.909091 12
19 6 25 31 -0.612903 12
20 2 24 26 -0.846154 16
21 7 19 26 -0.461538 15
22 3 9 12 -0.5 9
23 5 21 26 -0.615385 13
24 6 13 19 -0.368421 12
25 3 10 13 -0.538462 7
26 4 12 16 -0.5 13
27 19 4 23 0.652174 14
28 15 4 19 0.578947 11
29 3 16 19 -0.684211 12
30 1 20 21 -0.904762 8
31 0 14 14 -1 8
32 21 7 28 0.5 16
33 3 11 14 -0.571429 10
34 12 8 20 0.2 14
35 1 20 21 -0.904762 7
36 6 9 15 -0.2 10
37 17 2 19 0.789474 11
38 3 7 10 -0.4 8
39 25 1 26 0.923077 11
40 1 27 28 -0.928571 12
41 23 2 25 0.84 6
42 1 10 11 -0.818182 8
43 19 1 20 0.9 8
44 21 5 26 0.615385 14
45 19 1 20 0.9 10
46 13 3 16 0.625 9
47 13 5 18 0.444444 12
48 0 21 21 -1 11
49 17 0 17 1 10
50 20 1 21 0.904762 6
51 2 25 27 -0.851852 11
52 4 22 26 -0.692308 11
53 11 7 18 0.222222 12
54 22 2 24 0.833333 11
55 13 8 21 0.238095 13
56 19 6 25 0.52 7
57 3 14 17 -0.647059 12
58 11 5 16 0.375 12
59 4 26 30 -0.733333 10
60 9 9 18 0 12
61 5 15 20 -0.5 14
62 6 12 18 -0.333333 8
63 2 8 10 -0.6 7
64 11 19 30 -0.266667 17
65 16 6 22 0.454545 9
66 6 14 20 -0.4 10
67 16 1 17 0.882353 11
68 11 6 17 0.294118 14
69 13 9 22 0.181818 15
70 1 29 30 -0.933333 6
71 26 7 33 0.575758 18
72 7 15 22 -0.363636 12
73 12 0 12 1 8
74 21 8 29 0.448276 14
75 3 31 34 -0.823529 9
76 6 9 15 -0.2 10
77 14 5 19 0.473684 12
78 9 12 21 -0.142857 12
79 15 4 19 0.578947 11
80 16 0 16 1 7
81 3 19 22 -0.727273 10
82 1 20 21 -0.904762 9
83 23 1 24 0.916667 12
84 1 18 19 -0.894737 9
85 16 2 18 0.777778 8
86 1 23 24 -0.916667 11
87 14 13 27 0.037037 15
88 0 25 25 -1 11
89 4 14 18 -0.555556 13
90 6 19 25 -0.52 10
91 21 2 23 0.826087 13
92 7 15 22 -0.363636 14
93 9 15 24 -0.25 9
94 7 14 21 -0.333333 13
95 22 1 23 0.913043 13
96 0 0 0 0 0
97 5 18 23 -0.565217 17
98 4 24 28 -0.714286 12
99 1 28 29 -0.931034 11
100 8 9 17 -0.0588235 12
101 1 20 21 -0.904762 13
102 9 7 16 0.125 11
103 7 8 15 -0.0666667 12
104 3 12 15 -0.6 12
105 30 6 36 0.666667 14
106 2 15 17 -0.764706 11
107 15 6 21 0.428571 13
108 14 6 20 0.4 13
109 3 26 29 -0.793103 11
110 16 1 17 0.882353 8
111 11 4 15 0.466667 13
112 18 5 23 0.565217 13
113 5 16 21 -0.52381 11
114 6 8 14 -0.142857 11
115 24 1 25 0.92 10
116 20 0 20 1 10
117 0 17 17 -1 8
118 7 9 16 -0.125 13
119 11 2 13 0.692308 7
120 11 5 16 0.375 14
121 12 17 29 -0.172414 14
122 23 2 25 0.84 13
123 6 10 16 -0.25 10
124 14 12 26 0.0769231 14
125 11 8 19 0.157895 12
126 24 0 24 1 8
127 19 7 26 0.461538 12
128 17 0 17 1 10
129 6 19 25 -0.52 14
130 22 6 28 0.571429 14
131 30 0 30 1 11
132 22 6 28 0.571429 16
133 4 18 22 -0.636364 13
134 19 7 26 0.461538 14
135 5 9 14 -0.285714 10
136 8 16 24 -0.333333 12
137 3 14 17 -0.647059 8
138 15 8 23 0.304348 16
139 30 3 33 0.818182 14
140 6 7 13 -0.0769231 9
