# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 61 54 115 0.0608696 28
1 19 96 115 -0.669565 29
2 88 11 99 0.777778 27
3 18 102 120 -0.7 30
4 57 43 100 0.14 19
5 73 38 111 0.315315 34
6 98 20 118 0.661017 26
7 83 24 107 0.551402 28
8 18 100 118 -0.694915 28
9 55 55 110 0 27
10 102 37 139 0.467626 30
11 55 43 98 0.122449 27
12 5 124 129 -0.922481 17
13 12 113 125 -0.808 23
14 43 78 121 -0.289256 24
15 53 50 103 0.0291262 26
16 25 39 64 -0.21875 26
17 97 7 104 0.865385 22
18 142 11 153 0.856209 22
19 45 65 110 -0.181818 26
20 111 23 134 0.656716 27
21 102 20 122 0.672131 23
22 112 15 127 0.76378 25
23 62 42 104 0.192308 29
24 63 36 99 0.272727 28
25 59 36 95 0.242105 22
26 54 73 127 -0.149606 35
27 41 57 98 -0.163265 23
28 89 22 111 0.603604 29
29 16 14 30 0.0666667 13
30 129 19 148 0.743243 20
31 4 163 167 -0.952096 14
32 83 34 117 0.418803 29
33 132 16 148 0.783784 22
34 80 43 123 0.300813 31
35 105 3 108 0.944444 21
36 148 4 152 0.947368 22
37 84 26 110 0.527273 30
38 28 91 119 -0.529412 30
39 33 81 114 -0.421053 30
40 40 39 79 0.0126582 22
41 97 9 106 0.830189 23
42 53 52 105 0.00952381 31
43 71 37 108 0.314815 28
44 109 6 115 0.895652 24
45 54 61 115 -0.0608696 30
46 91 9 100 0.82 26
47 14 74 88 -0.681818 29
48 27 75 102 -0.470588 28
49 106 5 111 0.90991 24
50 3 113 116 -0.948276 21
51 63 65 128 -0.015625 31
52 64 16 80 0.6 27
53 22 69 91 -0.516484 28
54 89 35 124 0.435484 31
55 21 79 100 -0.58 28
56 7 106 113 -0.876106 23
57 55 46 101 0.0891089 25
58 62 58 120 0.0333333 26
59 47 61 108 -0.12963 27
60 10 91 101 -0.80198 25
61 51 26 77 0.324675 23
62 4 119 123 -0.934959 19
63 65 52 117 0.111111 29
64 81 38 119 0.361345 29
65 31 76 107 -0.420561 29
66 54 49 103 0.0485437 27
67 27 62 89 -0.393258 26
68 93 26 119 0.563025 29
69 42 55 97 -0.134021 32
70 85 16 101 0.683168 27
71 122 20 142 0.71831 30
72 63 49 112 0.125 33
73 48 56 104 -0.0769231 29
74 149 3 152 0.960526 18
75 21 66 87 -0.517241 21
76 14 114 128 -0.78125 27
77 117 6 123 0.902439 22
78 101 13 114 0.77193 17
79 63 50 113 0.115044 30
80 23 65 88 -0.477273 24
81 105 24 129 0.627907 21
82 14 68 82 -0.658537 20
83 87 15 102 0.705882 29
84 143 9 152 0.881579 18
85 64 58 122 0.0491803 28
86 48 45 93 0.0322581 28
87 114 14 128 0.78125 25
88 29 110 139 -0.582734 27
89 87 23 110 0.581818 29
90 16 111 127 -0.748031 28
91 50 30 80 0.25 25
92 102 21 123 0.658537 27
93 141 5 146 0.931507 15
94 58 50 108 0.0740741 32
95 33 68 101 -0.346535 25
96 7 90 97 -0.85567 22
97 104 28 132 0.575758 34
98 27 76 103 -0.475728 30
99 106 10 116 0.827586 27
100 44 36 80 0.1 27
101 52 21 73 0.424658 26
102 73 42 115 0.269565 36
103 110 9 119 0.848739 23
104 54 65 119 -0.092437 33
105 56 25 81 0.382716 24
106 35 83 118 -0.40678 32
107 48 34 82 0.170732 27
108 121 30 151 0.602649 32
109 9 88 97 -0.814433 24
110 40 70 110 -0.272727 34
111 105 9 114 0.842105 24
112 7 128 135 -0.896296 17
113 46 89 135 -0.318519 33
114 12 125 137 -0.824818 23
115 15 88 103 -0.708738 27
116 32 83 115 -0.443478 24
117 53 27 80 0.325 24
118 38 72 110 -0.309091 32
119 80 50 130 0.230769 35
120 8 118 126 -0.873016 26
121 68 17 85 0.6 24
122 62 77 139 -0.107914 28
123 74 33 107 0.383178 27
124 78 24 102 0.529412 27
125 20 96 116 -0.655172 29
126 27 53 80 -0.325 26
127 57 37 94 0.212766 30
128 61 64 125 -0.024 29
129 30 103 133 -0.548872 29
130 48 40 88 0.0909091 29
131 8 124 132 -0.878788 24
132 135 4 139 0.942446 23
133 8 125 133 -0.879699 22
134 88 15 103 0.708738 24
135 8 122 130 -0.876923 21
136 0 0 0 0 0
137 111 14 125 0.776 25
138 90 26 116 0.551724 28
139 37 70 107 -0.308411 30
140 62 54 116 0.0689655 31
141 18 130 148 -0.756757 23
142 19 132 151 -0.748344 25
143 95 31 126 0.507937 31
144 9 103 112 -0.839286 25
145 21 93 114 -0.631579 28
146 107 18 125 0.712 30
147 59 46 105 0.12381 32
148 27 117 144 -0.625 28
149 80 35 115 0.391304 30
150 77 40 117 0.316239 25
151 96 36 132 0.454545 34
152 20 174 194 -0.793814 18
