# event_id  Enu_MeV  Te+_MeV
10639 3.78629 1.98194
10640 2.79434 0.989992
10641 5.1977 3.39336
10642 5.05822 3.25388
10643 2.80245 0.998104
10644 4.91574 3.11139
10645 5.70738 3.90303
10646 2.52208 0.717729
10647 5.24557 3.44123
10648 3.25682 1.45247
10649 2.94781 1.14346
10650 3.01652 1.21217
10651 4.88797 3.08362
10652 3.23713 1.43279
10653 5.56382 3.75948
10654 5.99719 4.19285
10655 3.4002 1.59586
10656 2.22949 0.425148
10657 6.40007 4.59572
10658 4.5874 2.78305
10659 4.59511 2.79077
10660 3.49164 1.6873
10661 3.46535 1.66101
10662 3.26315 1.45881
10663 5.56945 3.76511
10664 5.46973 3.66539
10665 4.11447 2.31012
10666 3.54189 1.73754
10667 5.78949 3.98514
10668 3.9382 2.13385
10669 7.74994 5.9456
10670 6.73027 4.92592
10671 5.07446 3.27011
10672 3.78889 1.98454
10673 3.04537 1.24102
10674 4.54489 2.74055
10675 2.925 1.12066
10676 4.13729 2.33295
10677 4.21942 2.41507
10678 4.88582 3.08148
10679 3.73495 1.9306
10680 4.74917 2.94482
10681 4.54595 2.74161
10682 3.09969 1.29535
10683 3.9127 2.10835
10684 3.3987 1.59435
10685 3.349 1.54466
10686 2.91162 1.10728
10687 2.37416 0.569812
10688 3.18392 1.37957
10689 4.59455 2.7902
10690 2.55026 0.745917
10691 2.68428 0.879931
10692 5.53183 3.72749
10693 5.75113 3.94678
10694 5.3861 3.58175
10695 5.70845 3.9041
10696 4.94441 3.14006
10697 5.3146 3.51025
10698 4.39013 2.58578
10699 4.87441 3.07006
10700 5.31183 3.50749
10701 5.39827 3.59393
10702 3.18216 1.37782
10703 2.7413 0.93695
10704 3.97405 2.1697
10705 4.09438 2.29004
10706 3.23917 1.43482
10707 4.27204 2.4677
10708 3.44767 1.64332
10709 6.29549 4.49114
10710 3.74536 1.94101
10711 3.65964 1.8553
10712 5.37193 3.56759
10713 3.25982 1.45547
10714 2.12605 0.3217
10715 5.42726 3.62291
10716 2.90016 1.09582
10717 2.34539 0.54104
10718 7.12634 5.32199
10719 5.6495 3.84516
10720 3.26832 1.46397
10721 5.11686 3.31252
10722 3.43553 1.63118
10723 5.5172 3.71286
10724 4.20689 2.40255
10725 3.62123 1.81688
10726 2.76114 0.956794
10727 5.48614 3.6818
10728 4.72032 2.91598
10729 4.74195 2.9376
10730 5.10774 3.30339
10731 2.70015 0.8958
10732 3.60524 1.8009
10733 3.79335 1.989
10734 3.47375 1.6694
10735 4.33495 2.53061
10736 3.39306 1.58872
10737 3.39036 1.58601
10738 4.36295 2.55861
10739 5.25917 3.45482
10740 6.77394 4.9696
10741 5.06866 3.26431
10742 2.4261 0.621755
10743 2.03902 0.23467
10744 2.24292 0.438576
10745 4.96268 3.15834
10746 3.13285 1.3285
10747 6.81456 5.01022
10748 4.43257 2.62822
10749 5.64344 3.8391
10750 6.89777 5.09342
10751 5.12326 3.31892
10752 3.61236 1.80801
10753 3.51362 1.70928
10754 4.1067 2.30236
10755 3.36202 1.55768
10756 4.03863 2.23429
10757 4.21477 2.41042
10758 3.67284 1.8685
10759 4.39022 2.58587
10760 2.42878 0.624433
10761 5.28073 3.47639
10762 5.74224 3.9379
10763 4.28788 2.48354
10764 3.92112 2.11678
10765 6.57528 4.77093
10766 3.6399 1.83555
10767 5.14299 3.33865
10768 5.68764 3.88329
10769 6.77177 4.96743
10770 3.91431 2.10996
10771 3.64541 1.84107
10772 6.45213 4.64779
10773 4.02052 2.21617
10774 5.37494 3.57059
10775 3.75565 1.95131
10776 2.99934 1.195
10777 6.151 4.34665
10778 6.21736 4.41302
10779 2.93694 1.13259
10780 3.15519 1.35085
10781 5.85367 4.04932
10782 4.65618 2.85183
10783 2.62168 0.817336
10784 4.61056 2.80622
10785 3.98822 2.18387
10786 2.45516 0.650817
10787 4.52048 2.71613
10788 3.74678 1.94244
10789 4.15734 2.35299
10790 3.367 1.56266
10791 3.20848 1.40413
10792 2.66053 0.856181
10793 3.04254 1.2382
10794 5.86675 4.06241
10795 4.6322 2.82785
10796 5.11778 3.31344
10797 6.24961 4.44527
10798 6.06336 4.25901
10799 2.46923 0.664881
10800 3.15626 1.35191
10801 3.26716 1.46282
10802 5.19482 3.39047
10803 6.13534 4.33099
10804 4.15887 2.35453
10805 2.21727 0.412922
10806 2.36559 0.561243
10807 2.5456 0.741259
10808 7.2032 5.39886
10809 4.30211 2.49776
10810 3.13863 1.33429
10811 7.19884 5.39449
10812 2.71993 0.915584
10813 3.03704 1.23269
10814 6.48944 4.68509
10815 6.87031 5.06597
10816 3.64658 1.84223
10817 3.4411 1.63676
10818 2.57557 0.771226
10819 6.7454 4.94105
10820 3.06194 1.25759
10821 4.1187 2.31436
10822 5.22398 3.41963
10823 4.91764 3.11329
10824 3.66174 1.8574
10825 5.67276 3.86842
10826 2.62636 0.822018
10827 4.99448 3.19014
10828 4.623 2.81866
10829 3.81467 2.01032
10830 3.05266 1.24832
10831 3.83121 2.02686
10832 2.40845 0.6041
10833 2.59319 0.788842
10834 3.36715 1.5628
10835 6.25056 4.44622
10836 5.8636 4.05925
10837 3.92626 2.12191
10838 3.94561 2.14127
10839 2.22319 0.418842
10840 6.87349 5.06915
10841 4.94576 3.14142
10842 3.94505 2.1407
10843 3.99413 2.18979
10844 6.90789 5.10354
10845 3.12523 1.32088
10846 2.70053 0.896186
10847 7.61143 5.80708
10848 4.61354 2.80919
10849 5.91439 4.11004
10850 6.2388 4.43445
10851 6.62757 4.82322
10852 5.56037 3.75602
10853 4.16639 2.36205
10854 3.95908 2.15473
10855 5.34732 3.54297
10856 2.73496 0.930614
10857 4.47743 2.67308
10858 4.58598 2.78163
10859 3.65328 1.84894
10860 5.45868 3.65433
10861 2.06873 0.264383
10862 2.23999 0.435641
10863 1.95591 0.151565
10864 2.67425 0.869909
10865 3.55197 1.74762
10866 3.20738 1.40303
10867 2.33229 0.527947
10868 2.65971 0.855365
10869 4.30741 2.50306
10870 4.06593 2.26159
10871 2.90598 1.10164
10872 3.87506 2.07072
10873 4.49651 2.69217
10874 2.17137 0.367026
10875 3.25508 1.45074
10876 4.28677 2.48242
10877 4.28628 2.48193
10878 6.81759 5.01325
10879 5.0772 3.27285
10880 2.73007 0.925722
10881 4.84242 3.03807
10882 4.92531 3.12096
10883 3.37149 1.56714
10884 3.11114 1.30679
10885 5.47104 3.6667
10886 1.9371 0.132751
10887 2.82555 1.0212
10888 2.24489 0.440546
10889 3.56947 1.76512
10890 3.54745 1.74311
10891 5.65528 3.85093
10892 4.62529 2.82094
10893 4.92802 3.12368
10894 4.19483 2.39049
10895 2.88848 1.08413
10896 3.34614 1.5418
10897 3.17193 1.36759
10898 4.15062 2.34627
10899 2.95826 1.15392
10900 6.04758 4.24324
10901 4.01768 2.21333
10902 2.91218 1.10783
10903 3.19774 1.39339
10904 5.19907 3.39472
10905 5.90915 4.10481
10906 2.34719 0.54284
10907 2.79284 0.98849
10908 4.97665 3.1723
10909 4.00768 2.20333
10910 3.14371 1.33936
10911 3.20663 1.40228
10912 3.09705 1.2927
10913 2.33901 0.534661
10914 3.63886 1.83452
10915 3.29716 1.49282
10916 3.56026 1.75591
10917 3.86966 2.06531
10918 2.34046 0.536115
10919 3.2236 1.41925
10920 3.27646 1.47211
10921 5.65781 3.85346
10922 4.10027 2.29592
10923 4.53457 2.73022
10924 3.21822 1.41387
10925 3.9968 2.19245
10926 3.04296 1.23861
10927 6.73816 4.93381
10928 5.14903 3.34468
10929 5.60466 3.80031
10930 4.42762 2.62327
10931 3.15756 1.35322
10932 4.31028 2.50593
10933 5.4846 3.68025
10934 2.39254 0.588192
10935 4.75204 2.94769
10936 6.03322 4.22887
10937 3.70396 1.89962
10938 6.14804 4.3437
10939 4.90687 3.10252
10940 2.20929 0.40494
10941 3.82234 2.018
10942 3.90566 2.10131
10943 2.37266 0.568313
10944 3.21744 1.4131
10945 3.52898 1.72463
10946 4.26999 2.46564
10947 4.35813 2.55378
10948 3.78851 1.98416
10949 3.1992 1.39486
10950 3.46797 1.66362
10951 3.22635 1.42201
10952 4.7414 2.93706
10953 6.01082 4.20648
10954 5.623 3.81866
10955 3.07651 1.27216
10956 4.0431 2.23875
10957 2.56474 0.760392
10958 3.01688 1.21254
10959 6.18997 4.38562
10960 4.67545 2.8711
10961 4.3289 2.52456
10962 3.6533 1.84895
10963 4.40817 2.60382
10964 5.42207 3.61773
10965 5.56181 3.75747
10966 2.63537 0.831026
10967 4.62508 2.82074
10968 3.43046 1.62612
10969 3.817 2.01266
10970 4.63056 2.82622
10971 2.43545 0.631102
10972 3.7932 1.98885
10973 4.91779 3.11345
10974 4.39019 2.58585
10975 6.38682 4.58248
10976 5.58141 3.77706
10977 4.65401 2.84967
10978 5.22108 3.41674
10979 6.0276 4.22325
10980 3.8994 2.09505
10981 5.87474 4.07039
10982 2.75147 0.947124
10983 6.45166 4.64731
10984 4.13883 2.33449
10985 7.28697 5.48263
10986 3.31118 1.50683
10987 4.0361 2.23176
10988 4.92182 3.11747
10989 6.61649 4.81214
10990 4.10862 2.30427
10991 3.86508 2.06073
10992 6.08601 4.28167
10993 2.47869 0.674343
10994 5.94836 4.14402
10995 3.77157 1.96722
10996 4.54716 2.74282
10997 2.42769 0.623343
10998 5.71895 3.9146
10999 3.89105 2.0867
11000 2.63869 0.83434
11001 2.93296 1.12861
11002 2.83018 1.02584
11003 4.22358 2.41923
11004 5.54399 3.73965
11005 2.89712 1.09278
11006 3.96198 2.15763
11007 4.68137 2.87703
11008 5.43957 3.63523
11009 4.33075 2.52641
11010 5.28231 3.47797
11011 3.30149 1.49714
11012 2.86566 1.06131
11013 3.75004 1.94569
11014 4.71475 2.9104
11015 5.27105 3.46671
11016 2.9162 1.11186
11017 4.44273 2.63838
11018 7.40459 5.60025
11019 5.85306 4.04871
11020 4.18822 2.38388
11021 2.43982 0.635475
11022 4.18922 2.38487
11023 5.11298 3.30863
11024 5.42323 3.61888
11025 4.09904 2.29469
11026 2.70576 0.901414
11027 5.32468 3.52034
11028 6.26014 4.45579
11029 4.30748 2.50314
11030 4.42741 2.62306
11031 4.57122 2.76688
11032 2.85071 1.04637
11033 5.06135 3.257
11034 4.89897 3.09463
11035 4.11801 2.31366
11036 6.38272 4.57837
11037 3.27894 1.4746
11038 3.90244 2.09809
11039 4.72346 2.91912
11040 2.71969 0.915344
11041 4.95626 3.15192
11042 8.16853 6.36418
11043 2.19702 0.392677
11044 2.89975 1.0954
11045 3.82219 2.01784
11046 5.73024 3.92589
11047 4.70196 2.89762
11048 4.25483 2.45048
11049 2.90416 1.09982
11050 5.40442 3.60007
11051 3.68602 1.88167
11052 2.18852 0.384177
11053 3.04501 1.24066
11054 3.89631 2.09196
11055 5.19112 3.38677
11056 5.24004 3.43569
11057 6.53302 4.72868
11058 2.8292 1.02486
11059 5.26002 3.45568
11060 5.75882 3.95448
11061 4.15599 2.35164
11062 5.39162 3.58727
11063 4.70227 2.89792
11064 4.87614 3.0718
11065 4.91592 3.11158
11066 7.52153 5.71718
11067 3.55179 1.74744
11068 2.53886 0.734518
11069 6.82076 5.01641
11070 3.80689 2.00254
11071 3.21746 1.41311
11072 3.2679 1.46355
11073 4.08929 2.28494
11074 7.05336 5.24901
11075 2.9383 1.13395
11076 3.90974 2.1054
11077 4.87639 3.07204
11078 5.39096 3.58661
11079 3.96523 2.16088
11080 6.19543 4.39109
11081 3.09696 1.29261
11082 5.10122 3.29687
11083 3.4877 1.68335
11084 4.69634 2.892
11085 2.98312 1.17878
11086 4.07249 2.26814
11087 4.91862 3.11427
11088 3.40753 1.60318
11089 4.00459 2.20025
11090 4.53944 2.7351
11091 3.46662 1.66227
11092 2.73629 0.931944
11093 4.55711 2.75277
11094 1.91026 0.105915
11095 5.92568 4.12134
11096 3.86405 2.0597
11097 2.86835 1.064
11098 3.82872 2.02437
11099 3.17151 1.36716
11100 4.47671 2.67236
11101 4.03012 2.22578
11102 2.67186 0.867516
11103 4.4012 2.59685
11104 5.82779 4.02344
11105 2.84648 1.04214
11106 3.09663 1.29228
11107 2.56661 0.762268
11108 4.04726 2.24292
11109 4.91975 3.1154
11110 3.6179 1.81356
11111 4.62922 2.82487
11112 5.08872 3.28437
11113 2.55171 0.747367
11114 2.53581 0.731464
11115 3.36164 1.5573
11116 3.9913 2.18696
11117 2.7976 0.993254
11118 5.89932 4.09497
11119 2.52988 0.72553
11120 2.36815 0.563804
11121 3.84712 2.04278
11122 3.15901 1.35466
11123 4.42535 2.62101
11124 2.32032 0.515972
11125 4.55402 2.74968
11126 5.69488 3.89053
11127 2.75971 0.95536
11128 3.30462 1.50028
11129 6.75715 4.9528
11130 6.76645 4.9621
11131 4.51809 2.71374
11132 4.83833 3.03398
11133 5.69297 3.88863
11134 3.05308 1.24874
11135 2.34462 0.540273
11136 2.82405 1.01971
11137 2.56677 0.762423
11138 5.4439 3.63955
11139 6.03668 4.23233
11140 2.98482 1.18047
11141 3.71201 1.90766
11142 4.32866 2.52431
11143 3.40504 1.60069
11144 2.86768 1.06333
11145 4.37695 2.5726
11146 4.08082 2.27648
11147 6.16756 4.36322
11148 6.00693 4.20258
11149 3.38711 1.58276
11150 4.07338 2.26903
11151 4.85493 3.05058
11152 5.16602 3.36168
11153 3.02498 1.22064
11154 4.64847 2.84412
11155 4.22541 2.42107
11156 4.54729 2.74295
11157 3.16019 1.35584
11158 4.3177 2.51335
11159 3.51706 1.71271
11160 3.48659 1.68224
11161 4.15808 2.35373
11162 5.98407 4.17972
11163 2.47227 0.667919
11164 2.69799 0.893648
11165 3.57146 1.76712
11166 4.72662 2.92227
11167 3.65595 1.8516
11168 3.36999 1.56564
11169 6.54058 4.73623
11170 2.8499 1.04555
11171 3.40432 1.59997
11172 6.09606 4.29172
11173 4.52299 2.71864
11174 4.87489 3.07055
11175 4.35114 2.54679
11176 2.57427 0.769919
11177 2.5114 0.707053
11178 4.38056 2.57621
11179 5.66754 3.8632
11180 4.24775 2.44341
11181 4.09241 2.28806
11182 3.85518 2.05084
11183 6.88041 5.07607
11184 5.86912 4.06477
11185 5.96243 4.15808
11186 4.95539 3.15104
11187 5.8641 4.05975
11188 4.77777 2.97342
11189 7.62958 5.82523
11190 5.23122 3.42688
11191 4.09026 2.28592
11192 3.5106 1.70625
11193 4.08415 2.2798
11194 3.88715 2.0828
11195 3.12127 1.31692
11196 5.26432 3.45997
11197 3.53255 1.7282
11198 4.67062 2.86627
11199 2.74949 0.945148
11200 6.42352 4.61918
11201 5.3242 3.51986
11202 4.74482 2.94047
11203 4.20844 2.4041
11204 3.40069 1.59635
11205 3.9345 2.13016
11206 4.24879 2.44445
11207 6.19663 4.39228
11208 6.70589 4.90154
11209 3.69765 1.8933
11210 5.8484 4.04406
11211 4.32686 2.52252
11212 4.33489 2.53054
11213 3.18177 1.37742
11214 2.91748 1.11313
11215 1.97266 0.168316
11216 5.13018 3.32583
11217 2.74156 0.937215
11218 4.8717 3.06735
11219 1.99011 0.18576
11220 3.16253 1.35819
11221 7.09828 5.29393
11222 2.46357 0.659226
11223 4.07188 2.26753
11224 4.95482 3.15048
11225 4.52827 2.72393
11226 4.78829 2.98394
11227 2.4478 0.643455
11228 2.6967 0.892354
11229 4.51753 2.71318
11230 2.09961 0.295269
11231 5.3591 3.55475
11232 4.15977 2.35542
11233 3.1335 1.32916
11234 3.29206 1.48771
11235 2.04068 0.23633
11236 6.69029 4.88595
11237 3.56628 1.76194
11238 2.43547 0.631124
11239 2.17722 0.372875
11240 6.13577 4.33143
11241 4.44877 2.64442
11242 6.31404 4.5097
11243 3.24081 1.43646
11244 5.6351 3.83076
11245 2.73899 0.934643
11246 4.3173 2.51296
11247 4.91544 3.11109
11248 3.53644 1.73209
11249 3.09297 1.28862
11250 5.19309 3.38874
11251 2.57234 0.767996
11252 3.47814 1.6738
11253 4.75291 2.94856
11254 4.03367 2.22933
11255 3.46313 1.65878
11256 3.36119 1.55685
11257 5.26192 3.45757
11258 4.80136 2.99701
11259 7.57715 5.7728
11260 6.70331 4.89896
11261 6.64199 4.83765
11262 3.02365 1.2193
11263 8.30215 6.4978
11264 6.84696 5.04261
11265 5.04435 3.24
11266 3.25258 1.44823
11267 3.84677 2.04243
11268 3.37754 1.57319
11269 5.07802 3.27368
11270 4.80927 3.00492
11271 4.37283 2.56848
11272 4.58712 2.78277
11273 3.22512 1.42077
11274 2.90948 1.10514
11275 3.34636 1.54202
11276 4.26215 2.45781
11277 3.00916 1.20481
11278 4.98258 3.17823
11279 4.17225 2.3679
11280 3.68672 1.88237
11281 4.91557 3.11122
11282 3.68662 1.88228
11283 4.87474 3.07039
11284 7.84231 6.03797
11285 5.71936 3.91501
11286 3.83275 2.0284
11287 3.6949 1.89056
11288 3.49391 1.68957
11289 4.73624 2.93189
11290 3.80723 2.00288
11291 4.36513 2.56079
11292 3.41821 1.61387
11293 4.17992 2.37558
11294 4.1211 2.31676
11295 3.33014 1.52579
11296 3.31142 1.50708
11297 2.05906 0.25471
11298 6.97495 5.17061
11299 4.99826 3.19391
11300 3.98703 2.18269
11301 3.15109 1.34674
11302 3.13225 1.3279
11303 5.08575 3.2814
11304 4.69456 2.89022
11305 4.62685 2.8225
11306 5.1748 3.37046
11307 3.10387 1.29952
11308 3.65864 1.8543
11309 3.30315 1.4988
11310 3.40918 1.60484
11311 4.40801 2.60366
11312 4.37027 2.56593
11313 8.11747 6.31312
11314 2.63901 0.834665
11315 5.96148 4.15714
11316 3.28474 1.4804
11317 2.57687 0.772524
11318 2.37816 0.57381
11319 4.74696 2.94261
11320 3.57373 1.76939
11321 2.59966 0.795311
11322 2.98677 1.18242
11323 3.23569 1.43134
11324 2.14197 0.337626
11325 3.51634 1.712
11326 3.99641 2.19206
11327 2.4826 0.678257
11328 6.50281 4.69847
11329 2.94471 1.14036
11330 3.35138 1.54703
11331 5.84675 4.0424
11332 4.39388 2.58953
11333 2.45638 0.652034
11334 4.16934 2.36499
11335 5.70031 3.89596
11336 4.40543 2.60109
11337 6.27275 4.46841
11338 4.4008 2.59645
11339 6.42135 4.617
11340 3.98199 2.17764
11341 3.3346 1.53026
11342 3.49483 1.69049
11343 6.42795 4.62361
11344 4.26375 2.4594
11345 2.71147 0.907123
11346 3.70498 1.90064
11347 3.8685 2.06415
11348 5.80413 3.99979
11349 3.90014 2.0958
11350 3.60002 1.79568
11351 4.02443 2.22009
11352 3.697 1.89266
11353 6.50847 4.70412
11354 2.92689 1.12254
11355 6.95217 5.14782
11356 4.32523 2.52088
11357 3.94567 2.14132
11358 2.71869 0.914343
11359 5.59248 3.78813
11360 4.90456 3.10021
11361 5.81762 4.01327
11362 6.60533 4.80099
11363 4.31524 2.51089
11364 4.18964 2.38529
11365 2.44194 0.637592
11366 3.04862 1.24427
11367 3.95429 2.14995
11368 2.12051 0.316168
11369 2.98404 1.17969
11370 4.07032 2.26598
11371 3.00548 1.20113
11372 5.67137 3.86703
11373 2.192 0.387656
11374 4.93108 3.12673
11375 4.47285 2.6685
11376 3.96413 2.15978
11377 3.56983 1.76548
11378 3.3762 1.57186
11379 4.74159 2.93724
11380 4.27976 2.47541
11381 2.53 0.725656
11382 3.05772 1.25338
11383 4.82631 3.02196
11384 3.89376 2.08941
11385 3.81498 2.01063
11386 6.07059 4.26624
11387 5.79613 3.99178
11388 4.41763 2.61329
11389 5.58724 3.7829
11390 3.60597 1.80163
11391 6.31123 4.50688
11392 2.70018 0.895832
11393 7.03773 5.23338
11394 2.03522 0.230869
11395 3.45734 1.65299
11396 4.61027 2.80592
11397 2.98947 1.18512
11398 4.78697 2.98263
11399 3.60971 1.80536
11400 2.48469 0.680343
11401 2.92421 1.11987
11402 3.39649 1.59215
11403 2.85251 1.04816
11404 4.13798 2.33363
11405 3.517 1.71266
11406 3.4743 1.66995
11407 3.36381 1.55946
11408 3.08883 1.28449
11409 5.66585 3.8615
11410 3.6122 1.80785
11411 4.97128 3.16693
11412 2.21151 0.407161
11413 5.86372 4.05937
11414 4.34223 2.53788
11415 3.01047 1.20613
11416 3.56073 1.75638
11417 4.61319 2.80885
11418 4.56893 2.76459
11419 6.70721 4.90287
11420 3.44596 1.64161
11421 5.39144 3.58709
11422 4.8046 3.00025
11423 4.19749 2.39315
11424 2.64899 0.844642
11425 6.34783 4.54349
11426 5.26114 3.45679
11427 4.62431 2.81996
11428 3.05346 1.24912
11429 5.76869 3.96434
11430 2.40737 0.603024
11431 5.03579 3.23145
11432 2.21132 0.40697
11433 5.30183 3.49749
11434 5.40787 3.60352
11435 5.16795 3.36361
11436 3.60482 1.80047
11437 3.38219 1.57784
11438 3.6179 1.81355
11439 2.54509 0.740747
11440 3.55388 1.74953
11441 2.83177 1.02743
11442 4.66094 2.85659
11443 2.60606 0.801719
11444 3.62998 1.82563
11445 5.95046 4.14612
11446 6.69292 4.88857
11447 2.73105 0.926709
11448 3.66688 1.86254
11449 2.91317 1.10882
11450 5.6812 3.87685
11451 3.84398 2.03963
11452 4.06645 2.2621
11453 5.04682 3.24247
11454 4.83231 3.02796
11455 4.2122 2.40785
11456 5.77521 3.97086
11457 5.09485 3.29051
11458 2.96874 1.16439
11459 5.18691 3.38256
11460 4.10104 2.29669
11461 4.9393 3.13496
11462 3.30402 1.49968
11463 2.96931 1.16496
11464 2.96775 1.1634
11465 6.04124 4.23689
11466 3.86 2.05565
11467 4.57728 2.77293
11468 5.10631 3.30196
11469 3.0286 1.22425
11470 4.47475 2.6704
11471 4.75865 2.9543
11472 4.86901 3.06467
11473 4.41985 2.6155
11474 3.4139 1.60955
11475 4.02211 2.21777
11476 4.64144 2.83709
11477 3.98269 2.17835
11478 6.39463 4.59028
11479 4.10055 2.2962
11480 3.87552 2.07117
11481 5.71665 3.9123
11482 5.23344 3.4291
11483 3.33243 1.52808
11484 6.00246 4.19812
11485 4.75668 2.95234
11486 5.39342 3.58907
11487 2.40743 0.603088
11488 3.22141 1.41706
11489 2.21913 0.414785
11490 3.05699 1.25264
11491 3.14138 1.33703
11492 4.71594 2.91159
11493 4.14232 2.33798
11494 2.09954 0.295196
11495 5.05849 3.25414
11496 6.31387 4.50952
11497 3.22757 1.42322
11498 3.04535 1.241
11499 4.28305 2.47871
11500 2.76437 0.960027
11501 5.96657 4.16222
11502 4.37946 2.57511
11503 4.17519 2.37084
11504 2.72376 0.919416
11505 5.72075 3.9164
11506 4.16951 2.36516
11507 5.51254 3.70819
11508 4.45816 2.65382
11509 3.44748 1.64313
11510 5.56378 3.75943
11511 3.22163 1.41729
11512 2.91812 1.11377
11513 4.72156 2.91722
11514 6.37762 4.57327
11515 6.61289 4.80855
11516 2.45175 0.647406
11517 2.22203 0.417681
11518 5.48176 3.67741
11519 3.88353 2.07918
11520 3.72858 1.92423
11521 2.5701 0.765758
11522 2.62131 0.816968
11523 3.74693 1.94258
11524 5.37486 3.57051
11525 2.35021 0.545865
11526 4.09352 2.28918
11527 3.47509 1.67075
11528 6.2347 4.43036
11529 4.26486 2.46052
11530 2.12314 0.318793
11531 3.25449 1.45015
11532 3.19363 1.38929
11533 5.01543 3.21108
11534 3.6805 1.87616
11535 3.34269 1.53834
11536 6.59302 4.78867
11537 3.89911 2.09477
11538 2.70368 0.899331
11539 2.95626 1.15191
11540 4.9871 3.18275
11541 5.55864 3.75429
11542 6.42614 4.62179
11543 4.47835 2.674
11544 3.02236 1.21801
11545 4.19972 2.39537
11546 4.57194 2.76759
11547 3.83261 2.02826
11548 2.74562 0.941276
11549 4.66747 2.86312
11550 6.73124 4.92689
11551 3.85787 2.05352
11552 3.7391 1.93475
11553 4.57539 2.77105
11554 3.86304 2.0587
11555 2.43447 0.630123
11556 2.43005 0.6257
11557 5.63654 3.83219
11558 5.69147 3.88713
11559 4.45045 2.6461
11560 3.15884 1.35449
11561 2.47227 0.667923
11562 2.06324 0.258898
11563 5.40298 3.59863
11564 2.29524 0.490898
11565 3.5821 1.77776
11566 7.07603 5.27168
11567 3.29551 1.49116
11568 3.71804 1.91369
11569 4.28298 2.47864
11570 2.98996 1.18561
11571 4.2075 2.40316
11572 4.11876 2.31441
11573 2.64993 0.845582
11574 4.41409 2.60975
11575 5.84056 4.03622
11576 5.15055 3.3462
11577 5.13967 3.33533
11578 5.41735 3.61301
11579 6.74234 4.93799
11580 3.59127 1.78693
11581 3.68814 1.8838
11582 2.54007 0.735726
11583 3.66637 1.86203
11584 3.97987 2.17553
11585 4.32472 2.52037
11586 3.15988 1.35553
11587 4.25813 2.45379
11588 5.68835 3.884
11589 2.96731 1.16297
11590 4.10139 2.29704
11591 3.11017 1.30582
11592 3.25688 1.45253
11593 4.69436 2.89001
11594 2.22008 0.415733
11595 3.45831 1.65396
11596 4.03997 2.23562
11597 3.64534 1.84099
11598 3.03277 1.22843
11599 4.16061 2.35626
11600 3.66396 1.85961
11601 5.32895 3.52461
11602 4.75197 2.94763
11603 3.35928 1.55493
11604 3.86176 2.05741
11605 4.61843 2.81408
11606 3.83642 2.03208
11607 4.35768 2.55334
11608 3.32568 1.52134
11609 2.74961 0.945268
11610 2.24106 0.436711
11611 4.60878 2.80443
11612 4.58835 2.784
11613 5.47759 3.67324
11614 5.21966 3.41532
11615 4.52084 2.71649
11616 4.61275 2.8084
11617 5.52593 3.72159
11618 5.26757 3.46322
11619 4.08381 2.27947
11620 4.24889 2.44454
11621 5.36096 3.55661
11622 2.73832 0.93397
11623 3.14852 1.34417
11624 2.47821 0.673865
11625 6.03621 4.23186
11626 3.5294 1.72506
11627 3.54515 1.7408
11628 3.73058 1.92624
11629 3.23067 1.42632
11630 6.97635 5.172
11631 4.6556 2.85126
11632 5.2545 3.45015
11633 6.79693 4.99258
11634 6.74066 4.93631
11635 5.12843 3.32408
11636 2.3753 0.570952
11637 3.45192 1.64757
11638 3.95838 2.15404
11639 5.90169 4.09734
11640 3.86853 2.06418
11641 3.82267 2.01833
11642 4.87493 3.07058
11643 5.81014 4.00579
11644 2.11415 0.309802
11645 3.99667 2.19233
11646 3.15538 1.35103
11647 4.11843 2.31409
11648 3.98129 2.17695
11649 2.7625 0.958154
11650 5.09766 3.29332
11651 3.34273 1.53838
11652 2.93554 1.13119
11653 6.07831 4.27396
11654 7.21952 5.41517
11655 2.79259 0.988242
11656 2.77941 0.975068
11657 3.40862 1.60427
11658 3.62148 1.81713
11659 4.41473 2.61039
11660 3.05682 1.25248
11661 3.63024 1.82589
11662 2.46203 0.657687
11663 4.79415 2.98981
11664 7.29345 5.4891
11665 2.03725 0.232901
11666 2.48823 0.683883
11667 6.00954 4.20519
11668 5.07335 3.269
11669 5.4442 3.63985
11670 4.88676 3.08241
11671 3.70295 1.8986
11672 3.20721 1.40287
11673 6.53053 4.72618
11674 6.30541 4.50107
11675 5.96422 4.15987
11676 3.61746 1.81311
11677 2.65535 0.851001
11678 2.48061 0.676265
11679 4.52299 2.71865
11680 5.00438 3.20003
11681 2.53536 0.73101
11682 5.86137 4.05702
11683 3.12877 1.32442
11684 4.24515 2.4408
11685 5.57689 3.77254
11686 3.74756 1.94321
11687 2.3151 0.510752
11688 3.20804 1.4037
11689 6.67607 4.87173
11690 5.55283 3.74849
11691 6.00295 4.19861
11692 3.59513 1.79078
11693 5.52626 3.72191
11694 2.30458 0.500232
11695 2.26819 0.463843
11696 5.10551 3.30117
11697 5.65765 3.85331
11698 4.68618 2.88183
11699 4.36195 2.55761
11700 6.28361 4.47926
11701 7.78714 5.98279
11702 2.3922 0.587856
11703 3.15745 1.35311
11704 6.15307 4.34872
11705 3.8777 2.07335
11706 4.18027 2.37592
11707 6.50971 4.70536
11708 1.89607 0.0917205
11709 3.21438 1.41003
11710 4.41714 2.61279
11711 3.79723 1.99289
11712 5.70479 3.90045
11713 3.10411 1.29977
11714 3.75058 1.94623
11715 5.07862 3.27427
