# event_id Enu_MeV Ee_MeV Te_MeV cosThetaE thetaE_deg eDirX eDirY eDirZ Tn_keV cosThetaN thetaN_deg nDirX nDirY nDirZ
18465 5.3939989 4.0844539 3.573455 0.34702899 69.694298 0.88576944 0.30819374 -0.34702899 16.198051 0.7238926 43.623197 -0.65159748 -0.22671618 -0.7238926
18466 5.6621435 4.3469551 3.8359562 0.20088994 78.410995 -0.8538165 0.48025058 -0.20088994 21.841414 0.74999426 41.41012 0.57650482 -0.32426965 -0.74999426
18467 6.7817417 5.4234254 4.9124265 -0.62263068 128.5085 -0.70412549 0.3413771 0.62263068 64.969292 0.923123 22.613 0.34598613 -0.16774246 -0.923123
18468 5.169023 3.8581413 3.3471424 0.21530342 77.566671 0.97372115 0.07423985 -0.21530342 17.534697 0.75842775 40.674213 -0.64987099 -0.049548399 -0.75842775
18469 4.5177134 3.2075846 2.6965856 -0.033668567 91.929431 0.52773124 -0.84874388 0.033668567 16.78188 0.82523992 34.387177 -0.29822235 0.47962746 -0.82523992
18470 2.3941044 1.0976874 0.58668847 0.19650675 78.667243 -0.97698512 -0.082976968 -0.19650675 3.0699825 0.91788498 23.381187 0.39542292 0.033583925 -0.91788498
18471 2.3181411 1.0233068 0.51230792 0.81827762 35.087254 0.48064713 -0.31527777 -0.81827762 1.4872671 0.95242803 17.743942 -0.2548327 0.16715607 -0.95242803
18472 4.5163757 3.2094027 2.6984038 0.17175808 80.109947 -0.92510156 0.3386536 -0.17175808 13.625955 0.78628113 38.160677 0.58021395 -0.21239997 -0.78628113
18473 5.7306835 4.3974421 3.8864432 -0.44825394 116.63171 0.86051393 -0.24204168 0.44825394 39.894388 0.89162565 26.921758 -0.43585976 0.12259677 -0.89162565
18474 3.1153971 1.8155904 1.3045915 0.058191235 86.664003 -0.73133576 -0.67953056 -0.058191235 6.4597308 0.86613725 29.987181 0.36614662 0.3402101 -0.86613725
18475 4.6591338 3.3451543 2.8341554 -0.19256928 101.10276 0.21950902 -0.95641668 0.19256928 20.632525 0.8527276 31.49041 -0.11684884 0.50911883 -0.8527276
18476 3.3525785 2.0559662 1.5449673 0.67939666 47.203486 0.68877883 0.2529899 -0.67939666 3.2653324 0.80738572 36.15871 -0.55384571 -0.20342869 -0.80738572
18477 6.3821244 5.0862925 4.5752936 0.95471899 17.308054 -0.026303888 0.29634398 -0.95471899 2.4849206 0.71747477 44.153616 0.061587636 -0.69385656 -0.71747477
18478 3.2899495 1.9914747 1.4804758 0.38739689 67.207377 -0.90238913 -0.18872602 -0.38739689 5.1277985 0.82021582 34.893596 0.55993947 0.11710596 -0.82021582
18479 4.466288 3.1482855 2.6372866 -0.59146421 126.26098 0.027587422 -0.80585918 0.59146421 24.655455 0.92931709 21.671389 -0.012634459 0.36906655 -0.92931709
18480 4.1009715 2.8064938 2.2954949 0.98555748 9.749519 0.14362812 -0.089707389 -0.98555748 1.1307006 0.94725505 18.691996 -0.27181825 0.1697725 -0.94725505
18481 2.8151998 1.5162477 1.0052488 -0.067531232 93.872202 -0.91288517 0.40259185 0.067531232 5.6050228 0.89828252 26.066777 0.40205635 -0.17731103 -0.89828252
18482 5.9854627 4.6676036 4.1566047 0.20687704 78.060599 0.26192992 0.94265296 -0.20687704 24.512048 0.74211099 42.088449 -0.1794476 -0.64580944 -0.74211099
18483 7.3174639 5.9453463 5.4343474 -0.66417338 131.61894 -0.12158603 -0.73762494 0.66417338 78.770557 0.93052903 21.482568 0.059561644 0.36134213 -0.93052903
18484 6.3881846 5.0582607 4.5472618 -0.033666412 91.929308 0.86219894 0.50544986 0.033666412 36.576953 0.79348763 37.487359 -0.52502015 -0.30778438 -0.79348763
18485 6.8251314 5.5220676 5.0110687 0.78038735 38.703946 0.56355617 -0.27092441 -0.78038735 9.7168172 0.59333921 53.605671 -0.72547349 0.34876466 -0.59333921
18486 5.4507448 4.140203 3.629204 0.32114225 71.267982 -0.90047897 0.29326658 -0.32114225 17.194813 0.72796924 43.283583 0.65190814 -0.21231242 -0.72796924
18487 4.2494862 2.9375021 2.4265032 -0.34194033 109.99513 -0.71095497 0.6145078 0.34194033 18.63708 0.88761433 27.425021 0.34846162 -0.30118979 -0.88761433
18488 5.242189 3.9451065 3.4341076 0.87199979 29.308133 0.16236869 -0.46179299 -0.87199979 3.7354308 0.69110576 46.282297 -0.2397366 0.68183517 -0.69110576
18489 5.8971562 4.5582804 4.0472815 -0.55195672 123.50136 -0.41069433 0.72572306 0.55195672 45.528847 0.9119908 24.218068 0.20203464 -0.35700809 -0.9119908
18490 5.6489551 4.3193228 3.8083239 -0.35844453 111.0047 0.90377024 0.23391637 0.35844453 36.285292 0.87355849 29.125171 -0.47119259 -0.1219554 -0.87355849
18491 3.4822697 2.1765263 1.6655274 -0.44671558 116.53315 -0.51439616 -0.73201215 0.44671558 12.39639 0.91948994 23.148371 0.22602158 0.32164031 -0.91948994
18492 5.2927262 3.9924431 3.4814442 0.73167932 42.972637 -0.036217672 -0.68068616 -0.73167932 6.9361321 0.66380612 48.4092 0.039737998 0.74684826 -0.66380612
18493 4.0165389 2.7130645 2.2020656 0.19871533 78.538155 -0.9790219 0.045037098 -0.19871533 10.127308 0.80043231 36.828595 0.59878991 -0.027545614 -0.80043231
18494 4.5869256 3.2709281 2.7599292 -0.3654209 111.43349 -0.90155617 -0.23165498 0.3654209 22.650443 0.88669856 27.538723 0.44780156 0.11506267 -0.88669856
18495 2.4871628 1.1900013 0.67900238 0.03484241 88.003273 -0.55894304 -0.82847371 -0.03484241 3.8145256 0.91584165 23.674464 0.22457414 0.33286714 -0.91584165
18496 4.4265789 3.110074 2.599075 -0.52384274 121.59037 -0.69524342 -0.49216397 0.52384274 23.157993 0.9176315 23.417756 0.32438051 0.2296295 -0.9176315
18497 3.7292707 2.4260761 1.9150772 0.061246708 86.488624 -0.5683935 0.82047405 -0.061246708 9.8475335 0.83442224 33.444274 0.31384545 -0.45303482 -0.83442224
18498 4.2637541 2.9547449 2.443746 -0.10697582 96.141014 0.90663578 0.40812711 0.10697582 15.662228 0.8451551 32.311442 -0.48741295 -0.21941164 -0.8451551
18499 3.8928859 2.5867601 2.0757611 -0.11819677 96.788044 -0.20303228 -0.97201205 0.11819677 12.77885 0.85727224 30.988324 0.10527182 0.50398626 -0.85727224
18500 7.1417175 5.776187 5.265188 -0.60809013 127.45153 -0.32682059 -0.72347404 0.60809013 72.1835 0.91891397 23.232175 0.16239097 0.35948058 -0.91891397
18501 4.2587004 2.9641018 2.4531029 0.97745742 12.188736 -0.18596146 0.099976631 -0.97745742 1.2516013 0.91571383 23.692696 0.35392484 -0.19027713 -0.91571383
18502 6.0342951 4.698611 4.1876121 -0.36696262 111.52842 -0.92136868 -0.12813346 0.36696262 42.337111 0.87222503 29.281759 0.48444264 0.067370766 -0.87222503
18503 2.951418 1.647942 1.1369431 -0.84005296 147.14571 0.24727804 0.48287121 0.84005296 10.129002 0.98073764 11.263982 -0.089032887 -0.17385862 -0.98073764
18504 4.8447908 3.5305709 3.019572 -0.099026803 95.683132 0.83394609 -0.54288822 0.099026803 20.872884 0.8308858 33.810161 -0.46633559 0.30357849 -0.8308858
18505 4.9139556 3.5971844 3.0861855 -0.19848977 101.44866 0.35200837 -0.91470865 0.19848977 23.424187 0.8495633 31.835796 -0.18944921 0.49229177 -0.8495633
18506 3.6804603 2.3752823 1.8642834 -0.18839761 100.85929 -0.9662187 0.1758629 0.18839761 11.830972 0.87500057 28.954956 0.47629674 -0.086691475 -0.87500057
18507 7.4978376 6.1086322 5.5976333 -0.92267281 157.32001 -0.36888089 0.11225758 0.92267281 95.858392 0.98435884 10.147049 0.16854346 -0.051291031 -0.98435884
18508 3.4418607 2.1381342 1.6271353 -0.22898612 103.23739 -0.56330893 0.79388186 0.22898612 10.379422 0.88869557 27.290212 0.26532566 -0.37392844 -0.88869557
18509 4.2435851 2.9410626 2.4300637 0.37389959 68.043683 -0.77740423 -0.50580802 -0.37389959 9.1755368 0.7619743 40.361442 0.5428241 0.35318149 -0.7619743
18510 6.3032377 5.0085203 4.4975214 0.98675335 9.336225 -0.09941324 0.12819845 -0.98675335 1.3703382 0.86397316 30.234341 0.30856829 -0.39791456 -0.86397316
18511 3.734171 2.4315347 1.9205358 0.12324168 82.920774 0.96980066 -0.21047129 -0.12324168 9.2892807 0.82479214 34.432577 -0.55257269 0.11992226 -0.82479214
18512 6.1469144 4.8178662 4.3068673 -0.1004508 95.76513 0.54353499 0.83335428 0.1004508 35.701193 0.8118713 35.720832 -0.31894877 -0.48901603 -0.8118713
18513 5.2412349 3.9218297 3.4108308 -0.14957137 98.602088 0.18381834 -0.97151388 0.14957137 26.058154 0.83450466 33.435705 -0.10243638 0.5413952 -0.83450466
18514 5.5356831 4.2266482 3.7156492 0.40579093 66.0593 0.76270316 0.50360463 -0.40579093 15.687982 0.70696403 45.011565 -0.59019861 -0.38970175 -0.70696403
18515 5.3606378 4.0314527 3.5204538 -0.51500992 120.99812 -0.31729205 0.79629802 0.51500992 35.838049 0.9078127 24.795188 0.15523457 -0.38958738 -0.9078127
18516 2.6481319 1.3498317 0.83883279 -0.10749052 96.170675 0.075807291 -0.99131178 0.10749052 4.9531628 0.91314077 24.056944 -0.031082504 0.40645764 -0.91314077
18517 3.608034 2.2997947 1.7887958 -0.6046807 127.20587 0.75557518 0.25192737 0.6046807 14.8923 0.94095287 19.787801 -0.32115615 -0.10708137 -0.94095287
18518 3.4184807 2.1176219 1.606623 0.13012475 82.523199 -0.959458 -0.2500158 -0.13012475 7.511786 0.83973498 32.887856 0.52544988 0.13692186 -0.83973498
18519 3.4735382 2.1642279 1.653229 -0.91136116 155.69414 0.38930007 0.13366483 0.91136116 15.963317 0.98734903 9.1234356 -0.14996849 -0.051491162 -0.98734903
18520 4.5298367 3.2245292 2.7135303 0.28573937 73.396951 0.42504335 0.85888949 -0.28573937 11.960533 0.76464757 40.124352 -0.28583588 -0.5775915 -0.76464757
18521 4.8291211 3.5327496 3.0217507 0.88431026 27.83324 -0.33473251 0.32549887 -0.88431026 3.0244352 0.728954 43.201224 0.4907807 -0.47724246 -0.728954
18522 4.9745321 3.6540986 3.1430997 -0.35368201 110.71269 0.14006308 0.92481964 0.35368201 27.086444 0.87949037 28.419053 -0.071264484 -0.47055082 -0.87949037
18523 3.0308171 1.7334745 1.2224756 0.44112779 63.824139 0.081378305 0.89374708 -0.44112779 3.9956028 0.83985981 32.874681 -0.049220233 -0.54056717 -0.83985981
18524 2.8895145 1.5870121 1.0760132 -0.75026697 138.61351 -0.63746321 -0.17532862 0.75026697 9.1554118 0.97075608 13.890553 0.23147241 0.06366444 -0.97075608
18525 5.9992657 4.6553437 4.1443448 -0.66088917 131.36772 -0.44644957 -0.60324812 0.66088917 50.574991 0.93372314 20.977171 0.21296555 0.28776165 -0.93372314
18526 2.9017598 1.6067411 1.0957422 0.85945196 30.744896 0.1850343 0.47655497 -0.85945196 1.6717169 0.89834664 26.058415 -0.15899958 -0.40950268 -0.89834664
18527 2.757312 1.4576148 0.94661589 -0.3224907 108.81362 0.91143969 -0.2554945 0.3224907 6.3501916 0.9271555 22.004337 -0.36077028 0.10113102 -0.9271555
18528 5.5972986 4.2657032 3.7547042 -0.46470823 117.69134 0.61303876 0.63892859 0.46470823 38.248451 0.89597274 26.366351 -0.30747281 -0.32045799 -0.89597274
18529 4.9801905 3.6638438 3.1528449 -0.13901577 97.990897 -0.98947857 0.040084677 0.13901577 22.999707 0.83649718 33.227941 0.54752213 -0.02218062 -0.83649718
18530 3.9042945 2.5899839 2.078985 -0.87862309 151.47671 0.40771564 -0.2485748 0.87862309 20.963597 0.98102671 11.178873 -0.16553354 0.10092197 -0.98102671
18531 4.0937232 2.7760705 2.2650716 -0.9449754 160.90464 0.30583593 0.11612869 0.9449754 24.305683 0.99116902 7.6201272 -0.12396856 -0.04707199 -0.99116902
18532 3.7559599 2.4452038 1.9342049 -0.70626772 134.93205 0.39012118 0.59075491 0.70626772 17.409078 0.95491096 17.271044 -0.16360595 -0.24774614 -0.95491096
18533 5.4072539 4.0899973 3.5789984 0.022724468 88.697872 -0.59563931 0.80293052 -0.022724468 23.909592 0.79490162 37.354036 0.36149055 -0.48729457 -0.79490162
18534 5.1023964 3.7713369 3.260338 -0.79274107 142.44241 0.38923608 -0.4691022 0.79274107 37.712494 0.96235476 15.771195 -0.17355674 0.2091683 -0.96235476
18535 4.7590753 3.4403549 2.929356 -0.4060508 113.95699 -0.64931228 -0.64305234 0.4060508 25.373381 0.89215933 26.854146 0.32095829 0.31786397 -0.89215933
18536 5.6623293 4.3530079 3.842009 0.42516252 64.839049 -0.68975584 0.5860663 -0.42516252 15.974426 0.69898674 45.654234 0.54497736 -0.46305207 -0.69898674
18537 3.4271703 2.1303505 1.6193516 0.67013279 47.922685 0.015317468 0.74208316 -0.67013279 3.4728483 0.79921966 36.94435 -0.01240351 -0.60091104 -0.79921966
18538 3.1081465 1.8083987 1.2973998 0.062207003 86.433499 0.35645859 0.93223793 -0.062207003 6.4007506 0.86613115 29.98788 -0.17850971 -0.46685234 -0.86613115
18539 2.6760979 1.3782086 0.86720964 0.041098668 87.644556 0.16707876 0.98508659 -0.041098668 4.5423265 0.89888422 25.988211 -0.073273518 -0.43201637 -0.89888422
18540 6.9097574 5.6016999 5.090701 0.66504204 48.314449 -0.39193185 -0.63569529 -0.66504204 14.710451 0.60915503 52.471569 0.41620186 0.67506012 -0.60915503
18541 3.5175098 2.2180138 1.7070149 0.36194986 68.780008 -0.23958486 0.90088367 -0.36194986 6.1489417 0.80564761 36.327155 0.15225195 -0.57249565 -0.80564761
18542 2.872217 1.5714139 1.060415 -0.41018922 114.21672 0.87444086 -0.25903279 0.41018922 7.4561323 0.93189414 21.267972 -0.34779178 0.10302524 -0.93189414
18543 3.8774111 2.5778208 2.0668218 0.49516667 60.319258 -0.80187674 -0.33437055 -0.49516667 6.2433028 0.76727403 39.890274 0.59192021 0.24682183 -0.76727403
18544 6.3417843 4.9925168 4.4815179 -0.62109568 128.39619 -0.42228027 -0.66024203 0.62109568 55.92055 0.92430379 22.436394 0.20563904 0.32151996 -0.92430379
18545 3.2547147 1.9493097 1.4383107 -0.68665396 133.36582 0.19305139 0.70088337 0.68665396 12.058034 0.95761516 16.741291 -0.076492133 -0.27770878 -0.95761516
18546 3.9606761 2.6629544 2.1519555 0.6908035 46.306254 -0.48430158 0.53688221 -0.6908035 4.3746841 0.75192391 41.242691 0.44157259 -0.48951413 -0.75192391
18547 6.2942974 4.9775724 4.4665735 0.32680933 70.924771 -0.31730452 -0.89023227 -0.32680933 23.377952 0.70686297 45.019752 0.23748579 0.66629216 -0.70686297
18548 4.4373201 3.1334812 2.6224823 0.34910372 69.567496 -0.099577479 0.93177836 -0.34910372 10.49197 0.75716978 40.784677 0.069412996 -0.64951964 -0.75716978
18549 2.9065354 1.6092966 1.0982977 0.39137713 66.959785 -0.38715893 0.83482447 -0.39137713 3.8917278 0.85442369 31.303876 0.21859618 -0.47135536 -0.85442369
18550 4.8757523 3.5607199 3.049721 -0.12656034 97.270872 0.11750929 0.98497414 0.12656034 21.685316 0.83582168 33.298505 -0.065035674 -0.54513528 -0.83582168
18551 2.151822 0.85579924 0.34480033 0.027448256 88.427133 0.95937594 -0.28079245 -0.027448256 2.6757962 0.95194612 17.834319 -0.29393455 0.086029469 -0.95194612
18552 3.01306 1.7145003 1.2035014 0.20072131 78.420858 0.89557462 0.39706053 -0.20072131 5.2127311 0.85854453 30.846446 -0.46873556 -0.20781785 -0.85854453
18553 5.2486344 3.9487185 3.4377196 0.74313258 42.001048 -0.62465815 0.23990866 -0.74313258 6.5688705 0.66594644 48.245025 0.696404 -0.26746365 -0.66594644
18554 5.0303266 3.7314629 3.220464 0.76923154 39.715068 0.34919873 -0.53511035 -0.76923154 5.5166424 0.67942966 47.200909 -0.40099104 0.61447662 -0.67942966
18555 6.0475535 4.7166217 4.2056228 -0.20402145 101.77222 0.53540104 0.81958586 0.20402145 37.584761 0.83639055 33.23909 -0.29977688 -0.45889506 -0.83639055
18556 2.6304257 1.3293335 0.81833463 -0.93817571 159.74741 -0.24394636 0.2455942 0.93817571 7.7451512 0.99375004 6.4091847 0.07866694 -0.079198329 -0.99375004
18557 3.8301524 2.5178014 2.0068025 -0.77974563 141.23729 0.59623484 -0.19105172 0.77974563 19.003934 0.9658338 15.020359 -0.24680154 0.079082696 -0.9658338
18558 3.0808105 1.7799898 1.2689909 -0.15245648 98.76931 0.98196245 -0.1118337 0.15245648 7.4736657 0.89284448 26.767111 -0.44747249 0.050961729 -0.89284448
18559 2.8046272 1.5027354 0.9917365 -0.77174979 140.51128 -0.14954818 0.6180919 0.77174979 8.5447751 0.97440339 12.991508 0.052866856 -0.218502 -0.97440339
18560 3.0606606 1.7574735 1.2464746 -0.60332569 127.10846 -0.52954467 -0.59630575 0.60332569 9.840091 0.94989093 18.214876 0.20755731 0.2337246 -0.94989093
18561 4.9407122 3.6398745 3.1288755 0.65534099 49.054489 -0.56704577 -0.49898625 -0.65534099 7.4907921 0.68776644 46.546437 0.54497367 0.47956336 -0.68776644
18562 4.4207071 3.104755 2.593756 -0.4907434 119.38945 -0.31502663 -0.81236022 0.4907434 22.605123 0.91176652 24.249375 0.14849493 0.38292436 -0.91176652
18563 4.4408293 3.1396997 2.6287008 0.53480344 57.669418 0.84462337 -0.024426416 -0.53480344 7.782612 0.72855587 43.234537 -0.68470012 0.019801453 -0.72855587
18564 2.4079051 1.1111081 0.60010921 0.063006829 86.387582 -0.92085202 -0.38478787 -0.063006829 3.4500199 0.92205788 22.771191 0.35712721 0.14922943 -0.92205788
18565 2.1345522 0.83847127 0.32747236 -0.045942381 92.633231 -0.95004686 -0.30870741 0.045942381 2.7339309 0.95604153 17.051509 0.27887794 0.090618361 -0.95604153
18566 7.1272264 5.745896 5.234897 -0.97355295 166.79349 -0.22795367 0.015224504 0.97355295 87.983482 0.99474118 5.8785761 0.10219293 -0.0068252317 -0.99474118
18567 2.9627873 1.6607238 1.1497249 -0.53771942 122.52852 0.79488002 -0.28111132 0.53771942 8.7164293 0.94402026 19.261946 -0.31101121 0.1099899 -0.94402026
18568 5.2848607 3.9533789 3.44238 -0.66942602 132.02278 -0.32493095 0.66804841 0.66942602 38.134803 0.93840679 20.214304 0.15113395 -0.31072693 -0.93840679
18569 5.9989723 4.6663334 4.1553345 -0.28355599 106.47255 -0.92739648 -0.24399134 0.28355599 39.29187 0.85441718 31.304593 0.502488 0.13220097 -0.85441718
18570 2.6192611 1.320353 0.80935411 -0.32535273 108.98695 -0.88059201 -0.34453346 0.32535273 5.5610426 0.93422858 20.896128 0.33215679 0.12995704 -0.93422858
18571 4.4749865 3.1796233 2.6686244 0.92867292 21.771117 0.3368503 0.15523686 -0.92867292 2.0161519 0.80157807 36.718938 -0.54300247 -0.25024172 -0.80157807
18572 5.9547242 4.6128046 4.1018057 -0.62133989 128.41405 -0.26681394 0.73671369 0.62133989 48.572631 0.92588692 22.197522 0.12864992 -0.35522191 -0.92588692
18573 6.5509924 5.2483346 4.7373357 0.77032476 39.616939 -0.31880775 0.55223308 -0.77032476 9.3107974 0.60446751 52.809466 0.39829225 -0.68991472 -0.60446751
18574 5.9752745 4.6549416 4.1439427 0.1202535 83.093267 -0.026840839 0.9923803 -0.1202535 26.985856 0.76282906 40.285759 0.017482156 -0.64636383 -0.76282906
18575 3.2231597 1.9215936 1.4105947 -0.13191319 97.580162 0.58792599 -0.79808643 0.13191319 8.2191705 0.88373809 27.903373 -0.27756424 0.37678255 -0.88373809
18576 4.7515117 3.4325301 2.9215312 -0.4265208 115.24696 -0.73693789 -0.52440685 0.4265208 25.634561 0.89613044 26.345997 0.36158569 0.25730529 -0.89613044
18577 5.2275376 3.9178661 3.4068672 0.29151561 73.051285 0.94696356 -0.13519864 -0.29151561 16.324504 0.74058799 42.218473 -0.66521391 0.094973046 -0.74058799
18578 3.8709092 2.5643261 2.0533272 -0.17836026 100.27426 -0.98362591 0.02583974 0.17836026 13.236068 0.86784992 29.790261 0.49665511 -0.013047073 -0.86784992
18579 3.7002619 2.3974674 1.8864685 0.085209108 85.11195 -0.63564926 0.76726099 -0.085209108 9.4475042 0.83204174 33.690951 0.35388999 -0.42716322 -0.83204174
18580 5.7902772 4.4443897 3.9333908 -0.87310055 150.82097 -0.35300623 -0.3362767 0.87310055 52.540478 0.97599106 12.580472 0.157707 0.15023302 -0.97599106
18581 2.5869739 1.2895866 0.77858767 0.084194708 85.170281 0.0084822128 0.99641322 -0.084194708 4.0403311 0.90350829 25.376882 -0.0036481806 -0.42855508 -0.90350829
18582 5.3961899 4.0633189 3.55232 -0.64934274 130.49207 -0.47420288 0.59454658 0.64934274 39.524041 0.93399229 20.934053 0.22278812 -0.27932752 -0.93399229
18583 2.7437734 1.4491945 0.93819559 0.94746902 18.653705 0.21637412 0.23555188 -0.94746902 1.2318684 0.95853216 16.557916 -0.1927895 -0.2098769 -0.95853216
18584 5.9474178 4.6440589 4.13306 0.69006187 46.364993 -0.72364101 0.012581558 -0.69006187 10.011824 0.63721801 50.415315 0.77056714 -0.013397438 -0.63721801
18585 5.7878553 4.4456832 3.9346843 -0.73993369 137.72577 -0.65034777 0.17188926 0.73993369 48.825187 0.95017786 18.162208 0.30135996 -0.079650527 -0.95017786
18586 4.6544054 3.3369411 2.8259422 -0.40710855 114.02333 0.70813957 0.57688905 0.40710855 24.117319 0.8936207 26.668191 -0.34797058 -0.28347578 -0.8936207
18587 3.865944 2.5714599 2.060461 0.98321428 10.512766 0.0068703095 -0.1823252 -0.98321428 1.1370542 0.94927102 18.328163 -0.011840926 0.31423609 -0.94927102
18588 4.9781243 3.650719 3.13972 -0.71170776 135.37403 0.35648387 0.60530267 0.71170776 34.05833 0.94783773 18.587544 -0.16175705 -0.27466032 -0.94783773
18589 4.7147404 3.3885361 2.8775372 -0.87858823 151.47253 0.33364192 -0.3417101 0.87858823 32.85729 0.97886769 11.799914 -0.14286184 0.14631655 -0.97886769
18590 3.8811288 2.5769282 2.0659293 0.056747726 86.746847 -0.054423086 0.99690412 -0.056747726 10.853553 0.82898528 34.005357 0.030486349 -0.55843888 -0.82898528
18591 2.5434661 1.2489181 0.73791917 0.95036354 18.128046 -0.018407432 -0.31059669 -0.95036354 1.2009761 0.97176927 13.64664 0.01395803 0.23551998 -0.97176927
18592 2.4246569 1.1270162 0.61601724 -0.23807544 103.77298 0.95076957 0.19838678 0.23807544 4.2937555 0.93900154 20.115452 -0.33666212 -0.070247635 -0.93900154
18593 3.7623199 2.4536603 1.9426613 -0.48222708 118.83096 -0.38944325 0.78472351 0.48222708 15.312644 0.9195513 23.139427 0.17469341 -0.35200513 -0.9195513
18594 5.3775967 4.0419065 3.5309076 -0.78416073 141.64312 -0.048001428 -0.61869848 0.78416073 42.343179 0.95992051 16.276462 0.021679648 0.27943264 -0.95992051
18595 2.5555727 1.255958 0.74495911 -0.66225013 131.47171 0.08491322 0.74445585 0.66225013 6.2677018 0.96798877 14.536311 -0.028444088 -0.24937657 -0.96798877
18596 3.3227243 2.0147506 1.5037516 -0.96302172 164.37002 -0.010390371 -0.26922334 0.96302172 14.626779 0.99493973 5.7664408 0.0038747792 0.10039882 -0.99493973
18597 2.956579 1.6581718 1.1471729 0.18638251 79.258253 -0.59854655 -0.77910435 -0.18638251 5.0601686 0.86424959 30.202872 0.3064771 0.39892911 -0.86424959
18598 4.7619527 3.4434753 2.9324764 -0.39005183 112.95772 -0.88990917 -0.23647672 0.39005183 25.130472 0.88907928 27.242223 0.44240003 0.11755954 -0.88907928
18599 3.4305268 2.1283994 1.6174005 -0.029018329 91.662861 0.88862356 0.45771837 0.029018329 8.7803633 0.86063276 30.612297 -0.45270098 -0.23318035 -0.86063276
18600 3.9592928 2.6457775 2.1347786 -0.74089546 137.80775 0.35442563 0.57048786 0.74089546 20.168321 0.95877593 16.508835 -0.14995781 -0.24137394 -0.95877593
18601 3.4419704 2.1362282 1.6252293 -0.49236511 119.49615 0.87030575 0.012020703 0.49236511 12.395237 0.92703199 22.023216 -0.3749465 -0.0051787783 -0.92703199
18602 4.1121578 2.8034819 2.292483 -0.18381315 100.59194 -0.19109579 0.96420699 0.18381315 15.328863 0.8625388 30.397154 0.098368821 -0.49633697 -0.8625388
18603 3.9227796 2.6228042 2.1118052 0.47409633 61.699471 -0.71497564 0.51385066 -0.47409633 6.6284509 0.76648456 39.960753 0.52154037 -0.37482937 -0.76648456
18604 4.4789713 3.1671077 2.6561088 -0.17122297 99.858933 -0.36228081 -0.91620702 0.17122297 18.516578 0.85212641 31.556292 0.19243644 0.48667114 -0.85212641
18605 4.1761976 2.8787921 2.3677932 0.75405284 41.057322 0.08577742 0.65118856 -0.75405284 4.0585124 0.73879576 42.371067 -0.088012658 -0.66815762 -0.73879576
18606 2.7119281 1.4172234 0.90622446 0.91342187 24.017404 -0.31626881 -0.25619238 -0.91342187 1.3577214 0.94160021 19.677949 0.26165704 0.21195432 -0.94160021
18607 5.9518574 4.6509925 4.1399936 0.77555484 39.144637 -0.15047841 -0.61308315 -0.77555484 7.5179214 0.62986646 50.959729 0.18514298 0.75431447 -0.62986646
18608 3.2979597 2.0029983 1.4919994 0.90745132 24.844514 -0.37277632 -0.19382958 -0.90745132 1.6144686 0.88422003 27.844309 0.41439929 0.21547195 -0.88422003
18609 7.7512769 6.4226824 5.9116835 0.35407724 69.263099 -0.64303418 0.67907021 -0.35407724 35.247433 0.67544135 47.511567 0.50702953 -0.53544378 -0.67544135
18610 4.1549512 2.8358603 2.3248614 -0.9894949 171.68775 -0.09396431 0.10986606 0.9894949 25.743938 0.99830392 3.3375057 0.037839481 -0.044243125 -0.99830392
18611 4.2285874 2.9303838 2.4193849 0.70016842 45.559482 0.55564597 -0.44835447 -0.70016842 4.8566567 0.73119914 43.012983 -0.53088732 0.42837655 -0.73119914
18612 5.9413898 4.5947046 4.0837057 -0.79270805 142.43931 -0.13819259 -0.59373122 0.79270805 53.338213 0.96013696 16.232156 0.06336759 0.27225277 -0.96013696
18613 3.908552 2.60992 2.0989211 0.59506073 53.483039 0.79882884 -0.088177198 -0.59506073 5.2850262 0.75734126 40.769633 -0.64907696 0.071647123 -0.75734126
18614 3.8049228 2.5040707 1.9930718 0.34366395 69.89974 0.15340287 0.92647863 -0.34366395 7.5051058 0.78962018 37.849969 -0.10023225 -0.605354 -0.78962018
18615 4.5705035 3.253171 2.7421721 -0.4620674 117.52059 0.46153314 -0.7572852 0.4620674 23.98544 0.90482913 25.199721 -0.22158242 0.36357321 -0.90482913
18616 6.9986275 5.6668487 5.1558498 0.11442669 83.429442 0.94724199 0.29939798 -0.11442669 38.431817 0.74976444 41.430023 -0.6309388 -0.19942296 -0.74976444
18617 3.7226302 2.4148451 1.9038462 -0.43061346 115.5065 -0.86751455 -0.24897903 0.43061346 14.438082 0.91209395 24.203657 0.39407239 0.11309985 -0.91209395
18618 4.6097112 3.307556 2.7965571 0.5113011 59.249466 0.31518301 0.79951914 -0.5113011 8.8081485 0.7229725 43.699556 -0.25337703 -0.642737 -0.7229725
18619 4.6179886 3.2937765 2.7827776 -0.85169656 148.39668 -0.42916647 -0.30071434 0.85169656 30.865104 0.97439326 12.994092 0.18414472 0.12902909 -0.97439326
18620 5.3575871 4.0306937 3.5196948 -0.41742072 114.67185 0.56823303 0.70913409 0.41742072 33.5464 0.88827998 27.342101 -0.28720915 -0.35842654 -0.88827998
18621 5.1830751 3.8762875 3.3652886 0.41263802 65.629341 -0.7098677 -0.57080444 -0.41263802 13.440538 0.71674822 44.213344 0.54343635 0.43697703 -0.71674822
