# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 1 3 4 -0.5 3
1 5 10 15 -0.333333 13
2 0 14 14 -1 6
3 6 5 11 0.0909091 7
4 7 8 15 -0.0666667 11
5 9 2 11 0.636364 8
6 3 1 4 0.5 4
7 1 20 21 -0.904762 7
8 11 1 12 0.833333 8
9 3 9 12 -0.5 6
10 23 0 23 1 12
11 10 0 10 1 6
12 11 0 11 1 8
13 6 8 14 -0.142857 11
14 11 2 13 0.692308 7
15 12 0 12 1 5
16 1 3 4 -0.5 4
17 8 2 10 0.6 5
18 12 1 13 0.846154 7
19 1 11 12 -0.833333 8
20 1 8 9 -0.777778 6
21 2 5 7 -0.428571 6
22 8 4 12 0.333333 11
23 4 4 8 0 7
24 1 9 10 -0.8 4
25 15 5 20 0.5 8
26 8 2 10 0.6 7
27 10 0 10 1 7
28 1 8 9 -0.777778 7
29 9 1 10 0.8 7
30 7 0 7 1 4
31 4 4 8 0 6
32 6 3 9 0.333333 6
33 11 0 11 1 7
34 2 10 12 -0.666667 9
35 8 4 12 0.333333 8
36 0 16 16 -1 7
37 10 1 11 0.818182 6
38 5 12 17 -0.411765 11
39 1 11 12 -0.833333 6
40 7 4 11 0.272727 8
41 7 6 13 0.0769231 7
42 5 11 16 -0.375 10
43 0 15 15 -1 4
44 4 3 7 0.142857 5
45 12 3 15 0.6 9
46 22 0 22 1 10
47 12 0 12 1 6
48 14 0 14 1 6
49 0 13 13 -1 4
50 1 13 14 -0.857143 8
51 10 3 13 0.538462 12
52 1 10 11 -0.818182 8
53 8 3 11 0.454545 5
54 5 5 10 0 6
55 7 1 8 0.75 7
56 7 8 15 -0.0666667 11
57 3 15 18 -0.666667 9
58 1 8 9 -0.777778 6
59 10 0 10 1 5
60 3 9 12 -0.5 9
61 7 0 7 1 5
62 8 0 8 1 6
63 5 6 11 -0.0909091 6
64 0 4 4 -1 4
65 6 0 6 1 5
66 6 1 7 0.714286 5
67 7 0 7 1 6
68 16 4 20 0.6 9
69 11 1 12 0.833333 7
70 1 7 8 -0.75 6
71 18 0 18 1 10
72 8 8 16 0 13
73 10 0 10 1 7
74 6 7 13 -0.0769231 9
75 8 0 8 1 6
76 5 10 15 -0.333333 14
77 0 3 3 -1 3
78 5 2 7 0.428571 6
79 9 3 12 0.5 10
80 1 10 11 -0.818182 7
81 15 1 16 0.875 7
82 4 1 5 0.6 4
83 2 15 17 -0.764706 11
84 11 3 14 0.571429 10
85 5 3 8 0.25 6
86 11 4 15 0.466667 7
87 5 1 6 0.666667 4
88 5 4 9 0.111111 8
89 8 0 8 1 5
90 11 9 20 0.1 14
91 0 11 11 -1 6
92 14 0 14 1 8
93 0 8 8 -1 4
94 13 0 13 1 9
95 5 3 8 0.25 7
96 12 3 15 0.6 8
97 2 2 4 0 4
98 2 9 11 -0.636364 8
99 7 0 7 1 4
100 7 1 8 0.75 6
101 12 2 14 0.714286 9
102 9 7 16 0.125 12
103 1 12 13 -0.846154 11
104 1 2 3 -0.333333 2
105 11 3 14 0.571429 10
106 6 2 8 0.5 5
107 0 9 9 -1 6
108 0 9 9 -1 6
109 17 1 18 0.888889 10
110 7 2 9 0.555556 5
111 15 1 16 0.875 7
112 18 2 20 0.8 10
113 0 14 14 -1 5
114 2 15 17 -0.764706 8
115 7 1 8 0.75 6
116 3 7 10 -0.4 9
117 0 17 17 -1 9
118 10 0 10 1 5
119 4 14 18 -0.555556 10
120 5 6 11 -0.0909091 8
121 19 0 19 1 5
122 3 7 10 -0.4 9
123 8 2 10 0.6 8
124 13 1 14 0.857143 10
125 13 1 14 0.857143 8
126 0 14 14 -1 6
127 14 2 16 0.75 8
128 8 18 26 -0.384615 11
129 1 9 10 -0.8 7
130 15 1 16 0.875 10
131 11 0 11 1 7
132 5 4 9 0.111111 7
133 0 2 2 -1 2
134 15 3 18 0.666667 9
135 4 5 9 -0.111111 8
136 9 1 10 0.8 9
137 0 15 15 -1 9
138 5 9 14 -0.285714 8
139 13 0 13 1 4
140 4 5 9 -0.111111 7
141 0 11 11 -1 8
142 3 0 3 1 3
143 0 18 18 -1 9
144 16 0 16 1 6
145 5 7 12 -0.166667 8
146 4 9 13 -0.384615 10
147 3 9 12 -0.5 9
148 4 0 4 1 4
149 0 1 1 -1 1
150 11 1 12 0.833333 10
151 7 2 9 0.555556 8
152 1 11 12 -0.833333 6
153 4 12 16 -0.5 11
154 9 7 16 0.125 9
155 13 7 20 0.3 13
156 0 14 14 -1 8
157 5 4 9 0.111111 6
158 8 11 19 -0.157895 10
159 1 12 13 -0.846154 8
160 1 8 9 -0.777778 6
161 14 4 18 0.555556 6
162 0 16 16 -1 9
163 10 1 11 0.818182 8
164 2 10 12 -0.666667 9
165 1 4 5 -0.6 5
166 3 2 5 0.2 4
167 6 0 6 1 6
168 3 8 11 -0.454545 8
169 14 2 16 0.75 9
170 0 9 9 -1 4
171 16 1 17 0.882353 9
172 5 6 11 -0.0909091 10
173 3 7 10 -0.4 9
174 13 0 13 1 7
175 7 4 11 0.272727 6
176 9 3 12 0.5 9
177 2 7 9 -0.555556 5
178 8 8 16 0 12
179 1 15 16 -0.875 10
180 18 0 18 1 9
181 8 4 12 0.333333 7
182 1 0 1 1 1
183 11 0 11 1 9
184 8 4 12 0.333333 8
185 7 3 10 0.4 8
186 1 5 6 -0.666667 6
187 2 4 6 -0.333333 5
188 4 0 4 1 3
189 2 13 15 -0.733333 8
190 0 18 18 -1 6
191 4 4 8 0 7
192 14 1 15 0.866667 7
