# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 36 50 86 -0.162791 30
1 122 1 123 0.98374 15
2 20 60 80 -0.5 25
3 17 69 86 -0.604651 18
4 24 57 81 -0.407407 27
5 42 6 48 0.75 22
6 62 17 79 0.56962 23
7 89 6 95 0.873684 18
8 25 55 80 -0.375 25
9 44 22 66 0.333333 23
10 15 93 108 -0.722222 20
11 6 72 78 -0.846154 22
12 11 71 82 -0.731707 23
13 25 56 81 -0.382716 23
14 75 36 111 0.351351 34
15 15 57 72 -0.583333 27
16 8 62 70 -0.771429 23
17 13 70 83 -0.686747 19
18 83 15 98 0.693878 27
19 36 32 68 0.0588235 24
20 64 15 79 0.620253 25
21 95 6 101 0.881188 21
22 46 18 64 0.4375 24
23 74 16 90 0.644444 25
24 46 30 76 0.210526 32
25 3 92 95 -0.936842 16
26 58 19 77 0.506494 28
27 87 7 94 0.851064 17
28 7 88 95 -0.852632 19
29 65 13 78 0.666667 25
30 53 18 71 0.492958 25
31 7 92 99 -0.858586 13
32 60 18 78 0.538462 19
33 28 56 84 -0.333333 31
34 9 78 87 -0.793103 22
35 36 66 102 -0.294118 28
36 55 4 59 0.864407 17
37 8 62 70 -0.771429 22
38 58 9 67 0.731343 22
39 23 63 86 -0.465116 26
40 8 75 83 -0.807229 23
41 9 56 65 -0.723077 21
42 63 17 80 0.575 21
43 3 102 105 -0.942857 21
44 40 14 54 0.481481 17
45 29 58 87 -0.333333 24
46 28 25 53 0.0566038 23
47 5 97 102 -0.901961 19
48 12 49 61 -0.606557 25
49 18 66 84 -0.571429 24
50 85 24 109 0.559633 29
51 79 13 92 0.717391 23
52 5 78 83 -0.879518 21
53 21 46 67 -0.373134 21
54 32 42 74 -0.135135 28
55 87 6 93 0.870968 18
56 36 21 57 0.263158 23
57 38 46 84 -0.0952381 27
58 121 1 122 0.983607 15
59 14 74 88 -0.681818 21
60 44 10 54 0.62963 22
61 81 14 95 0.705263 28
62 47 34 81 0.160494 23
63 3 80 83 -0.927711 20
64 85 10 95 0.789474 24
65 15 90 105 -0.714286 28
66 24 7 31 0.548387 17
67 28 46 74 -0.243243 29
68 71 16 87 0.632184 25
69 33 35 68 -0.0294118 29
70 17 74 91 -0.626374 22
71 58 23 81 0.432099 24
72 11 84 95 -0.768421 26
73 70 19 89 0.573034 20
74 72 2 74 0.945946 21
75 16 82 98 -0.673469 26
76 76 19 95 0.6 29
77 61 8 69 0.768116 20
78 44 40 84 0.047619 27
79 49 43 92 0.0652174 27
