# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 45 0 45 1 9
1 37 3 40 0.85 16
2 9 22 31 -0.419355 16
3 21 5 26 0.615385 15
4 8 32 40 -0.6 16
5 4 25 29 -0.724138 7
6 24 4 28 0.714286 8
7 2 35 37 -0.891892 12
8 19 3 22 0.727273 14
9 7 13 20 -0.3 16
10 45 1 46 0.956522 11
11 1 25 26 -0.923077 15
12 18 24 42 -0.142857 22
13 23 3 26 0.769231 15
14 2 24 26 -0.846154 10
15 13 12 25 0.04 12
16 7 20 27 -0.481481 18
17 6 30 36 -0.666667 12
18 30 11 41 0.463415 22
19 11 14 25 -0.12 11
20 0 31 31 -1 12
21 1 14 15 -0.866667 7
22 22 12 34 0.294118 16
23 13 26 39 -0.333333 19
24 17 7 24 0.416667 11
25 26 8 34 0.529412 15
26 4 38 42 -0.809524 16
27 14 4 18 0.555556 12
28 25 6 31 0.612903 14
29 26 4 30 0.733333 16
30 6 12 18 -0.333333 12
31 20 8 28 0.428571 17
32 7 21 28 -0.5 16
33 25 1 26 0.923077 8
34 13 13 26 0 16
35 17 10 27 0.259259 14
36 1 14 15 -0.866667 13
37 24 6 30 0.6 14
38 7 22 29 -0.517241 16
39 3 32 35 -0.828571 10
40 11 9 20 0.1 14
41 1 27 28 -0.928571 15
42 23 3 26 0.769231 14
43 2 18 20 -0.8 11
44 26 21 47 0.106383 23
45 1 35 36 -0.944444 14
46 36 0 36 1 7
47 3 31 34 -0.823529 15
48 14 10 24 0.166667 15
49 13 15 28 -0.0714286 15
50 48 3 51 0.882353 14
51 16 2 18 0.777778 14
52 21 31 52 -0.192308 22
53 15 12 27 0.111111 13
54 5 13 18 -0.444444 12
55 0 43 43 -1 11
56 35 1 36 0.944444 13
57 5 21 26 -0.615385 9
58 19 2 21 0.809524 10
59 29 5 34 0.705882 12
60 16 10 26 0.230769 17
61 9 24 33 -0.454545 18
62 0 39 39 -1 10
63 2 24 26 -0.846154 13
64 4 32 36 -0.777778 16
65 28 12 40 0.4 21
66 7 17 24 -0.416667 13
67 22 1 23 0.913043 15
68 18 5 23 0.565217 17
69 38 4 42 0.809524 17
70 2 32 34 -0.882353 15
71 19 12 31 0.225806 13
72 4 30 34 -0.764706 11
73 9 9 18 0 11
74 14 9 23 0.217391 11
75 7 53 60 -0.766667 20
76 21 6 27 0.555556 16
77 1 21 22 -0.909091 8
78 9 17 26 -0.307692 14
79 15 9 24 0.25 10
80 19 13 32 0.1875 16
81 11 19 30 -0.266667 19
82 5 21 26 -0.615385 15
83 8 22 30 -0.466667 17
84 9 15 24 -0.25 15
85 4 33 37 -0.783784 19
86 1 19 20 -0.9 13
87 25 21 46 0.0869565 21
88 6 6 12 0 9
89 2 36 38 -0.894737 14
90 9 11 20 -0.1 13
91 7 29 36 -0.611111 14
92 1 23 24 -0.916667 13
93 47 5 52 0.807692 14
94 14 6 20 0.4 12
95 8 24 32 -0.5 15
96 18 9 27 0.333333 15
97 31 2 33 0.878788 10
98 12 23 35 -0.314286 19
99 14 10 24 0.166667 18
100 20 9 29 0.37931 15
101 30 3 33 0.818182 17
102 0 19 19 -1 6
103 2 36 38 -0.894737 15
104 28 3 31 0.806452 15
105 19 9 28 0.357143 13
106 27 3 30 0.8 16
107 13 25 38 -0.315789 19
108 8 27 35 -0.542857 19
109 17 8 25 0.36 12
110 26 5 31 0.677419 13
111 10 8 18 0.111111 12
112 31 4 35 0.771429 16
113 3 43 46 -0.869565 12
114 14 10 24 0.166667 13
115 8 17 25 -0.36 16
116 7 9 16 -0.125 11
117 5 10 15 -0.333333 9
118 14 8 22 0.272727 9
119 35 3 38 0.842105 11
120 4 23 27 -0.703704 13
121 18 17 35 0.0285714 15
