# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 9 1 10 0.8 8
1 19 5 24 0.583333 14
2 25 9 34 0.470588 17
3 2 9 11 -0.636364 6
4 6 16 22 -0.454545 14
5 11 2 13 0.692308 8
6 16 5 21 0.52381 11
7 10 24 34 -0.411765 18
8 24 1 25 0.92 7
9 9 30 39 -0.538462 16
10 38 2 40 0.9 13
11 0 31 31 -1 9
12 16 15 31 0.0322581 16
13 23 12 35 0.314286 18
14 25 1 26 0.923077 14
15 1 27 28 -0.928571 10
16 3 23 26 -0.769231 8
17 1 34 35 -0.942857 16
18 22 1 23 0.913043 10
19 14 14 28 0 19
20 12 5 17 0.411765 8
21 8 15 23 -0.304348 12
22 21 1 22 0.909091 8
23 28 5 33 0.69697 18
24 8 19 27 -0.407407 16
25 16 3 19 0.684211 12
26 28 2 30 0.866667 15
27 10 6 16 0.25 10
28 7 18 25 -0.44 17
29 14 5 19 0.473684 9
30 6 21 27 -0.555556 16
31 20 7 27 0.481481 14
32 16 9 25 0.28 13
33 3 30 33 -0.818182 14
34 0 17 17 -1 10
35 25 6 31 0.612903 13
36 7 27 34 -0.588235 13
37 13 3 16 0.625 12
38 3 30 33 -0.818182 18
39 12 18 30 -0.2 9
40 32 3 35 0.828571 17
41 8 29 37 -0.567568 16
42 17 5 22 0.545455 15
43 7 11 18 -0.222222 11
44 5 9 14 -0.285714 10
45 17 16 33 0.030303 18
46 6 19 25 -0.52 13
47 20 9 29 0.37931 13
48 0 26 26 -1 13
49 16 8 24 0.333333 14
50 32 2 34 0.882353 8
51 24 1 25 0.92 14
52 5 19 24 -0.583333 15
53 27 6 33 0.636364 21
54 2 25 27 -0.851852 9
55 10 22 32 -0.375 16
56 4 30 34 -0.764706 15
57 17 11 28 0.214286 14
58 11 12 23 -0.0434783 18
59 17 12 29 0.172414 13
60 12 1 13 0.846154 7
61 6 17 23 -0.478261 14
62 30 4 34 0.764706 17
63 27 5 32 0.6875 14
64 26 6 32 0.625 14
65 15 2 17 0.764706 11
66 9 19 28 -0.357143 16
67 0 9 9 -1 8
68 12 6 18 0.333333 12
69 5 31 36 -0.722222 21
70 33 3 36 0.833333 12
71 31 1 32 0.9375 13
72 16 11 27 0.185185 12
73 21 7 28 0.5 13
74 6 24 30 -0.6 14
75 35 4 39 0.794872 14
76 26 2 28 0.857143 10
77 28 1 29 0.931034 11
78 7 28 35 -0.6 12
79 24 4 28 0.714286 15
80 7 22 29 -0.517241 15
81 2 24 26 -0.846154 10
82 30 9 39 0.538462 19
83 22 3 25 0.76 13
84 17 17 34 0 18
85 1 28 29 -0.931034 16
86 15 8 23 0.304348 13
87 19 4 23 0.652174 13
88 0 22 22 -1 6
89 10 18 28 -0.285714 16
90 17 5 22 0.545455 10
91 10 13 23 -0.130435 14
92 0 18 18 -1 11
93 27 5 32 0.6875 16
94 20 5 25 0.6 15
95 18 9 27 0.333333 14
96 34 6 40 0.7 12
97 25 2 27 0.851852 11
98 10 10 20 0 12
99 17 13 30 0.133333 18
100 20 1 21 0.904762 12
101 9 14 23 -0.217391 15
102 10 23 33 -0.393939 18
103 20 1 21 0.904762 16
104 6 20 26 -0.538462 12
105 18 6 24 0.5 12
106 19 5 24 0.583333 10
107 13 8 21 0.238095 11
108 18 11 29 0.241379 18
109 0 21 21 -1 11
110 0 16 16 -1 10
111 9 21 30 -0.4 16
112 20 11 31 0.290323 20
113 0 43 43 -1 10
114 15 10 25 0.2 15
115 39 3 42 0.857143 12
116 29 4 33 0.757576 15
117 15 10 25 0.2 14
118 15 14 29 0.0344828 21
119 15 6 21 0.428571 16
120 31 0 31 1 5
121 14 9 23 0.217391 13
122 10 11 21 -0.047619 13
123 34 2 36 0.888889 14
124 3 19 22 -0.727273 14
125 32 2 34 0.882353 9
126 9 9 18 0 9
127 2 31 33 -0.878788 17
128 8 18 26 -0.384615 14
129 28 10 38 0.473684 16
130 19 5 24 0.583333 13
131 4 24 28 -0.714286 19
132 9 13 22 -0.181818 15
133 19 12 31 0.225806 20
134 17 6 23 0.478261 13
135 23 4 27 0.703704 13
136 2 34 36 -0.888889 7
137 0 23 23 -1 11
138 24 5 29 0.655172 14
139 16 5 21 0.52381 15
140 1 41 42 -0.952381 11
141 10 15 25 -0.2 15
142 17 0 17 1 5
143 19 4 23 0.652174 12
144 24 8 32 0.5 13
145 18 6 24 0.5 12
146 12 19 31 -0.225806 21
147 0 20 20 -1 8
148 7 3 10 0.4 9
149 17 2 19 0.789474 10
150 4 30 34 -0.764706 18
151 12 11 23 0.0434783 15
152 5 13 18 -0.444444 13
153 4 19 23 -0.652174 12
154 22 8 30 0.466667 15
155 13 12 25 0.04 16
156 13 13 26 0 14
157 4 22 26 -0.692308 14
158 8 27 35 -0.542857 14
159 20 2 22 0.818182 12
160 11 2 13 0.692308 9
161 1 14 15 -0.866667 9
162 7 18 25 -0.44 17
163 22 0 22 1 8
164 32 1 33 0.939394 14
165 19 4 23 0.652174 15
166 12 17 29 -0.172414 17
167 5 9 14 -0.285714 11
168 11 5 16 0.375 15
169 3 18 21 -0.714286 14
170 20 10 30 0.333333 13
171 5 33 38 -0.736842 13
172 24 4 28 0.714286 14
173 1 5 6 -0.666667 4
174 2 19 21 -0.809524 10
175 7 15 22 -0.363636 17
176 5 17 22 -0.545455 15
177 11 14 25 -0.12 16
