# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 9 11 20 -0.1 12
1 20 12 32 0.25 19
2 18 6 24 0.5 14
3 24 2 26 0.846154 9
4 18 5 23 0.565217 10
5 24 2 26 0.846154 10
6 18 18 36 0 21
7 17 20 37 -0.0810811 15
8 10 14 24 -0.166667 17
9 1 24 25 -0.92 12
10 10 7 17 0.176471 9
11 8 18 26 -0.384615 12
12 10 12 22 -0.0909091 17
13 20 7 27 0.481481 13
14 1 42 43 -0.953488 14
15 7 21 28 -0.5 15
16 11 12 23 -0.0434783 12
17 13 12 25 0.04 15
18 4 15 19 -0.578947 12
19 18 5 23 0.565217 10
20 4 12 16 -0.5 8
21 6 11 17 -0.294118 13
22 12 8 20 0.2 10
23 15 7 22 0.363636 11
24 7 9 16 -0.125 14
25 6 17 23 -0.478261 17
26 12 17 29 -0.172414 15
27 0 21 21 -1 13
28 4 25 29 -0.724138 17
29 5 19 24 -0.583333 14
30 20 1 21 0.904762 10
31 22 2 24 0.833333 10
32 7 7 14 0 10
33 20 2 22 0.818182 13
34 16 4 20 0.6 11
35 1 34 35 -0.942857 8
36 14 18 32 -0.125 19
37 12 8 20 0.2 12
38 29 1 30 0.933333 7
39 3 27 30 -0.8 17
40 13 17 30 -0.133333 20
41 9 9 18 0 12
42 14 12 26 0.0769231 13
43 16 7 23 0.391304 13
44 5 11 16 -0.375 13
45 2 19 21 -0.809524 12
46 1 33 34 -0.941176 17
47 32 1 33 0.939394 15
48 7 15 22 -0.363636 9
49 15 2 17 0.764706 8
50 1 27 28 -0.928571 12
51 7 15 22 -0.363636 16
52 26 8 34 0.529412 16
53 8 10 18 -0.111111 13
54 16 2 18 0.777778 12
55 12 4 16 0.5 11
56 5 18 23 -0.565217 16
57 7 17 24 -0.416667 14
58 28 0 28 1 9
59 0 35 35 -1 15
60 17 4 21 0.619048 13
61 2 22 24 -0.833333 13
62 33 1 34 0.941176 14
63 18 4 22 0.636364 13
64 9 8 17 0.0588235 7
65 4 22 26 -0.692308 14
66 12 14 26 -0.0769231 15
67 22 6 28 0.571429 15
68 13 15 28 -0.0714286 18
69 2 26 28 -0.857143 10
70 4 19 23 -0.652174 14
71 11 13 24 -0.0833333 13
72 14 6 20 0.4 13
73 11 6 17 0.294118 11
74 1 25 26 -0.923077 15
75 1 23 24 -0.916667 11
76 1 19 20 -0.9 10
77 11 20 31 -0.290323 16
78 1 15 16 -0.875 8
79 11 14 25 -0.12 11
80 13 11 24 0.0833333 15
81 15 2 17 0.764706 12
82 7 6 13 0.0769231 10
83 13 5 18 0.444444 11
84 5 17 22 -0.545455 14
85 10 16 26 -0.230769 18
86 5 21 26 -0.615385 14
87 8 18 26 -0.384615 12
88 4 25 29 -0.724138 13
89 9 31 40 -0.55 15
90 32 0 32 1 12
91 10 15 25 -0.2 14
92 20 2 22 0.818182 13
93 25 5 30 0.666667 14
94 0 0 0 0 0
95 1 23 24 -0.916667 10
96 7 4 11 0.272727 8
97 24 2 26 0.846154 13
98 18 0 18 1 9
99 20 10 30 0.333333 20
100 4 18 22 -0.636364 14
101 34 2 36 0.888889 13
102 0 17 17 -1 4
103 16 9 25 0.28 12
104 22 5 27 0.62963 17
105 1 26 27 -0.925926 10
106 15 3 18 0.666667 12
107 24 3 27 0.777778 10
108 12 8 20 0.2 15
109 3 25 28 -0.785714 10
110 20 13 33 0.212121 16
111 2 13 15 -0.733333 12
112 14 6 20 0.4 15
113 6 21 27 -0.555556 16
114 1 16 17 -0.882353 8
115 11 4 15 0.466667 11
116 23 0 23 1 10
117 21 3 24 0.75 12
118 23 10 33 0.393939 17
119 21 8 29 0.448276 17
120 20 2 22 0.818182 14
121 2 34 36 -0.888889 13
122 9 9 18 0 13
123 24 3 27 0.777778 10
124 2 39 41 -0.902439 14
125 4 16 20 -0.6 12
126 14 19 33 -0.151515 19
127 7 19 26 -0.461538 12
128 2 21 23 -0.826087 16
129 11 0 11 1 9
130 27 0 27 1 9
131 13 2 15 0.733333 9
132 9 13 22 -0.181818 13
133 5 24 29 -0.655172 19
134 15 1 16 0.875 12
135 10 8 18 0.111111 11
136 20 3 23 0.73913 8
137 22 0 22 1 12
138 1 18 19 -0.894737 11
139 19 2 21 0.809524 11
140 4 25 29 -0.724138 10
141 8 22 30 -0.466667 19
142 12 13 25 -0.04 14
143 21 7 28 0.5 12
144 23 5 28 0.642857 16
145 5 26 31 -0.677419 13
146 9 2 11 0.636364 9
147 5 5 10 0 6
148 19 3 22 0.727273 15
149 3 20 23 -0.73913 14
150 16 13 29 0.103448 19
151 3 19 22 -0.727273 12
152 0 16 16 -1 10
153 9 10 19 -0.0526316 14
154 12 6 18 0.333333 10
155 9 9 18 0 10
156 16 7 23 0.391304 11
157 3 6 9 -0.333333 8
158 8 12 20 -0.2 12
159 0 31 31 -1 12
160 16 3 19 0.684211 12
161 9 32 41 -0.560976 20
162 0 34 34 -1 7
163 22 0 22 1 7
164 32 1 33 0.939394 12
165 2 18 20 -0.8 13
166 10 11 21 -0.047619 13
167 9 15 24 -0.25 14
168 11 21 32 -0.3125 20
169 10 15 25 -0.2 13
170 40 1 41 0.95122 8
171 19 9 28 0.357143 13
172 7 19 26 -0.461538 17
173 14 14 28 0 16
174 26 4 30 0.733333 15
175 24 11 35 0.371429 17
176 34 1 35 0.942857 8
177 3 31 34 -0.823529 15
178 1 23 24 -0.916667 10
179 11 12 23 -0.0434783 12
180 9 16 25 -0.28 16
181 5 10 15 -0.333333 10
182 20 8 28 0.428571 13
183 21 5 26 0.615385 14
184 14 13 27 0.037037 20
185 11 6 17 0.294118 10
186 11 7 18 0.222222 13
187 8 17 25 -0.36 10
188 19 4 23 0.652174 13
189 0 30 30 -1 16
190 14 6 20 0.4 10
191 13 8 21 0.238095 12
192 16 1 17 0.882353 11
193 11 10 21 0.047619 11
194 14 7 21 0.333333 15
195 20 8 28 0.428571 12
196 24 4 28 0.714286 16
197 1 24 25 -0.92 15
198 18 9 27 0.333333 14
199 19 5 24 0.583333 18
200 8 11 19 -0.157895 11
201 12 13 25 -0.04 14
202 25 4 29 0.724138 12
203 24 15 39 0.230769 22
204 4 28 32 -0.75 12
205 4 16 20 -0.6 10
206 2 11 13 -0.692308 9
207 4 24 28 -0.714286 16
208 2 34 36 -0.888889 14
209 12 9 21 0.142857 12
210 7 14 21 -0.333333 15
211 2 13 15 -0.733333 8
212 5 9 14 -0.285714 11
213 14 0 14 1 9
214 12 3 15 0.6 10
215 27 2 29 0.862069 10
216 7 13 20 -0.3 14
217 4 9 13 -0.384615 7
218 2 11 13 -0.692308 12
219 1 24 25 -0.92 12
220 1 24 25 -0.92 13
221 17 7 24 0.416667 11
222 11 13 24 -0.0833333 13
223 33 1 34 0.941176 10
224 8 12 20 -0.2 12
225 18 2 20 0.8 10
226 27 0 27 1 11
227 7 12 19 -0.263158 12
228 8 18 26 -0.384615 16
229 5 6 11 -0.0909091 8
230 22 3 25 0.76 12
231 8 12 20 -0.2 16
232 2 31 33 -0.878788 12
233 7 22 29 -0.517241 13
234 10 21 31 -0.354839 14
235 8 1 9 0.777778 6
236 23 2 25 0.84 10
237 9 14 23 -0.217391 16
238 4 12 16 -0.5 10
239 2 28 30 -0.866667 10
240 6 21 27 -0.555556 16
241 18 0 18 1 7
242 11 11 22 0 14
243 4 16 20 -0.6 12
244 9 16 25 -0.28 17
245 16 1 17 0.882353 12
246 9 15 24 -0.25 14
247 19 7 26 0.461538 16
248 6 9 15 -0.2 12
249 5 24 29 -0.655172 18
250 19 11 30 0.266667 15
251 2 8 10 -0.6 6
252 7 24 31 -0.548387 16
253 4 25 29 -0.724138 15
254 19 5 24 0.583333 15
255 1 26 27 -0.925926 13
256 4 12 16 -0.5 11
257 0 17 17 -1 11
258 1 31 32 -0.9375 10
259 14 12 26 0.0769231 14
260 15 0 15 1 6
261 15 3 18 0.666667 11
262 22 3 25 0.76 12
263 25 1 26 0.923077 11
264 2 21 23 -0.826087 10
265 11 2 13 0.692308 8
266 30 5 35 0.714286 17
267 9 22 31 -0.419355 15
268 21 7 28 0.5 18
269 28 1 29 0.931034 10
270 18 1 19 0.894737 12
271 24 0 24 1 12
272 4 20 24 -0.666667 11
273 2 21 23 -0.826087 11
274 12 20 32 -0.25 21
275 6 10 16 -0.25 14
276 0 9 9 -1 5
277 16 10 26 0.230769 19
278 5 18 23 -0.565217 13
279 0 14 14 -1 10
280 22 9 31 0.419355 17
281 9 12 21 -0.142857 12
282 10 23 33 -0.393939 13
283 6 27 33 -0.636364 14
284 24 0 24 1 11
285 10 15 25 -0.2 17
286 19 10 29 0.310345 10
287 2 38 40 -0.9 10
288 9 25 34 -0.470588 14
289 0 28 28 -1 14
290 4 17 21 -0.619048 12
291 3 20 23 -0.73913 14
292 26 8 34 0.529412 16
293 16 13 29 0.103448 13
294 35 0 35 1 12
295 20 6 26 0.538462 15
296 6 12 18 -0.333333 11
297 17 11 28 0.214286 13
298 5 30 35 -0.714286 15
299 3 27 30 -0.8 12
300 5 28 33 -0.69697 15
301 3 17 20 -0.7 14
302 20 14 34 0.176471 20
303 18 7 25 0.44 10
304 1 10 11 -0.818182 7
305 11 15 26 -0.153846 19
306 1 20 21 -0.904762 11
307 8 5 13 0.230769 12
308 27 3 30 0.8 14
309 1 18 19 -0.894737 10
310 5 10 15 -0.333333 8
311 25 0 25 1 12
312 24 1 25 0.92 13
313 11 24 35 -0.371429 16
314 15 6 21 0.428571 12
315 3 33 36 -0.833333 15
316 0 34 34 -1 5
317 10 3 13 0.538462 9
318 40 0 40 1 9
319 19 2 21 0.809524 12
320 30 6 36 0.666667 13
321 23 8 31 0.483871 15
322 38 1 39 0.948718 12
323 27 3 30 0.8 17
324 8 20 28 -0.428571 11
