# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 37 15 52 0.423077 23
1 7 14 21 -0.333333 12
2 8 20 28 -0.428571 14
3 6 21 27 -0.555556 12
4 14 29 43 -0.348837 17
5 27 7 34 0.588235 17
6 13 15 28 -0.0714286 16
7 35 2 37 0.891892 16
8 5 32 37 -0.72973 16
9 20 14 34 0.176471 16
10 14 10 24 0.166667 15
11 24 15 39 0.230769 15
12 16 21 37 -0.135135 16
13 10 29 39 -0.487179 15
14 16 30 46 -0.304348 18
15 41 1 42 0.952381 17
16 4 40 44 -0.818182 17
17 46 2 48 0.916667 11
18 26 16 42 0.238095 23
19 39 3 42 0.857143 16
20 7 22 29 -0.517241 16
21 20 18 38 0.0526316 22
22 6 10 16 -0.25 12
23 24 6 30 0.6 17
24 43 8 51 0.686275 20
25 17 27 44 -0.227273 23
26 6 31 37 -0.675676 17
27 3 27 30 -0.8 13
28 3 23 26 -0.769231 15
29 37 3 40 0.85 12
30 8 36 44 -0.636364 13
31 7 21 28 -0.5 11
32 8 48 56 -0.714286 14
33 13 20 33 -0.212121 19
34 3 15 18 -0.666667 8
35 31 27 58 0.0689655 19
36 5 23 28 -0.642857 9
37 8 29 37 -0.567568 17
38 27 10 37 0.459459 18
39 3 46 49 -0.877551 12
40 0 52 52 -1 11
41 11 5 16 0.375 10
42 26 23 49 0.0612245 20
43 0 35 35 -1 14
44 3 48 51 -0.882353 14
45 26 5 31 0.677419 17
46 16 34 50 -0.36 20
47 7 19 26 -0.461538 19
48 13 6 19 0.368421 9
49 4 32 36 -0.777778 16
50 29 10 39 0.487179 19
51 19 26 45 -0.155556 21
52 19 4 23 0.652174 9
53 2 25 27 -0.851852 14
54 13 19 32 -0.1875 17
55 17 8 25 0.36 16
56 32 3 35 0.828571 15
57 44 0 44 1 11
58 44 3 47 0.87234 15
59 15 16 31 -0.0322581 18
60 60 1 61 0.967213 13
61 7 42 49 -0.714286 18
62 30 4 34 0.764706 15
63 27 7 34 0.588235 13
64 23 8 31 0.483871 14
65 28 5 33 0.69697 14
66 14 21 35 -0.2 17
67 35 11 46 0.521739 15
68 25 14 39 0.282051 20
69 12 11 23 0.0434783 13
70 21 32 53 -0.207547 17
71 17 21 38 -0.105263 14
72 29 10 39 0.487179 19
73 23 17 40 0.15 21
74 3 34 37 -0.837838 18
75 29 2 31 0.870968 16
76 34 8 42 0.619048 21
77 4 29 33 -0.757576 15
78 17 14 31 0.0967742 20
79 50 3 53 0.886792 17
80 16 29 45 -0.288889 20
81 27 6 33 0.636364 16
82 18 10 28 0.285714 20
83 11 10 21 0.047619 9
84 8 21 29 -0.448276 15
85 35 1 36 0.944444 15
86 2 41 43 -0.906977 14
87 30 8 38 0.578947 18
88 22 18 40 0.1 18
89 26 9 35 0.485714 17
90 8 14 22 -0.272727 15
91 12 24 36 -0.333333 15
92 30 3 33 0.818182 14
93 0 30 30 -1 15
94 12 18 30 -0.2 15
95 11 33 44 -0.5 20
96 15 23 38 -0.210526 17
97 61 1 62 0.967742 8
98 7 19 26 -0.461538 18
99 37 3 40 0.85 12
100 17 18 35 -0.0285714 21
101 8 16 24 -0.333333 14
102 1 43 44 -0.954545 14
103 30 2 32 0.875 11
104 14 20 34 -0.176471 20
105 5 47 52 -0.807692 14
106 42 11 53 0.584906 18
107 24 19 43 0.116279 22
108 10 11 21 -0.047619 12
109 12 21 33 -0.272727 16
110 3 18 21 -0.714286 12
111 26 7 33 0.575758 17
112 26 10 36 0.444444 18
113 18 17 35 0.0285714 18
114 34 6 40 0.7 10
115 14 28 42 -0.333333 22
116 9 40 49 -0.632653 13
117 15 17 32 -0.0625 20
118 27 6 33 0.636364 18
119 8 42 50 -0.68 17
120 44 1 45 0.955556 15
121 14 8 22 0.272727 10
122 57 5 62 0.83871 20
123 12 11 23 0.0434783 16
124 19 7 26 0.461538 12
125 0 26 26 -1 14
126 51 1 52 0.961538 14
127 51 3 54 0.888889 18
128 1 36 37 -0.945946 14
129 33 8 41 0.609756 21
130 1 40 41 -0.95122 13
131 4 49 53 -0.849057 12
132 12 25 37 -0.351351 19
133 1 43 44 -0.954545 16
134 13 27 40 -0.35 16
135 22 15 37 0.189189 18
136 22 22 44 0 22
137 4 53 57 -0.859649 17
138 19 15 34 0.117647 16
139 20 25 45 -0.111111 20
140 7 36 43 -0.674419 14
141 0 33 33 -1 10
142 29 15 44 0.318182 18
143 12 28 40 -0.4 21
144 27 5 32 0.6875 14
145 43 5 48 0.791667 16
146 29 10 39 0.487179 17
147 3 14 17 -0.647059 12
148 20 5 25 0.6 17
149 47 3 50 0.88 19
150 17 11 28 0.214286 16
151 4 25 29 -0.724138 14
