# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 10 36 46 -0.565217 14
1 59 9 68 0.735294 18
2 10 46 56 -0.642857 18
3 14 16 30 -0.0666667 18
4 20 18 38 0.0526316 23
5 15 30 45 -0.333333 16
6 2 35 37 -0.891892 15
7 28 7 35 0.6 18
8 39 5 44 0.772727 17
9 8 24 32 -0.5 21
10 18 26 44 -0.181818 20
11 16 39 55 -0.418182 23
12 1 36 37 -0.945946 10
13 30 14 44 0.363636 22
14 10 29 39 -0.487179 16
15 9 38 47 -0.617021 16
16 39 9 48 0.625 16
17 11 45 56 -0.607143 21
18 8 22 30 -0.466667 15
19 7 21 28 -0.5 13
20 42 2 44 0.909091 7
21 10 45 55 -0.636364 21
22 0 55 55 -1 14
23 36 7 43 0.674419 12
24 7 39 46 -0.695652 22
25 36 10 46 0.565217 21
26 53 2 55 0.927273 16
27 20 26 46 -0.130435 25
28 46 5 51 0.803922 14
29 25 15 40 0.25 18
30 5 19 24 -0.583333 14
31 27 8 35 0.542857 14
32 17 25 42 -0.190476 17
33 14 21 35 -0.2 12
34 10 46 56 -0.642857 22
35 42 13 55 0.527273 20
36 5 26 31 -0.677419 15
37 44 14 58 0.517241 17
38 32 9 41 0.560976 19
39 9 25 34 -0.470588 20
40 18 31 49 -0.265306 24
41 24 16 40 0.2 21
42 14 28 42 -0.333333 18
43 22 26 48 -0.0833333 21
44 41 0 41 1 11
45 29 29 58 0 22
46 24 13 37 0.297297 20
47 28 4 32 0.75 17
48 8 15 23 -0.304348 14
49 33 25 58 0.137931 21
50 18 25 43 -0.162791 17
51 52 6 58 0.793103 14
52 9 35 44 -0.590909 20
53 7 43 50 -0.72 17
54 18 23 41 -0.121951 23
55 3 40 43 -0.860465 10
56 40 2 42 0.904762 17
57 13 9 22 0.181818 13
58 3 34 37 -0.837838 18
59 10 20 30 -0.333333 16
60 41 11 52 0.576923 18
61 40 1 41 0.95122 15
62 40 3 43 0.860465 12
63 29 11 40 0.45 17
64 59 2 61 0.934426 19
65 12 39 51 -0.529412 18
66 18 23 41 -0.121951 19
67 12 19 31 -0.225806 17
68 6 39 45 -0.733333 19
69 20 22 42 -0.047619 17
70 16 27 43 -0.255814 18
71 9 24 33 -0.454545 19
72 1 34 35 -0.942857 15
73 16 16 32 0 21
74 35 5 40 0.75 13
75 15 15 30 0 17
76 3 24 27 -0.777778 16
77 17 12 29 0.172414 16
78 46 2 48 0.916667 17
79 26 17 43 0.209302 19
80 30 3 33 0.818182 12
81 22 10 32 0.375 13
82 21 12 33 0.272727 14
83 47 2 49 0.918367 18
84 20 15 35 0.142857 22
85 13 21 34 -0.235294 16
86 31 12 43 0.44186 18
87 18 25 43 -0.162791 24
88 2 54 56 -0.928571 19
89 2 42 44 -0.909091 17
90 1 28 29 -0.931034 13
91 13 44 57 -0.54386 21
92 20 4 24 0.666667 14
93 54 0 54 1 16
94 6 29 35 -0.657143 14
95 22 17 39 0.128205 19
96 0 46 46 -1 10
97 20 26 46 -0.130435 21
98 8 35 43 -0.627907 21
99 2 55 57 -0.929825 16
100 25 19 44 0.136364 27
101 21 8 29 0.448276 15
102 24 13 37 0.297297 17
103 2 41 43 -0.906977 16
104 4 46 50 -0.84 16
105 30 15 45 0.333333 20
106 25 17 42 0.190476 20
107 15 25 40 -0.25 19
108 4 15 19 -0.578947 10
109 4 30 34 -0.764706 20
110 11 27 38 -0.421053 15
111 41 8 49 0.673469 22
112 41 5 46 0.782609 21
113 29 1 30 0.933333 13
114 5 26 31 -0.677419 15
115 20 16 36 0.111111 17
116 14 31 45 -0.377778 17
117 34 14 48 0.416667 17
118 38 0 38 1 14
119 9 33 42 -0.571429 19
120 8 46 54 -0.703704 21
121 17 30 47 -0.276596 22
122 41 11 52 0.576923 22
123 48 4 52 0.846154 17
124 12 19 31 -0.225806 18
125 10 17 27 -0.259259 16
126 44 7 51 0.72549 15
127 12 32 44 -0.454545 18
128 28 21 49 0.142857 22
129 48 13 61 0.57377 21
130 35 10 45 0.555556 18
131 4 33 37 -0.783784 18
132 37 7 44 0.681818 19
133 1 47 48 -0.958333 14
134 20 26 46 -0.130435 21
135 25 26 51 -0.0196078 20
136 16 22 38 -0.157895 21
137 17 26 43 -0.209302 17
138 47 3 50 0.88 14
139 21 19 40 0.05 23
140 44 4 48 0.833333 13
141 6 29 35 -0.657143 15
142 10 24 34 -0.411765 11
143 26 27 53 -0.0188679 18
144 17 15 32 0.0625 20
145 51 5 56 0.821429 21
146 15 28 43 -0.302326 21
147 18 15 33 0.0909091 16
148 18 20 38 -0.0526316 18
149 52 2 54 0.925926 17
150 16 16 32 0 17
151 9 60 69 -0.73913 17
152 36 5 41 0.756098 16
153 15 17 32 -0.0625 14
154 26 16 42 0.238095 17
155 36 5 41 0.756098 16
156 40 0 40 1 16
157 7 52 59 -0.762712 21
158 20 10 30 0.333333 20
159 54 0 54 1 14
160 4 62 66 -0.878788 15
161 5 27 32 -0.6875 15
162 25 25 50 0 20
163 7 25 32 -0.5625 17
164 4 51 55 -0.854545 19
165 15 26 41 -0.268293 20
166 25 7 32 0.5625 15
167 41 7 48 0.708333 18
168 22 13 35 0.257143 15
169 33 13 46 0.434783 18
170 11 22 33 -0.333333 16
171 33 5 38 0.736842 18
172 7 22 29 -0.517241 12
173 11 47 58 -0.62069 14
174 12 23 35 -0.314286 21
175 4 75 79 -0.898734 18
176 42 11 53 0.584906 23
177 38 12 50 0.52 20
178 1 52 53 -0.962264 14
179 6 50 56 -0.785714 15
180 22 19 41 0.0731707 18
181 2 50 52 -0.923077 12
182 59 3 62 0.903226 17
183 17 9 26 0.307692 15
184 4 35 39 -0.794872 11
185 2 59 61 -0.934426 17
186 12 23 35 -0.314286 16
187 27 15 42 0.285714 23
188 34 15 49 0.387755 22
189 24 4 28 0.714286 16
190 28 13 41 0.365854 21
191 24 9 33 0.454545 16
192 7 26 33 -0.575758 15
193 17 28 45 -0.244444 20
194 2 45 47 -0.914894 16
195 26 24 50 0.04 21
196 22 20 42 0.047619 20
197 3 30 33 -0.818182 15
198 8 30 38 -0.578947 16
199 34 5 39 0.74359 17
200 30 5 35 0.714286 16
201 2 39 41 -0.902439 16
202 42 6 48 0.75 15
203 57 2 59 0.932203 18
204 13 14 27 -0.037037 17
205 18 29 47 -0.234043 19
206 32 14 46 0.391304 21
207 19 31 50 -0.24 26
208 14 20 34 -0.176471 16
209 17 15 32 0.0625 19
