# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 16 31 47 -0.319149 20
1 31 21 52 0.192308 21
2 49 22 71 0.380282 23
3 19 40 59 -0.355932 25
4 7 54 61 -0.770492 23
5 14 37 51 -0.45098 20
6 61 1 62 0.967742 18
7 8 62 70 -0.771429 18
8 73 10 83 0.759036 19
9 24 25 49 -0.0204082 23
10 56 5 61 0.836066 20
11 82 4 86 0.906977 13
12 34 23 57 0.192982 26
13 16 34 50 -0.36 18
14 49 11 60 0.633333 16
15 8 25 33 -0.515152 17
16 38 23 61 0.245902 17
17 25 31 56 -0.107143 21
18 12 60 72 -0.666667 20
19 53 6 59 0.79661 22
20 34 16 50 0.36 22
21 2 69 71 -0.943662 19
22 10 64 74 -0.72973 25
23 46 14 60 0.533333 20
24 41 20 61 0.344262 20
25 55 10 65 0.692308 18
26 8 39 47 -0.659574 17
27 45 21 66 0.363636 31
28 14 65 79 -0.64557 23
29 5 33 38 -0.736842 16
30 62 6 68 0.823529 10
31 18 42 60 -0.4 24
32 52 15 67 0.552239 21
33 5 69 74 -0.864865 17
34 16 30 46 -0.304348 21
35 80 7 87 0.83908 23
36 56 27 83 0.349398 29
37 73 4 77 0.896104 13
38 32 15 47 0.361702 23
39 18 22 40 -0.1 18
40 32 27 59 0.0847458 22
41 47 2 49 0.918367 9
42 49 6 55 0.781818 20
43 36 19 55 0.309091 22
44 9 58 67 -0.731343 16
45 27 36 63 -0.142857 26
46 34 17 51 0.333333 21
47 21 9 30 0.4 16
48 52 8 60 0.733333 23
49 25 48 73 -0.315068 27
50 25 15 40 0.25 20
51 47 12 59 0.59322 22
52 6 50 56 -0.785714 16
53 22 27 49 -0.102041 26
54 48 23 71 0.352113 28
55 24 28 52 -0.0769231 21
56 20 22 42 -0.047619 24
57 26 30 56 -0.0714286 21
58 46 12 58 0.586207 24
59 0 44 44 -1 14
60 28 17 45 0.244444 22
61 7 24 31 -0.548387 17
62 16 51 67 -0.522388 24
63 10 69 79 -0.746835 18
64 37 15 52 0.423077 26
65 9 86 95 -0.810526 24
66 20 45 65 -0.384615 24
67 29 24 53 0.0943396 20
68 22 1 23 0.913043 8
69 7 67 74 -0.810811 16
70 30 20 50 0.2 25
71 50 13 63 0.587302 20
72 116 3 119 0.94958 13
73 47 35 82 0.146341 30
74 45 21 66 0.363636 29
75 12 37 49 -0.510204 21
76 35 30 65 0.0769231 25
77 70 8 78 0.794872 23
78 10 65 75 -0.733333 22
79 10 60 70 -0.714286 24
80 15 46 61 -0.508197 22
