# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 8 1 9 0.777778 6
1 1 9 10 -0.8 6
2 4 4 8 0 7
3 5 2 7 0.428571 7
4 9 1 10 0.8 8
5 6 1 7 0.714286 5
6 1 11 12 -0.833333 5
7 5 4 9 0.111111 6
8 0 6 6 -1 4
9 3 2 5 0.2 4
10 10 1 11 0.818182 6
11 5 2 7 0.428571 5
12 3 7 10 -0.4 8
13 0 7 7 -1 4
14 5 1 6 0.666667 5
15 5 0 5 1 3
16 1 7 8 -0.75 6
17 2 0 2 1 1
18 4 1 5 0.6 5
19 2 4 6 -0.333333 4
20 5 4 9 0.111111 8
21 4 2 6 0.333333 4
22 5 2 7 0.428571 5
23 0 3 3 -1 3
24 4 0 4 1 2
25 2 8 10 -0.6 6
26 1 6 7 -0.714286 7
27 5 0 5 1 4
28 1 4 5 -0.6 3
29 2 1 3 0.333333 3
30 6 0 6 1 5
31 1 3 4 -0.5 3
32 2 5 7 -0.428571 7
33 9 3 12 0.5 11
34 3 6 9 -0.333333 4
35 3 1 4 0.5 3
36 1 3 4 -0.5 3
37 0 6 6 -1 6
38 2 3 5 -0.2 5
39 13 0 13 1 4
40 0 17 17 -1 6
41 0 5 5 -1 4
42 11 0 11 1 7
43 5 1 6 0.666667 5
44 8 2 10 0.6 8
45 11 0 11 1 8
46 3 1 4 0.5 3
47 6 2 8 0.5 6
48 11 2 13 0.692308 9
49 0 1 1 -1 1
50 3 5 8 -0.25 7
51 10 0 10 1 6
52 0 3 3 -1 3
53 0 9 9 -1 2
54 7 1 8 0.75 5
55 9 0 9 1 8
56 7 3 10 0.4 9
57 5 0 5 1 4
58 2 5 7 -0.428571 5
59 2 6 8 -0.5 6
60 8 0 8 1 5
61 3 0 3 1 2
62 12 2 14 0.714286 9
63 2 6 8 -0.5 5
64 11 3 14 0.571429 11
65 3 4 7 -0.142857 6
66 2 2 4 0 3
67 0 4 4 -1 2
68 3 2 5 0.2 5
69 3 4 7 -0.142857 5
70 3 5 8 -0.25 6
71 5 6 11 -0.0909091 7
72 0 9 9 -1 7
73 4 0 4 1 4
74 3 3 6 0 5
75 1 4 5 -0.6 4
76 6 3 9 0.333333 6
77 0 11 11 -1 6
78 0 7 7 -1 5
79 1 2 3 -0.333333 2
80 0 9 9 -1 8
81 4 1 5 0.6 3
82 5 7 12 -0.166667 8
83 2 7 9 -0.555556 6
84 7 0 7 1 5
85 1 1 2 0 2
86 4 4 8 0 6
87 10 1 11 0.818182 5
88 11 1 12 0.833333 8
89 0 1 1 -1 1
90 3 1 4 0.5 3
91 6 1 7 0.714286 4
92 5 10 15 -0.333333 8
93 10 0 10 1 6
94 1 8 9 -0.777778 4
95 10 0 10 1 5
96 4 0 4 1 3
97 0 7 7 -1 5
98 2 1 3 0.333333 3
99 1 6 7 -0.714286 7
100 1 5 6 -0.666667 5
101 3 8 11 -0.454545 8
102 10 0 10 1 5
103 0 6 6 -1 6
104 3 5 8 -0.25 5
105 0 7 7 -1 7
106 7 3 10 0.4 4
107 3 0 3 1 3
108 4 3 7 0.142857 4
109 11 1 12 0.833333 7
110 0 3 3 -1 3
111 9 1 10 0.8 8
112 5 0 5 1 3
113 5 0 5 1 4
114 2 2 4 0 4
115 11 0 11 1 9
116 3 4 7 -0.142857 7
117 12 3 15 0.6 9
118 7 2 9 0.555556 6
119 0 6 6 -1 3
120 6 0 6 1 4
121 3 6 9 -0.333333 8
122 1 6 7 -0.714286 5
123 9 1 10 0.8 8
