# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 4 21 25 -0.68 13
1 3 21 24 -0.75 13
2 17 1 18 0.888889 6
3 10 2 12 0.666667 9
4 20 7 27 0.481481 12
5 7 3 10 0.4 7
6 1 5 6 -0.666667 6
7 20 0 20 1 9
8 17 3 20 0.7 12
9 3 10 13 -0.538462 11
10 9 16 25 -0.28 21
11 5 2 7 0.428571 6
12 18 0 18 1 8
13 10 4 14 0.428571 12
14 14 7 21 0.333333 13
15 0 20 20 -1 10
16 16 0 16 1 10
17 10 5 15 0.333333 9
18 1 21 22 -0.909091 10
19 4 6 10 -0.2 9
20 12 5 17 0.411765 9
21 13 1 14 0.857143 7
22 8 10 18 -0.111111 13
23 3 10 13 -0.538462 7
24 17 2 19 0.789474 13
25 3 20 23 -0.73913 16
26 8 10 18 -0.111111 14
27 3 24 27 -0.777778 10
28 24 1 25 0.92 16
29 22 8 30 0.466667 13
30 0 11 11 -1 6
31 22 0 22 1 7
32 1 10 11 -0.818182 6
33 9 1 10 0.8 7
34 12 6 18 0.333333 11
35 13 2 15 0.733333 10
36 6 10 16 -0.25 10
37 1 25 26 -0.923077 10
38 13 4 17 0.529412 10
39 3 13 16 -0.625 8
40 0 1 1 -1 1
41 1 18 19 -0.894737 8
42 3 13 16 -0.625 10
43 20 1 21 0.904762 11
44 4 4 8 0 7
45 2 13 15 -0.733333 9
46 21 0 21 1 10
47 5 18 23 -0.565217 12
48 5 8 13 -0.230769 12
49 5 4 9 0.111111 8
50 16 1 17 0.882353 11
51 11 0 11 1 10
52 12 7 19 0.263158 13
53 6 4 10 0.2 9
54 3 6 9 -0.333333 8
55 2 16 18 -0.777778 11
56 8 7 15 0.0666667 11
57 9 0 9 1 4
58 12 1 13 0.846154 6
59 5 12 17 -0.411765 12
60 7 6 13 0.0769231 8
61 6 5 11 0.0909091 9
62 10 11 21 -0.047619 14
63 2 21 23 -0.826087 14
64 5 11 16 -0.375 9
65 16 2 18 0.777778 10
66 10 7 17 0.176471 12
67 4 10 14 -0.428571 10
68 7 6 13 0.0769231 9
69 1 17 18 -0.888889 8
70 21 1 22 0.909091 9
71 0 8 8 -1 6
72 14 4 18 0.555556 11
73 1 24 25 -0.92 15
74 13 1 14 0.857143 9
75 1 21 22 -0.909091 11
76 9 10 19 -0.0526316 11
77 3 16 19 -0.684211 14
78 0 11 11 -1 5
79 28 1 29 0.931034 8
80 8 9 17 -0.0588235 9
81 12 4 16 0.5 12
82 8 8 16 0 7
83 8 7 15 0.0666667 12
84 4 19 23 -0.652174 11
85 11 1 12 0.833333 10
86 0 15 15 -1 8
87 1 20 21 -0.904762 11
88 1 20 21 -0.904762 11
89 13 3 16 0.625 10
90 0 20 20 -1 10
91 4 10 14 -0.428571 6
92 2 14 16 -0.75 9
93 5 4 9 0.111111 7
94 16 3 19 0.684211 12
95 1 13 14 -0.857143 8
96 3 11 14 -0.571429 9
97 5 16 21 -0.52381 12
98 3 8 11 -0.454545 7
99 7 7 14 0 11
100 9 5 14 0.285714 10
101 9 3 12 0.5 7
102 8 9 17 -0.0588235 12
