# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 4 0 4 1 3
1 0 2 2 -1 2
2 0 1 1 -1 1
3 0 0 0 0 0
4 1 0 1 1 1
5 4 1 5 0.6 5
6 1 1 2 0 2
7 1 1 2 0 2
8 0 1 1 -1 1
9 1 0 1 1 1
10 0 0 0 0 0
11 4 0 4 1 3
12 2 0 2 1 1
13 0 2 2 -1 2
14 0 0 0 0 0
15 2 2 4 0 4
16 2 0 2 1 2
17 0 0 0 0 0
18 4 0 4 1 3
19 0 0 0 0 0
20 0 5 5 -1 4
21 0 2 2 -1 2
22 1 3 4 -0.5 4
23 0 3 3 -1 3
24 0 1 1 -1 1
25 0 2 2 -1 2
26 0 1 1 -1 1
27 0 0 0 0 0
28 4 0 4 1 2
29 0 2 2 -1 1
30 0 0 0 0 0
31 0 2 2 -1 2
32 0 0 0 0 0
33 0 3 3 -1 3
34 1 2 3 -0.333333 2
35 3 0 3 1 3
36 1 0 1 1 1
37 1 0 1 1 1
38 0 2 2 -1 2
39 0 1 1 -1 1
40 4 0 4 1 2
41 1 1 2 0 2
42 1 0 1 1 1
43 1 1 2 0 2
44 1 0 1 1 1
45 1 0 1 1 1
46 2 0 2 1 2
47 0 0 0 0 0
48 2 1 3 0.333333 3
49 3 0 3 1 2
50 1 0 1 1 1
51 3 0 3 1 2
52 1 0 1 1 1
53 3 0 3 1 3
54 0 2 2 -1 2
55 1 0 1 1 1
56 0 1 1 -1 1
57 2 3 5 -0.2 5
58 1 0 1 1 1
59 0 0 0 0 0
60 0 0 0 0 0
61 2 0 2 1 1
62 0 0 0 0 0
63 2 0 2 1 2
64 3 0 3 1 3
65 0 4 4 -1 2
66 5 0 5 1 5
67 0 0 0 0 0
68 0 2 2 -1 1
69 0 4 4 -1 4
70 0 1 1 -1 1
71 0 0 0 0 0
72 1 0 1 1 1
73 0 0 0 0 0
74 3 0 3 1 3
75 1 0 1 1 1
76 0 0 0 0 0
77 0 0 0 0 0
78 0 0 0 0 0
79 0 0 0 0 0
80 4 0 4 1 3
81 2 1 3 0.333333 3
82 0 0 0 0 0
83 3 0 3 1 2
84 0 0 0 0 0
85 4 0 4 1 4
86 1 2 3 -0.333333 3
87 0 2 2 -1 1
88 4 0 4 1 2
89 0 1 1 -1 1
90 3 1 4 0.5 2
91 0 0 0 0 0
92 0 0 0 0 0
93 0 0 0 0 0
94 0 0 0 0 0
95 0 5 5 -1 5
96 2 0 2 1 2
97 0 0 0 0 0
98 0 2 2 -1 2
99 0 0 0 0 0
100 1 0 1 1 1
101 1 0 1 1 1
102 3 0 3 1 3
103 4 0 4 1 3
104 0 0 0 0 0
105 1 0 1 1 1
106 0 2 2 -1 2
107 1 0 1 1 1
108 0 1 1 -1 1
109 0 0 0 0 0
110 1 1 2 0 2
111 2 1 3 0.333333 3
112 2 0 2 1 2
113 3 0 3 1 3
114 1 1 2 0 2
115 2 0 2 1 2
116 0 4 4 -1 2
117 0 1 1 -1 1
118 0 0 0 0 0
119 3 0 3 1 3
120 1 0 1 1 1
121 0 2 2 -1 2
122 0 0 0 0 0
123 0 0 0 0 0
124 0 0 0 0 0
125 0 5 5 -1 5
126 0 3 3 -1 2
127 4 0 4 1 2
128 0 2 2 -1 2
129 1 0 1 1 1
130 0 0 0 0 0
131 3 2 5 0.2 5
132 2 1 3 0.333333 3
133 0 1 1 -1 1
134 0 2 2 -1 2
135 0 0 0 0 0
136 0 3 3 -1 3
137 0 0 0 0 0
138 0 1 1 -1 1
139 1 0 1 1 1
140 3 2 5 0.2 5
141 1 1 2 0 2
142 1 2 3 -0.333333 3
143 2 0 2 1 1
144 0 0 0 0 0
145 2 0 2 1 2
146 0 0 0 0 0
147 1 1 2 0 2
148 0 4 4 -1 3
149 2 0 2 1 2
150 1 3 4 -0.5 4
151 4 0 4 1 3
152 0 4 4 -1 3
153 1 0 1 1 1
154 0 0 0 0 0
155 0 1 1 -1 1
156 4 0 4 1 2
157 0 0 0 0 0
158 0 2 2 -1 2
159 0 0 0 0 0
160 1 0 1 1 1
161 2 0 2 1 2
162 5 0 5 1 4
163 2 0 2 1 2
164 1 0 1 1 1
165 0 1 1 -1 1
166 0 2 2 -1 2
167 0 0 0 0 0
168 0 2 2 -1 2
169 0 1 1 -1 1
170 0 0 0 0 0
171 0 0 0 0 0
172 2 0 2 1 2
173 0 0 0 0 0
174 0 1 1 -1 1
175 2 2 4 0 4
176 0 0 0 0 0
177 0 2 2 -1 2
178 0 0 0 0 0
179 0 1 1 -1 1
180 0 3 3 -1 1
181 1 0 1 1 1
182 1 0 1 1 1
183 1 0 1 1 1
184 5 0 5 1 3
185 2 1 3 0.333333 3
186 0 1 1 -1 1
187 0 1 1 -1 1
188 3 0 3 1 3
189 0 0 0 0 0
190 0 0 0 0 0
191 0 0 0 0 0
192 0 1 1 -1 1
193 1 1 2 0 2
194 1 0 1 1 1
195 0 5 5 -1 2
196 0 0 0 0 0
197 0 4 4 -1 3
198 0 0 0 0 0
199 1 2 3 -0.333333 3
200 1 2 3 -0.333333 3
201 2 0 2 1 2
202 0 2 2 -1 2
203 4 0 4 1 3
204 0 1 1 -1 1
205 0 1 1 -1 1
206 2 0 2 1 2
207 0 4 4 -1 3
208 1 0 1 1 1
209 1 0 1 1 1
210 0 0 0 0 0
211 0 3 3 -1 3
212 0 3 3 -1 3
213 0 0 0 0 0
214 0 0 0 0 0
215 0 2 2 -1 1
216 7 1 8 0.75 4
217 0 4 4 -1 3
218 0 0 0 0 0
219 4 0 4 1 4
220 3 0 3 1 2
221 2 1 3 0.333333 3
222 0 4 4 -1 3
223 1 1 2 0 2
224 0 2 2 -1 2
225 1 2 3 -0.333333 3
226 0 0 0 0 0
227 1 1 2 0 2
228 2 0 2 1 1
229 0 0 0 0 0
230 1 1 2 0 2
231 2 0 2 1 2
232 0 0 0 0 0
233 1 0 1 1 1
234 2 0 2 1 2
235 3 0 3 1 2
236 0 3 3 -1 3
237 0 1 1 -1 1
238 1 0 1 1 1
239 0 2 2 -1 2
240 1 0 1 1 1
241 0 0 0 0 0
242 1 0 1 1 1
243 0 0 0 0 0
244 1 0 1 1 1
245 0 0 0 0 0
246 2 2 4 0 3
247 2 0 2 1 2
248 1 0 1 1 1
249 1 0 1 1 1
250 0 0 0 0 0
251 0 2 2 -1 2
252 1 1 2 0 2
253 1 0 1 1 1
254 0 2 2 -1 1
255 0 0 0 0 0
256 1 0 1 1 1
257 1 0 1 1 1
258 0 3 3 -1 3
259 0 0 0 0 0
260 0 0 0 0 0
261 2 1 3 0.333333 3
262 1 2 3 -0.333333 3
263 3 0 3 1 2
264 0 0 0 0 0
265 1 0 1 1 1
266 1 3 4 -0.5 4
267 2 0 2 1 2
268 0 3 3 -1 3
269 1 0 1 1 1
270 4 0 4 1 2
271 2 0 2 1 2
272 2 0 2 1 2
273 0 3 3 -1 2
274 1 1 2 0 2
275 0 1 1 -1 1
276 0 1 1 -1 1
