# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 55 4 59 0.864407 14
1 27 41 68 -0.205882 27
2 80 6 86 0.860465 18
3 58 2 60 0.933333 18
4 15 45 60 -0.5 23
5 47 12 59 0.59322 18
6 40 20 60 0.333333 23
7 14 60 74 -0.621622 23
8 53 7 60 0.766667 20
9 49 10 59 0.661017 24
10 8 39 47 -0.659574 19
11 7 48 55 -0.745455 18
12 18 40 58 -0.37931 25
13 11 106 117 -0.811966 21
14 10 52 62 -0.677419 23
15 41 34 75 0.0933333 22
16 11 59 70 -0.685714 20
17 14 42 56 -0.5 18
18 46 1 47 0.957447 14
19 20 31 51 -0.215686 23
20 63 8 71 0.774648 20
21 82 2 84 0.952381 16
22 68 16 84 0.619048 27
23 34 30 64 0.0625 22
24 40 21 61 0.311475 19
25 36 29 65 0.107692 24
26 14 51 65 -0.569231 21
27 69 7 76 0.815789 23
28 28 27 55 0.0181818 24
29 57 18 75 0.52 21
30 40 23 63 0.269841 26
31 78 1 79 0.974684 19
32 51 35 86 0.186047 26
33 25 26 51 -0.0196078 19
34 68 9 77 0.766234 18
35 28 49 77 -0.272727 31
36 25 29 54 -0.0740741 24
37 15 53 68 -0.558824 21
38 3 66 69 -0.913043 13
39 22 64 86 -0.488372 27
40 33 19 52 0.269231 24
41 18 55 73 -0.506849 24
42 32 15 47 0.361702 19
43 54 9 63 0.714286 24
44 17 55 72 -0.527778 29
45 66 4 70 0.885714 18
46 6 52 58 -0.793103 18
47 62 5 67 0.850746 14
48 50 7 57 0.754386 15
49 33 29 62 0.0645161 27
50 10 48 58 -0.655172 20
51 24 34 58 -0.172414 25
52 2 86 88 -0.954545 20
53 10 86 96 -0.791667 23
54 41 40 81 0.0123457 30
55 73 2 75 0.946667 21
56 49 13 62 0.580645 27
57 72 2 74 0.945946 17
58 54 0 54 1 18
59 20 36 56 -0.285714 25
60 25 30 55 -0.0909091 24
61 42 25 67 0.253731 22
62 55 3 58 0.896552 20
63 76 0 76 1 14
64 40 43 83 -0.0361446 23
65 74 7 81 0.82716 25
66 14 53 67 -0.58209 13
67 71 10 81 0.753086 26
68 32 45 77 -0.168831 25
69 33 41 74 -0.108108 28
70 5 70 75 -0.866667 12
71 13 34 47 -0.446809 24
72 34 43 77 -0.116883 27
73 48 29 77 0.246753 26
74 35 36 71 -0.0140845 26
75 39 19 58 0.344828 22
76 21 31 52 -0.192308 24
77 30 41 71 -0.15493 27
78 26 55 81 -0.358025 30
79 28 22 50 0.12 27
80 14 81 95 -0.705263 19
81 6 77 83 -0.855422 19
82 1 68 69 -0.971014 12
83 23 21 44 0.0454545 19
84 33 33 66 0 29
85 75 8 83 0.807229 20
86 34 28 62 0.0967742 27
87 2 32 34 -0.882353 16
88 3 59 62 -0.903226 12
89 76 6 82 0.853659 18
90 43 23 66 0.30303 24
91 81 5 86 0.883721 22
92 60 6 66 0.818182 21
93 50 14 64 0.5625 21
94 76 4 80 0.9 21
95 32 18 50 0.28 23
96 87 9 96 0.8125 21
97 19 51 70 -0.457143 25
98 15 19 34 -0.117647 17
99 36 21 57 0.263158 28
100 25 31 56 -0.107143 23
101 71 12 83 0.710843 23
102 62 8 70 0.771429 24
103 23 43 66 -0.30303 24
